tid,id,title,authors,venue,year
5510,kB_TSuBM5aMJ,Will Wright on the Secret of Sims,CA Mangis,"PC Magazine,",
5516,Jl8sJ904BkgJ,Statistical Equilibrium with Special Reference to the Mechanism of Ionisation by Electronic Impacts,RH Fowler,"Phil. Mag,",
5517,y5K40vIb9c4J,Applying the Model to a Variety of Adult Learning Situations.,"DS Bassett, L Jackson","New Directions for Adult and Continuing Education,",1994
5526,WOoJ7anVBkwJ,Big Five Factors and Facets and the Prediction of Behavior,"SV Paunonen, MC Ashton","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",2001
5527,url:http://portal.acm.org/citation.cfm%3Fid%3D171926.172032,Software for audiophiles: four music appreciation packages,R Kendall,"PC Magazine,",1993
5528,dbmEfvhiekgJ,"Cemented Versus Noncemented Total Hip Arthroplasty-Embolism, Hemodynamics, and Intrapulmonary  ","MH Ereth, JG Weber, MD Abel, RL Lennon","MAYO CLINIC PROCEEDINGS,",1992
5530,M2GhwbrmI1kJ,Valuing IT through Virtual Process Measurement,ME Nissen,,
5531,BplkB-v1FykJ,KEK C-BAND RF-SYSTEM R&amp;D STATUS FOR LINEAR COLLIDER,"H Matsumoto, SS Win, KEK Shigeru Takeda, T Japan,  ",,
5532,9uQOgPl47hEJ,Recipes for Head Tissue Simulating Liquids,A Note,,2002
5539,Ckj8Nxdv8EEJ,Silicon Carbide MEMS for Harsh Environments,"M Mehregany, CA Zorman, N Rajah, CH Wu","PROCEEDINGS-IEEE,",1998
5540,nI8Mc3nen40J,Integration of geographic information systems and simulation model for watershed management,C He,"Environmental Modelling &amp; Software,",2003
5545,qKK_9Yp_4E4J,Reasoning about Keys for XML,"P Buneman, S Davidson, W Fan, C Hara, WC Tan","LECTURE NOTES IN COMPUTER SCIENCE,",2002
5550,c2UQ3AM5_f8J,Workflow History Management.,ACMS Anthology,"SIGMOD Record,",1998
5551,8nsOGaKfG0QJ,Learning to filter spam e-mail: a comparison of a naive Bayesian and a memory-based approach,I Androutsopoulosâ?¦,,
5553,7r22IbboXfwJ,Hardcore Visual Basic,B McKinney,,1997
5554,ZZoTAYUk0wMJ,Automatically deriving ODEs from process algebra models of signalling pathways,"M Calder, S Gilmore, J Hillston","submitted for publication,",2005
5559,s_zYwEe0AC8J,Characterization of legume and grass residues following in vitro and in sacco ruminal digestion,"DJR Cherney, JH Cherney, AH Davidson","Proc. Int. Grassl. Congr,",
5561,P4y4lRVhOuoJ,Extending the Reach of Business Processes,"D Chakraborty, H Lei",,
5565,v3TNVugOqF0J,Translating and Optimizing SQL Queries having Aggregates,G von BOltingsloewen,,1987
5568,j-KmI7HKqGQJ,Case Based Reasoning,S Kesh,"JOURNAL OF SYSTEMS MANAGEMENT,",1995
5570,nJDXWdE85aYJ,A Formai Modei of Trade-offs between Execution and Optimization Costs in Semantic Query Optimization,"JS Shekhar, S Dutta","IntL Conf on Very Large Databases (VLDB)(reprinted in NHJDKE &hellip;,",
5575,ejusbRxtuPgJ,Dendritic cell biology and regulation of dendritic cell trafficking by chemokines,"C Caux, S Ait-Yahia, K Chemin, O de Bouteiller, MC ","SPRINGER SEMINARS IN IMMUNOPATHOLOGY,",2000
5576,0N5RiRyC1esJ,Frequency and Clinical Implications of Increased Pulmonary Artery Pressures in Liver Transplant  ,"M Castro, MJ Krowka, DR Schroeder, KC Beck, DJ  ","MAYO CLINIC PROCEEDINGS,",1996
5581,K9B1xDjMFvoJ,Realtime gesture-speech human interface on notebook size personal computer,"R Oka, H Takahashi, T Mukai, T Nishimura, T Endo,  ","AAAI-98 Intelligent System Demonstration, Madison",
5584,VcVAYDLTty8J,Partitioned garbage collection of a large object store,"U Maheshwari, B Liskov",,
5586,HDU0NprqzuQJ,More is Not Better: Brood Size and Population Growth in a Self-Fertilizing Nematode,"J Hodgkin, TM Barnes","Proceedings: Biological Sciences,",1991
5587,HeJ9UkBq4AcJ,Lagrangean relaxation and constraint generation procedures for capacitated plant location problems  ,"J Barcelo, Ã? Hallefjord, E Fernandez, K JÃ¶rnsten","OR Spectrum,",1990
5588,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000004/art00037%26unc%3D,How does academic achievement come about: cross-cultural and methodological notes,"JE Nurmi, K Aunola","INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,",2001
5589,YbQgH_QMTswJ,"Measurement and Assessment in Teaching (Eighth Edition)/Prentice-Hall, Inc","RL Linn, NE Gronlund",,2000
5591,AHE841b6FfsJ,Effects of Trust and Governance on Relational Risk,"B Nooteboom, H Berger, NG Noorderhaven","The Academy of Management Journal,",1997
5594,UWEhRPOVUm8J,The unwinding number,"RM Corless, DJ Jeffrey","ACM SIGSAM Bulletin,",1996
5595,oJtB__MYF4EJ,Interview,N Myhrvold,"PC Magazine,",
5598,1QEIyHrrR0gJ,"Why Culture is Common, but Cultural Evolution is Rare","R Boyd, PJ Richerson","PROCEEDINGS-BRITISH ACADEMY,",1996
5606,lOAYeTf6OycJ,Drosophila P element transposase acts as a transcriptional repressor in vitro,"PK Kaufman, DC Rio",,1990
5608,CN7s6-UyZwwJ,The&quot; Normality&quot; of Snopesism: Universal Themes in Faulkner's&quot; The Hamlet&quot;,J Gold,"Wisconsin Studies in Contemporary Literature,",1962
5610,m4EJll_etPIJ,A non-hierarchical procedure for re-synthesis of complex textures,P Harrison,,
5617,Uxi_1uE_7z8J,An Information-Theoretic Approach to Data Mining,"M Last, O Maimon","Submitted to Publication,",1999
5621,Sl7KwUIgFTQJ,Swap Meet,C Metz,"PC Magazine, March,",2002
5628,-0XC6E7yzCgJ,An invertible coniferous forest canopy reflectance model,X Li,"MA Thesis, University of California, Santa Barbara,",
5630,D5xxUcdt2eAJ,Variations in efficiency of nitrogen utilization in tomatoes(Lycopersicon esculentum Mill.) grown  ,J O&amp;apos Sullivan,,1973
5631,1ybBNvfhhi0J,Operationalizing the Thematic Strands of Social Studies for Young Learners,DM Krey,"SOCIAL STUDIES AND THE YOUNG LEARNER,",1995
5633,8k1tyF2A4uAJ,This Changing World: Hong Kong,C SPEAK,"Geography,",
5636,89pqOpAk6XQJ,Genetic algorithms and Hopfield neural networks for solving combinatorial problems,"J Balicki, A Stateczny, B Zak","APPLIED MATHEMATICS AND COMPUTER SCIENCE,",1997
5637,tRd6vmWtzosJ,Cyclops: In Situ Image Sensing and Interpretation in Wireless Sensor Networks,"M Rahimi, R Baer",,
5638,EcpPzbn2EaIJ,Determining Text Databases to Search in the Internet,"W Meng, KL Liu, CT Yu, X Wang, Y Chang, N Rishe","Proceedings of the 24rd International Conference on Very  &hellip;,",1998
5641,FTnwhz_S0QIJ,Bayesian Clustering by Dynamics,"P SEBASTIANI, P COHEN",Machine,
5643,SGSZfHcnMFAJ,Welfare time limits: an interim report card,D Bloom,,
5644,MHxZ1bU2NwAJ,Psychotherapy for bulimia nervosa and binging,"PJ Hay, J Bacaltchuk","Cochrane Database Syst Rev,",2001
5647,url:http://portal.acm.org/citation.cfm%3Fid%3D110307.110303,Efficient algorithm for BCNF-decomposition,WY Lin,"Information and Software Technology,",1992
5648,E7KNqelTYlUJ,Predictors of management success in growing businesses,"S Murray, M Brandt, T Van Susteren","Proceedings of the 25 thEuropean Small Business Seminar,",
5649,9C9dQsB8suIJ,Feature interaction in policies,"S Reiff-Marganiec, KJ Turner","Computer Networks,",2004
5652,Sn79AQH6CAIJ,More on family presence during resuscitation,C Osuagwu,"Journal of Emergency Nursing,",1993
5654,urYaCLxP8h8J,Second memoir on quaternionic relativity,L SILBERSTEIN,"Phil. Mag,",
5657,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210550AH,The 1990 solar eclipse as seen by a torsion pendulum(Abstract Only),"K ULLAKKO, Y LIU, Z XIE","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
5666,48suCPOSVRIJ,Humana Press,"P Proteins, CBP Protocols, P Chapter",,1994
5670,YG2zTbHXocUJ,"MJ Maher, Separability of Poyhedra for Optimal Filtering of Spatial and Constraint Data","A Brodsky, C Lassez, JL Lassez","Proc. ACM SIGACT-SIGMOD-SIGART Symposium on Principles of  &hellip;,",
5674,ws9J5m7HkYAJ,A fair deterministic packet access protocol: F-RAMA (Fair resource assignment multiple access,"ALA Pinheiro, JRB de Marca","Electronic letters,",1996
5676,url:http://portal.acm.org/citation.cfm%3Fid%3D1027527.1027563,P-Karaoke: personalized karaoke system,"HUA Xian-Sheng, L LU, HJ ZHANG","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
5679,xKdShMTcL-0J,andAngelaSgori. 1992. Activelearning: Perspectives on learning that leads to personal development  ,LA Cavaliere,New Directions for Adult and Continuing,
5681,VCc9F0jHZz8J,Examining the Effects of Urbanization on Streams Using Indicators of Geomorphic Stability,"MW Doyle, JM Harbor, CF Rich, A Spacie","PHYSICAL GEOGRAPHY,",2000
5692,Q3dJZew4DLwJ,"Percutaneous, Transperineal Cryosurgery of the Prostate as Salvage Therapy for Post Radiation  ","RJ Miller Jr, JK Cohen, B Shuman, LA Merlotti",,
5694,8svXvz9jckcJ,Conflict Detection Replicated Data,"MJ CAREY, M LIVNY","ACM Transactions on Database Systems,",1991
5696,40su-ix6rdYJ,Heap Compression for Memory-Constrained Java Environment,"G Chen, M Kandemir, N Vijaykrishnan, MJ Irwin, B  ",,
5697,X9CGLegxMy0J,"L. Wang, TheConcept ofRelevantTimeScales andIts ApplicationtoQueuing Analysis of Self-SimilarTrac   ",AL Neidhardt andJ,Proc. ACM,
5699,07PoO8ULkzQJ,"GIS and Urban Studies: Positivism, Post-Positivism, and Beyond",DZ Sui,"URBAN GEOGRAPHY,",1994
5701,85KEqWp2aKgJ,Read-Only Transactions in a Distributed Database,"GM Hector, W Gio","ACM Transactions on Database Systems,",
5704,6JeEUcwt3sUJ,Analyzing Your Options,J Seymour,"PC Magazine, September,",
5710,5r_dhLP3dvcJ,A practical guide to the smartphone application security and code signing model for developers,J Pratt,"Microsoft,",
5711,mmRkNawGf1AJ,Relative information capacity of simple relational database schemata,R Hull,"Proceedings of the 3rd ACM SIGACT-SIGMOD symposium on  &hellip;,",1984
5712,cXIZimigGbsJ,"unpubl, results. l lIF GUILLIAT and NH BREXT",F FREUND,"Phil. Mag,",
5715,url:http://portal.acm.org/citation.cfm%3Fid%3D122058%26dl%3Dportal%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,Directions for future database research &amp; development,W Kim,"ACM SIGMOD Record,",1990
5717,moDQunTH0SkJ,Individual differences in sociosexuality: Evidence for convergent and discriminant validity,"JA Simpson, SW Gangestad","Journal of Personality and Social Psychology,",1991
5718,m6InEUbMG7gJ,  Consistency for Elimination of Covert Channels in Real-Time Secure Transaction Processing Systems,"N Kim, S Moon, Y Sohn","Journal of Research and Practice in Information Technology,",2004
5721,hMAVC4yrKs0J,Seasonal aerial survey of kelp beds in Southern California,MR Mel,"PROCEEDINGS FALL ASP/ACSM CONVENTION, SEATTLE, WASHINGTON,",
5725,LuJIXUQ8YpcJ,Framework Adaption via Active Cockbooks and Framework Construction via Relations,W Pree,,1994
5735,url:http://portal.acm.org/citation.cfm%3Fid%3D592199.592406,Terms of Usage Privacy Policy Code of Ethics Contact Us,S Davies,"BT Technology Journal,",2000
5737,url:http://www.turpion.org/php/full/infoFT.phtml%3Fjournal_id%3Dmc%26paper_id%3D2043%26year_id%3D2004%26issue_id%3D6%26fpage%3D256,Taking chiral induction into the nanometre regime: chiral teleinduction in the synthesis of poly ( ,"DB Amabilino, JL Serrano, T Sierra, J Veciana","Acc. Chem. Res,",2000
5741,9quhE4Q4MBIJ,Multi-phase redistribution: a communication-efficient approach to array redistribution,"SD Kaushik, CH Huang, J Ramanujam, P Sadayappan",submitted for,
5742,SzdTFiYDJg0J,Neural basis of elementary behavior in stick insects,U BÃ¤ssler,,
5743,zZ7E1Y5ZqkAJ,Microtubule assembly in vitro,"GG Borisy, JB Olmsted, JM Marcum, C Allen","Fed Proc,",1974
5744,2zr8yEnfVXcJ,Ã¢â?¬ Å?Pseudo-maximum likelihood estimation of digital sequences in the presence of intersymbol  ,"HR Sadjadpour, CL Weber","Proc. 28th Annu. Asilomar Conf. Signals, Systems, and  &hellip;,",
5745,r_IEugVYZsMJ,OpenPM: An Enterprise Business Process Flow Management System,M Shan,"ACMSIGMODInt. Conf. Management of Data, IndustrialSession,  &hellip;,",
5746,g51aX1ULJ68J,Blocking of mechanosensitivity in hydrozoan nematocytes by a monoclonal antibody,"P Lawonn, R Golz, U Thurm","Proceedings of the 23rd GÃ¶ttingen Neurobiology Conference.  &hellip;,",
5747,C2v5Hmd--lUJ,compiler. 1998. Glossary of aquatic habitat inventory terminology. American Fisheries Society.  ,NB Armantrout,,
5748,DNXa3dNpz8MJ,Fatal Spontaneous Rupture of a Gravid Uterus: Case Report and Literature Review of Uterine Rupture,"S Suner, L Jagminas, JF Peipert, J Linakis","JOURNAL OF EMERGENCY MEDICINE,",1996
5750,url:http://portal.acm.org/citation.cfm%3Fid%3D244461,Network cartographer,"G Mansfield, K Jayanthi, T Ika, K Ohta, Y Nemoto,  ","Proceedings of the fourth ACM international conference on  &hellip;,",1997
5752,aUtsgY7y964J,Medians and Beyond: New Aggregation Techniques for Sensor Networks,"N Shrivastava, C Buragohain, D Agrawal, S Suri",,
5756,q-qZWa6vF7EJ,ZezulaP (1997) M-tree: Anefficientaccess methodforsimilaritysearchinmetricspaces,PM CiacciaP,Proc. 23rd International Conference on Very Large Data Bases,
5761,kG5yO9fOajgJ,ACM Multimedia Interactive Art Program: An Introduction to the Digital Boundaries Exhibition,"A Jaimes, P Jennings","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
5763,NWuCrm9g8f4J,å??é?³è¨?è¯­ä¿?è¿?æ²»ç??å®?ç?¨æ??å??,é»?æ?­é¸£,"Tiger DRS, Seattle, Washington, USA,",
5766,url:http://links.jstor.org/sici%3Fsici%3D0146-4949(196321%252F22)4%253A2%253C216%253AJ%2522AW%2522A%253E2.CO%253B2-0,Joyce's&quot; Ulysses&quot; and Whitman's&quot; Self&quot;: A Query,D Summerhayes,"Wisconsin Studies in Contemporary Literature,",1963
5767,SPhNe5O91N8J,A Generic Fault Tolerant Architecture for Real-Time Dependable Systems. 2001: Kluwer Academic  ,D Powell,,
5769,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D988601%26type%3Dpdf,USUR HALICI,PT METHOD,"SIGMOD RECORD,",1987
5773,43--eOg0hEQJ,"Charles E. Campbell, Andrew Eisenberg and Jim Melton",XML Schema,"ACM SIGMOD Record,",
5777,SfjwkLfKJBYJ,Tourism as a community industry: an ecological model of tourism development,PE Murphy,"Tourism Management,",
5780,cVWriMN8XpwJ,Context-aware communication with Live Contacts,"GH ter Hofte, RAA Otte, HCJ Kruse, M Snijders",,
5785,IAef_IJxDJUJ,Mixed Systems: Combining Physical and Digital Worlds,"L Nigay, E Dubois, P Renevier, L Pasqualetti, J  ","Proc. HCI Int,",
5786,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101926%26type%3Dpdf,An Analysis of Rule Coverage as a Criterion in Generating Minimal Test Suites for Grammar-Based  ,"M Hennessy, JF Power","Proceedings of the 20th IEEE/ACM international Conference on &hellip;,",2005
5787,cGFkxfZ6dL4J,Real-time Environmental Applications and Display sYstem (READY) Website (h ttp://www. arl. noaa. gov ,GD Rolph,"MD,",
5790,Tg8FIroptgEJ,Large Classes and Learning.,C Knapper,"New Directions for Teaching and Learning,",1987
5793,vxkisuovgK4J,Responding to Institutional Concerns and Faculty Needs.,CMN Mehrotra,"New Directions for Teaching and Learning,",1984
5808,5mm_wjWS8WUJ,Biochemical tests for cultivar identification,"SR Draper, RJ Cooke","International Seed Testing Association, Zurich, Switzerland,",
5809,h5uupujXYV8J,Design Patterns for Component-Oriented Development,R Karl,"Proceedings of the 25 thEUROMICRO conference, IEEE,",
5811,uqQOkeR9yhAJ,Threonine558 phosphorylation activates F-actin binding of moesin in human platelets,"F Nakamura, L Huang, MRA Amieva, K Pestonjamasp,  ",,1998
5813,jszge3vBLGEJ,Reilly. Designing Microsoft ASP. NET Application [M],J Douglas,,2002
5815,5hmBRJ0N_uEJ,Supervised Versus Unsupervised Binary-Learning by Feedforward Neural Networks,N Japkowicz,"Machine Learning,",2001
5822,xrkugODXISYJ,Du tiroir Ã  lâ??Ã©cran: les opÃ©rations de conversion rÃ©trospective de la BibliothÃ¨que nationale  ,"M BEAUDIQUEZ, AM BEAUGENDRE",,
5825,VmroRmo-43UJ,Multiple diversity with nonindependent fading,"JN Pierce, S Stein","Proc. IRE,",
5826,url:http://www.springerlink.com/index/GHLKXUE5LJ0VK6ED.pdf,Pattern Recognition and Neural Networks,"S Theodoridis, K Koutroumbas",,
5827,YtbRcbz3VUYJ,"Food Safety, the Media, and the Information Market","J Swinnen, J McCluskey, N Francken",,
5832,EfCfbfFFuyoJ,The EMS revolution (a survey of electronic message systems),RR PANKO,,
5834,ab16KDQJtNsJ,"Ã?., BÃ©jar, R., Muro-Medrano, PR (2003). Distributed Access to a Hydrological Administrative  ",M Latre,"Proceedings, 9 thEC-GI&amp;GIS Workshop ESDI, June 25-27 2003, A",
5837,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101237%26type%3Dpdf,Detecting Group Activities using Rigidity of Formation,"SM Khan, M Shah","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
5843,RGNL5mpvnBUJ,Bye-bye Pentium? MMXpectations.,B Howard,PC,
5844,ThjLj1wTpGEJ,Confirmation of the Near Field Behavior from a far eld circulation model of Massachusetts Bay,"A Blumberg, Z Ji, CK Ziegler","Technical report, Massachusetts Water Resources Authority, 1994.",
5847,aIBV-qyb4sMJ,Elvin has left the building: A publish/subscribe notification service with quenching,"B Segall, D Arnold","Proceedings of AUUG97,",1997
5852,1m7NJ79abEwJ,Dynamic dataflow analysis.,"TY Chen, PC Poole","Information and Software Technology,",1988
5856,tz1W2Ar-a34J,Recursive linear hashing,KRR Sacks-Davis,"ACM Transactions on Database Systems,",
5858,qRnB_07lQVMJ,Grading Cooperative Projects,KA Smith,"New Directions for Teaching and Learning,",1998
5860,QATgJNSUbHUJ,Study of the Fundamentals Mechanisms of Convective Cooling in Electronic Components,"O Leon, G De Mey, E Dick","Proceedings of the 2 ndPh. D. Symposium, University of",
5874,z5tz9vybRmIJ,Computing iceberg queries efficiently,"N Shivakumar, H Garcia-Molina","Tech. report, Stanford Database Group Tech. Report, November ",
5876,017XQQ6BZQ8J,The Roles of Information Technology in Organizational Capability Building: An IT Capability  ,"OD Lee, K Lim, KK Wei",Proceedings of the 25 thInternational Conference on ,
5879,_bHUUdtegc4J,Thermotherapy for treatment of osteoarthritis,"L Brosseau, KA Yonge, V Robinson, S Marchand, M  ","Cochrane Database Syst Rev,",2003
5881,Fz7LXJ1UckkJ,An Open Storage System fr Abstract Objects,"S Blott, L Relly, HJ Schek","Proc. ACM SIGMOD Conf,",
5883,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210485AH,The stability analysis of a double barrier resonant tunneling device(Abstract Only),"HP JOOSTEN, H NOTEBORN, K KASKI, D LENSTRA","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
5888,IHr3oPg9bigJ,A Taxonomy ofTime in Databases,"RT Snodgrass, I Ahn",ACM SIGMOD International Conference on the Management of ,
5894,crz3O52EI0gJ,An Evaluation of XML Indexes for Structural Join,"H Li, ML Lee, W Hsu, C Chen","SIGMOD Record,",2004
5895,url:http://adsabs.harvard.edu/abs/1973PhDT.........2B,Concerning the influence of diffusion on the electro-crystallization of metals,M Braun,"&hellip;  Eidgenoessische Technische Hochschule, Zurich (Switzerland) &hellip;,",1973
5903,LkKpp1RloFMJ,Long-term immunoprophylaxis of hepatitis B virus reinfection in recipients of human liver allografts,"W Lauchart, R Muller, R Pichlmayr","Transplant Proc,",1987
5904,o1SlGi3mviQJ,Accurateestimation of the numberof tuplessatisfying a condition. InProc,GPSC Connell,"ACM SIGMOD Conference,",
5905,x7QRWQO-S2oJ,A Pattern Language for Firewalls,"EB Fernandez, MM Larrondo-Petrie, N Seliya",,
5907,rgjvOIzWA8UJ,The Politics of the Classroom: Toward an Oppositional Pedagogy.,M Marcroft,"New Directions for Teaching and Learning,",1990
5910,jFarCAepi2cJ,Scheduling MPEG-compressed video streams with firm deadline constraints,"CC Han, KG Shin","Proceedings of the third ACM international conference on  &hellip;,",1995
5914,Eo4nt23iVhsJ,SIRIUS-DELTA: Un prototype de systeme de gestion de donnees reparties,"J LEBIHAN, C ESCULIER, G LELANN, L TREILLE","D~ str~ buted Data Bases. Proceedings of the International  &hellip;,",
5916,P5dSkQ-FFQYJ,Penetration of energetic ions through open channels in a crystal lattice,"RS Nelson, MW Thompson","Phil. Mag,",
5917,B2uNi7qslX8J,New chance: interim findings on a comprehensive program for disadvantaged young mothers and their  ,J Quintâ?¦,,1994
5920,IscadjYlgrcJ,The Lord of the Rings: Efficient Maintenance of Views at Data Warehouses,"D Agrawal, A Mostefaoui, M Raynal, M Roy",,
5927,aZIHQ_Ok3_MJ,Classroom Research in Accounting: Assessing for Learning,PG Cottellâ?¦,"New Directions for Teaching and Learning,",1991
5928,SiU_gBYe8BcJ,Inferences involving embedded multivalued dependencies and transitive dependencies,"D Stott Parker Jr, K Parsaye-Ghomi","Proceedings of the 1980 ACM SIGMOD international conference  &hellip;,",1980
5934,qh5pHCDpMAIJ,"Switch in rod opsin gene expression in the European eel, Anguilla anguilla (L.)","AJ Hope, JC Partridge, PK Hayes",,
5939,-dLSzZ0dfw8J,A History of Mobile Communicationsâ??1995 to 2010,P Smyth,"BT Technology Journal,",2000
5941,NBYwc7le5VMJ,Benefits of Music Therapy as an Adjunct to Chest Physiotherapy in Infants and Toddlers With Cystic  ,"MC Grasso, BM Button, DJ Allison, SM Sawyer",,
5942,54ALpHzBK_gJ,Step to intrinsic absorption in doped silicon,"R Heidinger, J Molla, VV Parshin",Proc. 21st Int. Conf. on Infrared &amp; Millimeter,
5944,nslFAsYWcqoJ,Diversity in Required Writing Courses,"MS Curtis, AJ Herrington","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1993
5955,7SLArMxj4YYJ,"A shared, segmented memory system for an object-oriented database","MF Hornick, SB Zdonik","ACM Transactions on Information Systems (TOIS),",1987
5958,NtVDRBFL0coJ,SYSTEMATIC SYNTHESIS METHOD FOR ANALOGUE CIRCUITSâ??PART I NOTATION AND SYNTHESIS TOOLBOX,"DG Haigh, P Radmore",,
5961,Mwjh3h_yCtIJ,The Pond: Information Exploration Using an Ecosystem Metaphor,"O StÃ¥hl, A Wallberg, J Sderberg, J Humble, LE  ","Proceedings of ACM Collaborative Virtual Environments (CVE),",
5963,zP6pijXiJWUJ,Hobby-Eberly Telescope low-resolution spectrograph,"GJ Hill, HE Nicklas, PJ MacQueen, C Tejada, FJ  ","Proc. SPIE,",1998
5965,YiHmkiLa4NcJ,Feasibility of determining ultratrace amounts of nickel by carbonyl generation and atomic absorption ,PN Vijan,"At. Spectrosc,",
5967,soup983FWjoJ,Suif: An Infrastructure for Research on Paralleli zing and Optimizing Compilers,S Amarasingheâ?¦,"Technical report, Stanford University, May",
5971,bGl4158hd-QJ,Principles of Optics 1Pergamon,"M Born, E Wolf","New York,",
5972,I6n4854xq2QJ,â??The KDB Tree: A Search Structure for Large Multidimensional Dynamic Indexes,JTR Rob811,"Proceedings of the 1981 ACM-SIGMOD Conference, April,",11
5973,fASfGr2gj4IJ,Alternaria rot of citrus fruit,"M Schiffmann-Nadel, J Waks, Y Gutter, E Chalutz","Proc. Int. Soc. Citricult,",
5976,3i4_vhJb80cJ,Feto-maternal concentrations of levobupivacaine and bupivacaine following epidural infusion for  ,"G McLeod, L Donaldson, P Convery, D Bogod, R  ","&hellip;  World Congress Anaesthesiologists, Montreal, Canada, June,",
5981,xVuR1DpUPTcJ,A Mixed-Signal Hall Sensor IC with Direction Detection,"D Draxelmayr, R Borgschulze",,
5983,dndwc0MFuTUJ,Practical Knowledge Representation for the Web. In. Fensel,F van Harmelen,D.(Ed.). Proceedings of the IJCAI&#39;99 Workshop on Intelligent ,
5984,lpbDw6QCSMMJ,Software-Engineering education in the 21st century,D Andrews,Information And Software,
5985,7ZvaUzBDAZoJ,Inc.â??Dynamic Content Acceleration: A Caching Solution to Enable Scalable Dynamic Web Page  ,C Technologies,"Proc. of the ACM SIGMOD Intl. Conf. on Mgmt. of Data,",
6001,J0krescR7QAJ,Using games to teach,AP Bowen,"JOURNAL OF EMERGENCY NURSING,",1999
6004,LoDGuFLlvsAJ,The p Operator: Discovering and Ranking on the Semantic Web,"K Anyanwu, A Sheth","SIGMOD Record,",2002
6005,EydwwAZBKWwJ,A hidden Markov model retrieval system,"DRH Miller, T Leek, RM Schwartz","Proceedings of the 23rd Annual International ACM SIGIR  &hellip;,",
6007,V0_hT86udqsJ,Functionalities and Limitations ofCurrentWorkowManagement Systems,"G Alonso, D Agrawal, A El Abbadi, C Mohan","Technical report, IBM Almaden Research Center, 1997. To appear ",
6008,0m-dxWFSDycJ,andS. Pink. Smallforwardingtablesforfastrouting lookups,"M Degermark, A Brodnik, S Carlsson",Proceedings of ACM,
6010,w2yOl1N3m_wJ,A Uniform Approach for the Definition of Security Properties,"R Focardi, F Martinelli","LECTURE NOTES IN COMPUTER SCIENCE,",1999
6012,oyC7rRiCQlQJ,Mobile agent standards and available platforms [J],"KP Menelaos, GC Fotis, SV Iakovos, M Gennaro","Computer Networks,",
6014,JkXnTx5Wrh8J,New Genetic Local Search Operators for the Traveling Salesman Problem,"B Freisleben, P Merz","LECTURE NOTES IN COMPUTER SCIENCE,",1996
6017,Bv5AM_5dziMJ,Projecting XML elements,"A Marian, J SimÃ©on","Int. Conference on Very Large Databases VLDBâ??03,",
6019,AcLLZQ9bmw0J,Database Support for Efficiently Maintaining Derived Data.,ACMS Anthology,,
6021,INVVk5hx67QJ,Monitoring woodland gap dynamics using high resolution imagery: but when is a gap not a gap,"S Koukoulas, GA Blackburn","Proceedings of the 23rd Annual Conference of the Remote  &hellip;,",
6024,usH3lEbtbl8J,"Prevention and control of nosocomial infections. 3rd ed. 1997, Williams &amp; Wilkins, Baltimore",RP Wenzel,,
6027,Mv6uC2VlDVEJ,Electrocardiographic manifestations: right ventricular infarction,"TR Fijewski, ML Pollack, TC Chan, WJ Brady","JOURNAL OF EMERGENCY MEDICINE,",2002
6031,NNSFLDTzoh0J,DFA Learning from simple examples.,"R Parekh, V Honavar","Machine Learning,",
6033,JLOO-YHI6ssJ,Core-Periphery Disparities Recession and New Regional Dynamisms in the European Community,D Keeble,"Geography,",
6034,otGW0G5B6AYJ,"Declarative Data Cleaning: Language, Model","H Galhardas, D Florescu, D Shasha, E Simon, C  ","and Algorithms. Technical report, INRIA,",
6036,yu1VdL3w1g8J,A computational argumentation methodology for capturing and analyzing design rationale arising from  ,"S Sigman, XF Liu","Information &amp; Software Technology,",2003
6037,YJJNqLPKgFcJ,Analysis and simulation of prediction errors for wind power productions reported to NordPool,HA Nielsen,"IMM, Technical University of Denmark,",
6040,j-8v9PKbREkJ,Distinct Sampling for Highly-Accurate answers to Distinct Values Queries and Event Reports,"B Jawerth, W Sweldens",,2001
6042,Te8hXsN4_ZEJ,"Introduction to Design of Experiments, Umetrics AB, Sweden, 2000","L Eriksson, E Johansson, N Kettaneh-Wold, C  ",,
