idDBLP,idScholar
conf/sigmod/DavulcuFKR99,TDyW6V4cc7MJ
conf/sigmod/DeHaanTCO03,3PH--zwkZO8J
conf/sigmod/DeHaanTCO03,CD_xefdItVkJ
conf/sigmod/DeHaanTCO03,gyYBYgpB63sJ
conf/sigmod/DeligiannakisR03,zMgbS5u_GwYJ
conf/sigmod/DeolaseeKPRS01,tEFUZn3tEMYJ
conf/sigmod/DeshpandeGR01,0Ta25VSGl7kJ
conf/sigmod/DeshpandeGR01,knAoAIpo7hYJ
conf/sigmod/DeshpandeNGS03,aBiqHXGXoJEJ
conf/sigmod/DeutschFS99,2lypQEgzfb8J
conf/sigmod/DeutschFS99,9WLtxnKtm_EJ
conf/sigmod/DeutschFS99,De_3PkxkhzIJ
conf/sigmod/DeutschFS99,fuitKuyY3l8J
conf/sigmod/DeutschFS99,kDYpG4mLjLkJ
conf/sigmod/DeutschFS99,SR_yVgZnYpMJ
conf/sigmod/DeutschFS99,SYaXErlVlcAJ
conf/sigmod/DeutschFS99,twQNwr-jFmoJ
conf/sigmod/DeutschFS99,XrybyHOI16kJ
conf/sigmod/DeutschFS99,Z9e9dqy5KBgJ
conf/sigmod/DeutschFS99,-KuX7UT0JIIJ
conf/sigmod/DewanSHH94,GUdXGx4blW8J
conf/sigmod/DoanDH01,Lv0bggWzgeoJ
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ
conf/sigmod/DobraGGR02,wuIyUXOQP7AJ
conf/sigmod/DogacAEOADAOS94,AgBMhm_0uEIJ
conf/sigmod/DogacAEOADAOS94,fsa72WmA67kJ
conf/sigmod/DogacAEOADAOS94,gt_wY6mYF_kJ
conf/sigmod/DogacAEOADAOS94,p6ro8VCQBwcJ
conf/sigmod/DogacAEOADAOS94,zf5eI7As5kAJ
conf/sigmod/DogacHKOONDMAKE96,_4ARkdpRArQJ
conf/sigmod/DogacHKOONDMAKE96,fsa72WmA67kJ
conf/sigmod/DogacHKOONDMAKE96,GnjIUQVlZ0UJ
conf/sigmod/DogacHKOONDMAKE96,oAO74aolStoJ
conf/sigmod/DogacHKOONDMAKE96,UAO4T_2ylPkJ
conf/sigmod/DogacHKOONDMAKE96,XE1zjDexb64J
conf/sigmod/DogacTPPLKTK02,juQlvnYuPxwJ
conf/sigmod/DogacTPPLKTK02,VAOk1X8Ja30J
conf/sigmod/DogacTPPLKTK02,wi8177RdPBYJ
conf/sigmod/DraperHW01,6csUZFROjIEJ
conf/sigmod/DraperHW01,6MdiqTp20aoJ
conf/sigmod/DraperHW01,sURGDemFSsUJ
conf/sigmod/DreyerDS95,i1qU2OFSeloJ
conf/sigmod/DreyerDS95,Qf8OS1o2YM4J
conf/sigmod/Dullmann99,5bp8rSFAkzEJ
conf/sigmod/Edelstein95,url:http://portal.acm.org/citation.cfm%3Fid%3D223868
conf/sigmod/EmbleyJN99,54w4cIKL11UJ
conf/sigmod/EmbleyJN99,O_SMlr3bFBMJ
conf/sigmod/Englert94,KOpz_NXJ3WUJ
conf/sigmod/FabretJLPRS01,IHZ0cEpqnPkJ
conf/sigmod/FabretJLPRS01,NDTjtWuhzbQJ
conf/sigmod/FabretJLPRS01,uaOB9o42w5AJ
conf/sigmod/FaginKS03,dOY1djmoy04J
conf/sigmod/FaginKS03,tQZWeE_nsa0J
conf/sigmod/Faloutsos95,R0xUZUxSGmwJ
conf/sigmod/FaloutsosL95,43b8e16YZlEJ
conf/sigmod/FaloutsosL95,56AknoQlFB0J
conf/sigmod/FaloutsosL95,dyDxQvd8OHoJ
conf/sigmod/FaloutsosL95,GGmfi7ywI4gJ
conf/sigmod/FaloutsosL95,I0Kn3dzF4TgJ
conf/sigmod/FaloutsosL95,j0EcM-BvshwJ
conf/sigmod/FaloutsosL95,lJvmD13lHJIJ
conf/sigmod/FaloutsosL95,RLjlTtFM36IJ
conf/sigmod/FaloutsosL95,roK09GarWdcJ
conf/sigmod/FaloutsosL95,Tpb-LwPZJNMJ
conf/sigmod/FaloutsosL95,yFaUjmOQp1wJ
conf/sigmod/FaloutsosRM94,4bG39HmGrAQJ
conf/sigmod/FaloutsosRM94,5fCkUaG8A-gJ
conf/sigmod/FaloutsosRM94,6WIF-_hBZZgJ
conf/sigmod/FaloutsosRM94,AHu54TOP-eoJ
conf/sigmod/FaloutsosRM94,bL4szse-iCQJ
conf/sigmod/FaloutsosRM94,NqewK_dmRawJ
conf/sigmod/FaloutsosRM94,qaoTK_zX3awJ
conf/sigmod/FaloutsosRM94,R4fVVmv_YvoJ
conf/sigmod/FaloutsosRM94,s-BT0x6h2qUJ
conf/sigmod/FaloutsosSTT00,qsWDIfzBxiQJ
conf/sigmod/FaloutsosSTT00,Sqy1tqGEnxsJ
conf/sigmod/FaloutsosSTT00,XMC0W6CQJJIJ
conf/sigmod/FegarasM95,MHubEDlndWYJ
conf/sigmod/FegarasM95,ykGQlI-IaJkJ
conf/sigmod/FernandezFKLS97,4BpkEHas0LcJ
conf/sigmod/FernandezFKLS97,ek26aiEheesJ
conf/sigmod/FernandezFKLS98,i5coyXNfHCkJ
conf/sigmod/FernandezFKLS98,N9NHi5y3K38J
conf/sigmod/FernandezFKLS98,rgk1HYJbTNEJ
conf/sigmod/FernandezFKLS98,RKh78Q-rJLMJ
conf/sigmod/FernandezFKLS98,vVYs-3fNuZAJ
conf/sigmod/FernandezFKLS98,W3H34LBUMtoJ
conf/sigmod/FernandezFKLS98,x-Xcm921UTMJ
conf/sigmod/FernandezMS01,JYYcPQLrBw8J
conf/sigmod/FernandezS96,66uAX5EPtKcJ
conf/sigmod/FernandezS96,9bgA6C_HqvQJ
conf/sigmod/FernandezS96,iLwFjrX22vYJ
conf/sigmod/FernandezS96,lMKrltuk53EJ
conf/sigmod/FlokstraKS94,_uAjDh22Y_EJ
conf/sigmod/FlorescuGKR02,uam2rv99rxsJ
conf/sigmod/ForlizziGNS00,4k4fUbwNV8UJ
conf/sigmod/ForlizziGNS00,jW1JUC-AQXoJ
conf/sigmod/ForlizziGNS00,llVBkO6kYZoJ
conf/sigmod/ForlizziGNS00,vtX2CRPJunMJ
conf/sigmod/FranklinJK96,0e3bs1VFPvAJ
conf/sigmod/FranklinJK96,2KXhx32GEzIJ
conf/sigmod/FranklinJK96,40cq9ovvXn8J
conf/sigmod/FranklinJK96,98k6qrbdmsYJ
conf/sigmod/FranklinJK96,iDBvvrHwj7YJ
conf/sigmod/FreedmanD95,2bao_dZfCuQJ
conf/sigmod/FreireHRRS02,1p-q7eofLWIJ
conf/sigmod/FreireHRRS02,Pg-vbrBME1cJ
conf/sigmod/FreireHRRS02,YKkMxZntSUQJ
conf/sigmod/FreireHRRS02,z8IglVK-XnEJ
conf/sigmod/French95,sGym2wFckEMJ
conf/sigmod/FukudaMMT96,Bcuo4_yr2p0J
conf/sigmod/FukudaMMT96,lmXiI4fB9vgJ
conf/sigmod/FukudaMMT96,sOBRaiLLvZgJ
conf/sigmod/FukudaMMT96a,WOCgxlV_LgoJ
conf/sigmod/FukudaMMT96a,Y8UdbAPhYpUJ
conf/sigmod/FungSG02,_H4-ZecAsp0J
conf/sigmod/Galhardas00,GxDfgCi-rq4J
conf/sigmod/Galhardas00,QhUFQCApL8wJ
conf/sigmod/Galindo-Legaria94,iEs59H5EFHwJ
conf/sigmod/GangulyGR03,Di-EjDZ_abYJ
conf/sigmod/GardarinMP95,9-bSCnqVrlkJ
conf/sigmod/GardarinMP95,IOqPoq2MSvQJ
conf/sigmod/GardarinMP95,VOxehNSHEWQJ
conf/sigmod/GarofalakisG02,6EaC2CmjsmAJ
conf/sigmod/GarofalakisG02,r4a_VlMfu38J
conf/sigmod/GarofalakisGR02,ImADir74KWIJ
conf/sigmod/GarofalakisGR02,S6PWjHRFORYJ
conf/sigmod/GarofalakisGRSS00,5uvR4kU1UOoJ
conf/sigmod/GarofalakisI96,6lvBOS-XO3EJ
conf/sigmod/GarofalakisI96,MfPbk62EdyQJ
conf/sigmod/GarofalakisI96,SqECOHtHVaAJ
conf/sigmod/GarofalakisRRS99,z7J4u1sJ52cJ
conf/sigmod/GatziuGD95,RvtHXIfsMasJ
conf/sigmod/GebhardtJJ97,9mbr0dyW1NgJ
conf/sigmod/GebhardtJJ97,ks4Wxa8dHNIJ
conf/sigmod/GebhardtJJ97,zbxsamf4QY8J
conf/sigmod/GehrkeKS01,f6JFkfhawW8J
conf/sigmod/GehrkeKS01,KIp3KSU4whsJ
conf/sigmod/GehrkeKS01,tOTe7iddlmMJ
conf/sigmod/GeneserethKD97,2Nl65Vp7bxUJ
conf/sigmod/GeneserethKD97,vRxd72o2PdoJ
conf/sigmod/GeorgeH97,Ah9B3bWU0jEJ
conf/sigmod/GeorgeH97,B7Mw8CQYZTEJ
conf/sigmod/GeorgeH97,b9F3YB4bHxQJ
conf/sigmod/Gerber95,Cha3zvFBfDsJ
conf/sigmod/Gerber95,wlxZ0FqTy_MJ
conf/sigmod/GetoorTK01,99N4rXNdaqMJ
conf/sigmod/GetoorTK01,bvdJYU3xG_YJ
conf/sigmod/GibbsBT94,28mTFsC-KCIJ
conf/sigmod/GibbsBT94,6oKFObEbS5oJ
conf/sigmod/GibbsBT94,6xazkGA_aewJ
conf/sigmod/GibbsBT94,cRvuoTzIXRYJ
conf/sigmod/GibbsBT94,sZifEczLuOUJ
conf/sigmod/GibbsBT94,vfTH6FzOpDAJ
conf/sigmod/GillmannWSWW00,L61_1TEGBLYJ
conf/sigmod/GillmannWW02,idT5wOZXM-wJ
conf/sigmod/GillmannWW02,Pbjz4-UPrZ8J
conf/sigmod/GingrasLSPS97,D0EVu0EZM-UJ
conf/sigmod/GingrasLSPS97,hlbdfqaXdkAJ
conf/sigmod/GingrasLSPS97,k6JBnh7YxPYJ
conf/sigmod/GionisGK01,cy_Fe935WMAJ
conf/sigmod/GodfreyGXZ01,LNnvt5TpBhkJ
conf/sigmod/GodfreySE98,-H3tXntLhowJ
conf/sigmod/GoelI96,_Vn4nSui5UMJ
conf/sigmod/GoelI96,hD6w1eBfjWcJ
conf/sigmod/Golding95,uJj9OgotYeEJ
conf/sigmod/Golding95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223865%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/GoldmanW00,Ol886Ck3jz4J
conf/sigmod/GoldsteinL01,dxvwQEOjBJQJ
conf/sigmod/GorelikWD94,1QvhrpZ7KBgJ
conf/sigmod/GorelikWD94,h10FxbLW6zAJ
conf/sigmod/GotoK03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872837%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/GoyalHKMS96,uUcmU_hKF2kJ
conf/sigmod/GoyalHKMSZ97,D-1jnVnmWnQJ
conf/sigmod/GoyalHKMSZ97,OcGPxRYxbsUJ
conf/sigmod/GravanoCGP97,8jTTpoQc2RkJ
conf/sigmod/GravanoCGP97,FHEK09LJKfwJ
conf/sigmod/GravanoCGP97,hs8rOlHD4K4J
conf/sigmod/GravanoCGP97,IVXOHTW5Lt0J
conf/sigmod/GravanoCGP97,sBVErKh0FqMJ
conf/sigmod/GravanoCGP97,yfb8p_tlSlsJ
conf/sigmod/GravanoGT94,81oh7EDAYeoJ
conf/sigmod/GravanoGT94,H6fWl-cSuY4J
conf/sigmod/GravanoGT94,iwS7dFGYcyEJ
conf/sigmod/GravanoGT94,mO77XJl45iEJ
conf/sigmod/GravanoGT94,nAJnhh70_0kJ
conf/sigmod/GravanoGT94,OYFpMlm5yCQJ
conf/sigmod/GravanoGT94,sk7DIwcSZrwJ
conf/sigmod/GravanoGT94,VxiP2MuiMM0J
conf/sigmod/GrayHOS96,3mFpWorR_ucJ
conf/sigmod/GrayHOS96,92XgZkibRYwJ
conf/sigmod/GrayHOS96,dRwl6kpDBjEJ
conf/sigmod/GrayHOS96,iKmQWoUYl-0J
conf/sigmod/GrayHOS96,imwZsCcZvFQJ
conf/sigmod/GrayHOS96,J_QkWJ4HlOUJ
conf/sigmod/GrayHOS96,jH3KeKroDfQJ
conf/sigmod/GrayHOS96,M5jLOXpuFacJ
conf/sigmod/GrayHOS96,Mopy3Yg3i60J
conf/sigmod/GrayHOS96,OLt5pqtQf3YJ
conf/sigmod/GrayHOS96,pDjbDK0ZzsMJ
conf/sigmod/GrayHOS96,t2B4EAmKqnAJ
conf/sigmod/GraySEBW94,bbWXEbBUueYJ
conf/sigmod/GraySEBW94,SG9kpHg_arUJ
conf/sigmod/GraySSU03,NnKrsx4j4pkJ
conf/sigmod/GreenwaldK01,8but_7FuryIJ
conf/sigmod/GreenwaldK01,zlHamuvyxIwJ
conf/sigmod/Greer99,oNPjyBZrURgJ
conf/sigmod/GriffinH97,UwOPyY_jchkJ
conf/sigmod/GriffinL95,6QZGeKna5lgJ
conf/sigmod/GriffinL95,7xa2FxbUh2cJ
conf/sigmod/GriffinL95,nXT3j4XaZxIJ
conf/sigmod/GriffinL95,RuYYq5xDgNYJ
conf/sigmod/GrossmanQ94,yjqdBeNw5WoJ
conf/sigmod/GrumbachRS98,RQTFVFT_w9gJ
conf/sigmod/Grust02,-3LAxRNpDJIJ
conf/sigmod/Grust02,FYfyf-SjQNIJ
conf/sigmod/GuhaJKSY02,z6l0wfs32iYJ
conf/sigmod/GuhaRS98,btOlpr6NZoIJ
conf/sigmod/GuhaRS98,dD4qUMoxnpEJ
conf/sigmod/GuhaRS98,Dux-7sONElwJ
conf/sigmod/GuhaRS98,dV7p-cfTjUQJ
conf/sigmod/GuhaRS98,eQlApCaSdEEJ
conf/sigmod/GuhaRS98,H7UayPkDxRQJ
conf/sigmod/GuhaRS98,Iom_VGC_DO8J
conf/sigmod/GuhaRS98,iSkco-aumngJ
conf/sigmod/GuhaRS98,LoR0K8QRGkgJ
conf/sigmod/GuhaRS98,nMzsE-ScW4MJ
conf/sigmod/GuhaRS98,oWVyLUIy9JwJ
conf/sigmod/GuhaRS98,WHHfHdG_ougJ
conf/sigmod/GuhaRS98,wiE9QG5qC2wJ
conf/sigmod/GuhaRS98,Y8HMa1ZZE6sJ
conf/sigmod/GuhaRS98,YCjIP8n8UnMJ
conf/sigmod/GunopulosD01,kneUxV6J3nQJ
conf/sigmod/GunopulosD01,LBp-UtmfcScJ
conf/sigmod/GunopulosD01,mnUzHNE5eF0J
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ
conf/sigmod/GunopulosKTD00,VEDf7vb98i8J
conf/sigmod/GuoSBS03,p_PDgjVRUS4J
conf/sigmod/GuptaHR97,pGix0qZ6Uz4J
conf/sigmod/GuptaLM03,iCg06Oc9DV8J
conf/sigmod/GuptaMR95,2GUwicKtWTUJ
conf/sigmod/GuptaMR95,7ggq-jY7UEYJ
conf/sigmod/GuptaMR95,ELtcV7mOQDgJ
conf/sigmod/GuptaMR95,InJyYTfzN50J
conf/sigmod/GuptaS03,6ditJPVnXAQJ
conf/sigmod/GuptaS03,BLPcDzgX3iQJ
conf/sigmod/GuptaS03,darWCYZjZHcJ
conf/sigmod/HaasH01,9wQ6RWWcHRIJ
conf/sigmod/HaasH01,PZSlVNV6e9IJ
conf/sigmod/HaasH01,tHEP1S1typgJ
conf/sigmod/HaasH99,bsfsN1NtuOMJ
conf/sigmod/HaasH99,UHF2uPETWC8J
conf/sigmod/HammerGNYBV97,2rysKgS6lugJ
conf/sigmod/HammerGNYBV97,ahrxo47nJtMJ
conf/sigmod/HammerGNYBV97,FEWg8Ea2CycJ
conf/sigmod/HammerGNYBV97,lmhkvir9Z84J
conf/sigmod/HammerGNYBV97,PziDM429oXQJ
conf/sigmod/HammerGNYBV97,pzPZuUoWej8J
conf/sigmod/HammerGNYBV97,t9nmZzSMVAAJ
conf/sigmod/HammerGNYBV97,uPHrOdEDjlEJ
conf/sigmod/HammerGNYBV97,W0IbuSAyBcoJ
conf/sigmod/Hammond99,-ndr_jftgFkJ
conf/sigmod/Han96,DlQd7WIkVF0J
conf/sigmod/Han96,uEbdEtnaCXMJ
conf/sigmod/HanFHCC94,6M-fnuhWEOIJ
conf/sigmod/HanKS97,_EEZCcB1BPYJ
conf/sigmod/HanKS97,nD_Yjp9TNuIJ
conf/sigmod/HanKS97,XFCkL9QhTjIJ
conf/sigmod/HanKS97,yzL3Kfsz8scJ
conf/sigmod/HanPDW01,ue3gCyIirokJ
conf/sigmod/HanPDW01,XyYCahzDAh8J
conf/sigmod/HanPY00,2xwKDuA0DI8J
conf/sigmod/HanPY00,63XKDNdtzp8J
conf/sigmod/HanPY00,aUm_NiRzVOIJ
conf/sigmod/HanPY00,fKrgMlFaEJsJ
conf/sigmod/HanPY00,GlNt7w28aE8J
conf/sigmod/HanPY00,hlrRtJigGbYJ
conf/sigmod/HanPY00,l4SlX8_cAeQJ
conf/sigmod/HanPY00,mwSZ7Yejt8sJ
conf/sigmod/HanPY00,oeBeDPX7b9kJ
conf/sigmod/HanPY00,R-ERjYdCskcJ
conf/sigmod/HanPY00,YkKV8PCox8IJ
conf/sigmod/HanPY00,Ywgd3RbAfl0J
conf/sigmod/HanWDPW02,nwWpGh3Mx7MJ
conf/sigmod/HanWDPW02,tcyoSdrkaRMJ
conf/sigmod/Hellerstein00,rbluxTXqUQwJ
conf/sigmod/HellersteinA00,iFbXSEmnpzgJ
conf/sigmod/HellersteinA00,VlRO0WwUy3wJ
conf/sigmod/HellersteinA00,-GYSZmXrx-UJ
conf/sigmod/HellersteinN96,_hDCldPyum0J
conf/sigmod/HellersteinN96,5vvOcgfpjUgJ
conf/sigmod/HellersteinN96,PrDCERVl9dUJ
conf/sigmod/HellersteinN96,tKewiQ5_kyIJ
conf/sigmod/HellersteinN96,vCvPdFwbKWkJ
conf/sigmod/HernandezMHYHT01,89WHY6hZ22UJ
conf/sigmod/HernandezMHYHT01,pOFhgBVYVTkJ
conf/sigmod/HernandezMHYHT01,wMa4fMryrt0J
conf/sigmod/HernandezS95,7EYR1qDwKg0J
conf/sigmod/HernandezS95,CckDkmI4U3wJ
conf/sigmod/HernandezS95,IHy3bqAuSOUJ
conf/sigmod/HernandezS95,KJyo5lhO_vAJ
conf/sigmod/Hidber99,HkBKH9ZUJEcJ
conf/sigmod/HillyerS96,V-pwJ8K5ZTEJ
conf/sigmod/HillyerS96,zonW-W8gJ3oJ
conf/sigmod/HinneburgK99,C9imFvgrSvAJ
conf/sigmod/HinneburgK99,OMqN9nFAR88J
conf/sigmod/HinneburgK99,V3cZfG1Poo4J
conf/sigmod/HinneburgKW02,7v3f7Thmyw0J
conf/sigmod/HinneburgKW02,T1dmP2NL1aYJ
conf/sigmod/HinneburgKW02,VWd7jhLXfV0J
conf/sigmod/HoAMS97,1HAB-tuw7N4J
conf/sigmod/HoAMS97,r1um7d3ckAYJ
conf/sigmod/HouZ95,AeRUCf7iBqYJ
conf/sigmod/HsiaoCY94,LEi_Rzm1iH0J
conf/sigmod/HsiaoCY94,UaAAKwdvoRMJ
conf/sigmod/HsiaoN00,iY5wlS4jsg0J
conf/sigmod/HuangSW94,5Chw6HN64vEJ
conf/sigmod/HuangSW94,xF8s5N7oUIMJ
conf/sigmod/HullZ96,H1E3GuQcoUAJ
conf/sigmod/HullZ96,rI-T6ppfITQJ
conf/sigmod/HungYK96,bTI28RjBpPwJ
conf/sigmod/HungYK96,NY5e4MkJ6VYJ
conf/sigmod/HungYK96,P6VVKZUo4pgJ
conf/sigmod/HwangLYMMGCSS94,AWah9GLEFTAJ
conf/sigmod/ImielinskiVB94,1H_A7k3QsbQJ
conf/sigmod/ImielinskiVB94,7qv9IC8F_WQJ
conf/sigmod/ImielinskiVB94,9KBHBWVwKZsJ
conf/sigmod/ImielinskiVB94,cffLplmoKH4J
conf/sigmod/ImielinskiVB94,CuoOi5jJXxQJ
conf/sigmod/ImielinskiVB94,ib4ebmBQW4kJ
conf/sigmod/ImielinskiVB94,RcmGrB81X-4J
conf/sigmod/ImielinskiVB94,u5ForuTsW-YJ
conf/sigmod/ImielinskiVB94,VdUSfNE_8i8J
conf/sigmod/ImielinskiVB94,V-LO20klzSYJ
conf/sigmod/ImielinskiVB94,YCP5tWRHS_EJ
conf/sigmod/IoannidisL94,dDHNsS9sisEJ
conf/sigmod/IoannidisLANT97,bbr1Xk0-hH8J
conf/sigmod/IoannidisLANT97,jazpbJzP6k8J
conf/sigmod/IoannidisLANT97,qb-jf_sQ_5kJ
conf/sigmod/IvesFFLW99,0087thkugMUJ
conf/sigmod/IvesFFLW99,V4NASwqZ530J
conf/sigmod/IvesFFLW99,yrnhcMqsUVoJ
conf/sigmod/IvesLPST00,4-FwpSOweRAJ
conf/sigmod/Ivinskis95,9FaaDi_zGnEJ
conf/sigmod/JaedickeM98,9eSx_Gd0JoQJ
conf/sigmod/JaedickeM98,LrJw7qiWElQJ
conf/sigmod/JaedickeM98,MswqiEweEGUJ
conf/sigmod/JaedickeM98,Py0wIlQRPCkJ
conf/sigmod/JagadishJOT01,OM7n6h8R8CoJ
conf/sigmod/JagadishKS00,OZRYdxoJqXMJ
conf/sigmod/JagadishLMSV99,946iAs3adDcJ
conf/sigmod/JagadishLS99,p5n3KKoHgMgJ
conf/sigmod/JagadishLS99,sh2u_UFoG74J
conf/sigmod/JagadishLS99,uXZXfQgn4doJ
conf/sigmod/JagatheesanR03,fobv5DPqKUcJ
conf/sigmod/JagatheesanR03,hHMtxXFlyu8J
conf/sigmod/JagatheesanR03,InqySB8bkKkJ
conf/sigmod/JajodiaSSB97,4_fm8LWVWHMJ
conf/sigmod/Jamil99,z5EfiutEfScJ
conf/sigmod/Jhingran00,uguuV9ATE1YJ
conf/sigmod/JohnsonD03,5OYgUpRggiMJ
conf/sigmod/JonssonFS98,5fb1l1MyGisJ
conf/sigmod/JoshiA01,H9bMRYKnXMQJ
conf/sigmod/JoshiA01,R-54DDaHDxoJ
conf/sigmod/JosifovskiSHL02,xA9KNostV4cJ
conf/sigmod/KabraD98,E0nhpX8pYsQJ
conf/sigmod/KabraD98,V9XUvirmVEEJ
conf/sigmod/KabraD98,WOHxNqdNMZoJ
conf/sigmod/KalnisNOPT02,ipAB8UMS7QkJ
conf/sigmod/KalnisNOPT02,Qyeg-VuH-2kJ
conf/sigmod/KangN03,ABztkd0E9lUJ
conf/sigmod/KanthRA02,RgDMwqhT30wJ
conf/sigmod/KanthRSB99,I48hanU3OR4J
conf/sigmod/KanthRSB99,yPFlbrVJFJoJ
conf/sigmod/KarbhariRXD02,Mw3xLuyR3qQJ
conf/sigmod/KarbhariRXD02,TZsVVmiiHqEJ
conf/sigmod/KaushikBNK02,8M2rLLD3DlQJ
conf/sigmod/KaushikBNK02,xJQAjLzvlB0J
conf/sigmod/Keim96,VMUQxO5sWMUJ
conf/sigmod/Keim99,GBZiTCbChZQJ
conf/sigmod/KeimK95,CWmL7TxRQ44J
conf/sigmod/KementsietsidisAM03,A3TmzWOtgmYJ
conf/sigmod/KementsietsidisAM03,jCudeTapg5IJ
conf/sigmod/KementsietsidisAM03,vO7aBWspoyMJ
conf/sigmod/KemperKM98,5BK4tIRJ3wwJ
conf/sigmod/KemperKM98,Z0oCigN4pVMJ
conf/sigmod/Kennamer98,RQ9qLR4St8sJ
conf/sigmod/Kennamer98,url:http://portal.acm.org/citation.cfm%3Fid%3D276304.276373%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D276304%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/KeoghCMP01,_nOW6fmEcTEJ
conf/sigmod/KeoghCMP01,Cy8VDlIamc8J
conf/sigmod/KeoghCMP01,eHY42LnL_lsJ
conf/sigmod/KeoghCMP01,QTzuiNlMnR4J
conf/sigmod/KiesslingHFE01,tNzM8E3W2K4J
conf/sigmod/KimC03,BWV2Oys1VXsJ
conf/sigmod/KimCK01,EYI-OULRIz8J
conf/sigmod/Kleissner95,DB8lVC2D9fcJ
conf/sigmod/KornackerMH97,J8sGEkYqAFcJ
conf/sigmod/KornackerMH97,v34_ZFX7kZYJ
conf/sigmod/KornackerMH97,w5tLFDyhdm8J
conf/sigmod/KornackerSH98,08hpWyqMTqAJ
conf/sigmod/KornM00,HlhXdvHzlvwJ
conf/sigmod/KornM00,N11b8vV9qIkJ
conf/sigmod/KotidisR98,CpHJwU8o-BkJ
conf/sigmod/KotidisR98,EWDPecQbT1AJ
conf/sigmod/KotidisR99,323DOAMQyUkJ
conf/sigmod/KotidisR99,5sb4hr4Ton0J
conf/sigmod/KotidisR99,nsASp-dCJBQJ
conf/sigmod/KotidisR99,ZknlFLRnqLYJ
conf/sigmod/KoudasS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872871%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/KoudasS97,0u8r8MJWgKAJ
conf/sigmod/KoudasS97,sB-nvl5829EJ
conf/sigmod/KoudasS97,Z3hu6UPm8eQJ
conf/sigmod/Kramer97,FZRPzy583jAJ
conf/sigmod/Kramer97,noTo81QxmHQJ
conf/sigmod/KriegelBKPS03,i0c65loyE60J
conf/sigmod/KriegelBKPS03,tsqBH6P4jMcJ
conf/sigmod/KriegelMPS01,tsPOU-H3A94J
conf/sigmod/KrishnamurthyBN99,qS4jhfgPbm8J
conf/sigmod/KrollW94,AMvcOVWQiNEJ
conf/sigmod/KrollW94,kUzm9ofgc1UJ
conf/sigmod/KrollW94,SX1_Z3Z000YJ
conf/sigmod/KuhnTS94,JnV4W3TKPxMJ
conf/sigmod/Kulkarni94,eN_4FTimCKYJ
conf/sigmod/LabioWGG00,EhR3fz7f7vcJ
conf/sigmod/LabioYG99,Z5kfiPj7fGMJ
conf/sigmod/LabioZWGGW97,Hxnlcwm_RhMJ
conf/sigmod/LabioZWGGW97,uzpyy9XRpgYJ
conf/sigmod/LabioZWGGW97,YWzkq7-TA5MJ
conf/sigmod/LabrinidisR00,DKUouEkK_b4J
conf/sigmod/LacroixSC98,MyaiGcr-oYkJ
conf/sigmod/LakhamrajuRSS00,DyGC4KFw5mgJ
conf/sigmod/LakhamrajuRSS00,gdc5GKHgLOkJ
conf/sigmod/LakhamrajuRSS00,GveQLUTEle8J
conf/sigmod/LakshmananNHP99,fZSRCe60AUcJ
conf/sigmod/LakshmananPZ03,F1aaWSFF8TcJ
conf/sigmod/LakshmananPZ03,rNu93TfKkd4J
conf/sigmod/LangS01,FFQc9XpGFRsJ
conf/sigmod/LangS01,OubIayl1628J
conf/sigmod/Larson01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375792%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/LarsonG03,14VyjJ0mnBMJ
conf/sigmod/LarsonG03,vmQeUKFzhAEJ
conf/sigmod/LarsonG03,w8uge-ZzJV0J
conf/sigmod/LarsonG98,tPG--ikWjGcJ
conf/sigmod/LazaridisM01,IvMJ4bK708kJ
conf/sigmod/LeeKC99,c-5n9qQKLaEJ
conf/sigmod/LeeKOTM00,C8RLbWKCgicJ
conf/sigmod/LeeWMS01,4rJJdFvMmgYJ
conf/sigmod/LeeWMS01,6NI_YrVysEMJ
conf/sigmod/LeeWMS01,OFXL5KsJiWcJ
conf/sigmod/LeflerSW96,4b12cZc8QK4J
conf/sigmod/LehnerSPC00,HQRcmyswIHcJ
conf/sigmod/LehnerSPC00,UFKz6Q0wVi4J
