tid,id,title,authors,venue,year
12701,l7d5KNTvUeIJ,On the propagation of laminar motion through a turbulently moving inviscid liquid,W Thomson,"Phil. Mag,",
12702,EDlq6VC996gJ,Her Life and Chants,"A Estrada, M Sabina","Santa Barbara, California: Ross-Erikson,",
12706,NTsJjbg5_dMJ,Theoretical and Experimental Determinations of the Transfer Function of a Laminar Premixed Flame,"S Ducruix, D Durox, S Candel","PROCEEDINGS-COMBUSTION INSTITUTE,",2000
12707,JnCZDIqNNTUJ,IML-Inscribed Nets for Modeling Text Processing and Data (Base) Management Systems,G Richter,"VLDB,",
12709,zOgLngfe8iMJ,Processing deficits and the mediation of positive affect in persuasion,"DM Mackie, LT Worth","Journal of Personality and Social Psychology,",1989
12712,W3H34LBUMtoJ,Catc hingthe boat with strudel: Experiences with aw eb-sitemanagement system,"M Fernandez, D Florescu, J Kang, A Levy",Proceedings of,
12714,Gghc1SdntgQJ,Control systems theory for linear repetitive processes-Recent progress and open research problems,"E Rogers, K Galkowski, DH Owens","APPLIED MATHEMATICS AND COMPUTER SCIENCE,",1997
12715,CEhTeFP0ExgJ,"In Re. The Personal Restraint of Andre Bringham Young and Vance Cunningham, Brief of Amicus Curiae  ",D Summers,"Seattle, Washington State Psychiatric Association,",
12724,yLcOnaP14zoJ,"Fas-induced apoptosis, and diseases caused by its abnormality",S Nagata,"Genes to Cells,",1996
12726,url:http://www.springerlink.com/index/N2W04729J64KP86L.pdf,Strategic changes and frameworks affecting future OSS/BSS in the telecommunications industry,"JMM Potter, AR Brady","BT Technology Journal,",2005
12729,bwLKZQ78ClUJ,Equivalence of views by query capacity,CT Connors,"Proceedings of the fourth ACM SIGACT-SIGMOD symposium on  &hellip;,",1985
12739,N8XkcmIO0ysJ,Cache Conscious Indexing forDecision-Support inMainMemory,JRKA Ross,"Proceedings of the 25th International Conference on Very  &hellip;,",
12750,J5w2P0GNdv0J,Solid State Ionics,"SP Jiang, JG LOVE",submitted for,
12753,F7QAoJ5PGekJ,Electronic market: the roadmap for university libraries and members to survive in the information  ,"M Christoffel, S Pulkowski, B Schmitt, PC  ","ACM SIGMOD Record,",1998
12754,hu0wuJHDkoQJ,Case Survey Methodology: Quantitative Analysis of Patterns across Case Studies,R Larsson,"The Academy of Management Journal,",1993
12756,tF73Zky1YzQJ,DAFFE/CLP/WP3/WD (2001) 11,R by Switzerland,,
12757,2nDXe8HEl-gJ,Vital Signs,A Bezaitis,"PC Magazine,",
12760,url:http://doi.wiley.com/10.1002/tl.7904,Instructional Consultation in a Statewide Setting,MA Kerwin,"New Directions for Teaching and Learning,",1999
12761,KUGjzt-IgpoJ,"BIRCH: An Efficient Data Clustering Method for Very Large DatabasesÂ», Jagadish HV, Mumick IS, Eds","T Zhang, R Ramakrishnan, M Livny",Proceedings of the 1996 ACM SIGMOD International Conference ,
12767,jdgCHUr2UnkJ,Territorial competition and locational advantage in the London region,IR Gordon,"American Association of Geographers annual conference,  &hellip;,",
12770,caykA_O2cRoJ,Programming Languages and Databases,MP Atkinson,"VLDB,",1978
12775,IBUEZ6nE4CkJ,Treatment of Kaposi's sarcoma in HIV-1 infected individuals with emphasis on resource poor settings,"M Dedicoat, M Vaithilingum, R Newton",Cochrane Database Syst.,
12777,Ay7rnLxWZeUJ,Work hardening of dispersion-hardened crystals,MF Ashby,"Phil. Mag,",
12778,url:http://portal.acm.org/citation.cfm%3Fid%3D318128%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222,Comparison of CMOS PLA and polycell representations of control logic,CM Gerveshi,"Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1986
12779,hYFEbFhIQdEJ,Special section on data management issues in E-commerce,A Dogac,"ACM SIGMOD Record,",
12782,cAsNhllpNigJ,Microbioengineering: Microbe capture and detection,"C Lloyd, HY Mason, M Dice, C Estes, A Duncan, B  ","Proceedings of the 23rd Annual International Conference of  &hellip;,",
12783,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1017754%26type%3Dpdf,Great Works for the 21st Century: A Critical Role for the Modern Research University,AR Newton,"Proceedings of the fourth ACM international conference on  &hellip;,",2004
12785,FiPJDs_jm54J,High Speed On-line Backup When Using Logical Log Operations,DB Lomet,"SIGMOD Conference,",2000
12788,0M2iJvQqB2UJ,Assessing the Prospects for Liberal Learning and Careers.,"CS Green III, R Salem","New Directions for Teaching and Learning,",1988
12789,JZ4P-PZm6dMJ,Ball Grid Array Fine Pitch Peripheral Interconnections,JS Hwang,,
12792,C8I_Ns46iLQJ,Theme parks: laboratories for digital entertainment,C Stapleton,"Acm Press Siggraph Series,",1998
12795,LKgWVxXktwIJ,"FoxBox: A System for Manipulating Symbolic Objects in Black Box Representation. O. Gloor, editor,  ","A Diaz, E Kaltofen",,1998
12796,0RVOJnvRolQJ,lnside COM,D Rogerson,,1997
12797,zH_Ecvgdjw0J,Patents in E-Commerce,S Alexander,"Computerworld,",
12805,ahXzeNjFKLcJ,Anomalous Behavior of the Upper Critical Field in Extreme Type-II Superconductors at Low  ,"S Dukan, O Vafek",,
12807,OD3tV7b76oQJ,Evolutionary Algorithm Performance Profiles on the Adaptive Distributed Management Problem,MJ Oates,"BT Technology Journal,",
12811,iOiHF7K58AQJ,Supporting applications with network intelligence and B-ISDN,"GL Bruce, JA Clark","BT Technology Journal,",1998
12814,BJNIRTSivUsJ,Integrating Automatic Data Acquisition with Business Processes-Experiences with SAP's Auto-ID  ,", T Lin, S Haller, J Schaper","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
12815,fPTlHRZ5EOwJ,R. G unthor und C. Mohan: Failure Handling in Large Scale Workflow Management Systems,"G Alonso, M Kamath, D Agrawal, A El Abbadi","Technischer Bericht RJ9913, IBM Almaden Research Center, ",
12817,UhlAo7Yh2tEJ,Evolving Interpretations as a Change Unfolds: How Managers Construe Key Organizational Events,LA Isabella,"The Academy of Management Journal,",1990
12819,lnHsHRuRfoYJ,Misperception of exponential growth and the psychological magnitude of numbers,WA Wagenaar,"See Wegener,",
12825,fsG-2bIVFIgJ,Modelling crystallization of polymers in temperature elds (1998),"M Burger, V Capasso, G Eder",,
12834,B-KbQ7a9vi0J,Generalized trees to give denotational semantics to finite delay,G Winskel,Unpublished,
12836,FGcUAF-UgDMJ,Fundamental Algorithms on Reconfigurable Meshes,"S Olariu, JL Schwing, J Zhang","Proc. 29th Ann. Allerton Conf. Comm., Control, and Computing,",
12837,iBlBRNbohWEJ,Ecological study of Sylvilagus brasiliensis meridensis in an Andean Venezuelan paramo. p: 182-203,P Durant,"Procs. World Lagom. Conf. University of Guelph, Ontario,  &hellip;,",
12843,UJ4ptDAOgtUJ,Beer from maize,"CB Pfeninger, F Schur, AJ Wieg","Process European Brewing Convention, Zurich, Switzerland,",
12845,e_TTzpP7jYkJ,A transaction recovery method supporting fine-granularity locking and partial rollbacks using write- ,"C Mohan, D Haderle, B Lindsay, H Pirahesh, P  ","IBM Research Report RJ6649, IBM Almaden Research Centre,  &hellip;,",
12848,u4F5eHQCCKIJ,A transportable natural language database update system,S Salveter,"Proceedings of the 3rd ACM SIGACT-SIGMOD symposium on  &hellip;,",1984
12851,zApdWAMRiBYJ,The Impact of Cultural Values on Employee Resistance to Teams: Toward a Model of Globalized Self- ,"BL Kirkman, DL Shapiro","The Academy of Management Review,",1997
12852,6HMffRHCspAJ,Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,"A Konig, G Weikum","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1999
12859,0I1HK0UGjHQJ,Strakovskaya,"LS Kremenehugskii, R Ya",At.,
12861,2jTxT5mldPUJ,Evaluation of Workflow-type software products: a case study,"M Perez, T Rojas","Information &amp; Software Technology,",2000
12862,b9QtULKyaboJ,"Progress in Crystal Physics (S. Viswanathan, Madras, 1958)",RS Krishnan,Vol.,
12864,sRvhD-iAuBcJ,Cerebrospinal fluid,"DA Jerrard, JR Hanna, GL Schindelheim","JOURNAL OF EMERGENCY MEDICINE,",2001
12871,Hdq-Mlh3fcMJ,Semistructured and Structured Data in the Web: Going Back and Forth,"P Atzeni, G Mecca, P Merialdo","SIGMOD Record,",1997
12874,yFlGknrajKYJ,&quot; Economic comparisons of data communication services,"HC Ratz, JA Field",Computer,
12875,9KiPVAodKnYJ,Processing Star Queries on Hierarchically-Clustered Fact Tables,"N Karayannidis, A Tsois, TK Sellis, R Pieringer, V ","VLDB,",2002
12877,jPx0tvkJ-fUJ,Report on the VLDB workshop on technologies for e-services (TES),"F Casati, U Dayal, MC Shan","ACM SIGMOD Record,",2000
12881,f8gGVPnr4QYJ,"Microsoft application center 2000 component load balancing, technologie overview",C Rees,"Microsoft, September,",
12882,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA063201349AH,"Dynamic spectrum utilization in ad hoc networks [star, open]","VR Syrotiuk, M Cui, S Ramkumar, CJ Colbourn","Computer Networks,",2004
12884,GEN-fcQfEgAJ,Information Paradox,PA Strassmann,"ComputerWorld,",
12885,sgDvMSd1r18J,Secure XML Publishing without Information Leakage in the Presence of Data Inference,"X Yang, C Li","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",
12886,UaMVVqAlXXcJ,Surface Interface Anal,"MP Seach, WA Dench",,1979
12888,oAMMx2CF5KkJ,Plumage coloration as a signal of social status,JC Senar,"Proc. Int. Ornithol. Congr,",
12890,url:http://ieeexplore.ieee.org/iel1/2206/324/00006469.pdf%3Farnumber%3D6469,Questions of controllability and observability for nonuniformly sampled discrete systems,"A Fuster, JM Guillen",,
12895,lHLG5Uri0igJ,Difference Methods for Initial-value Problems,"RD Richtmyer, KW Morton",,
12903,zdTH_CkH2BkJ,Low Power CMOS Interface Circuitry FOR Sensors AND Actuators,JH Nielsen,,2003
12904,fy6CsRNX5zIJ,Just for FUN. The Story of an Accidental Revolutionary,"L Torvalds, D Diamond",,
12905,CAMhcf4oSV8J,Factors Affecting Statewide Planning.,SV Martorana,"New Directions for Higher Education,",1974
12910,JpMllVmmnkAJ,"OO, What Have They Done to DB2?","MJ Carey, DD Chamberlin, S Narayanan, B Vance, D  ","Proceedings of the 25th International Conference on Very  &hellip;,",1999
12914,NZYZOztyAqoJ,Assessing Interdisciplinary Learning,"M Field, R Lee, ML Field","NEW DIRECTIONS FOR TEACHING AND LEARNING,",1994
12916,wCJ9MXcnWQoJ,Design for Test of Megabit DRAMS,R Krausâ?¦,"Proc. Intâ??l Test ConL,",
12926,cZa6tWwawu4J,Reconsidering the diagnosis and treatment of very young children with autistic spectrum or pervasive ,SI Greenspan,"Zero to Three,",
12927,lABU-pFRdhoJ,Electrical stimulation of the ventral sacral nerve roots: selective activtion in patients,"NJM Rijkhoff, L Hendrikx, FMJ Debrunye, H Wijkstra","Proceedings of the International Continence Society, 25  &hellip;,",
12928,url:http://www.springerlink.com/index/L1631843X6346040.pdf,Recent BT patents,AD Ellis,"BT Technology Journal,",1997
12935,RhsL_JXWAqAJ,User Profile Replication for Faster Location Lookup in Mobile Communications,"N Shivakumar, J Widom","Proc. ACM/IEEE MOBICOMâ??95,",
12936,Eq2AwWfNOwoJ,Thermodynamic and kinetic analyses for understanding sequence-specific DNA recognition,"M Oda, H Nakamura","Genes to Cells,",2000
12937,mN2qqJwgaKoJ,The Politics of Workplace Literacy: A Case Study,SG Gowen,,1992
12942,MmEMmKrezaIJ,Choose your 200,C Venezia,"PC Magazine,",
12945,YGUDo35fXv4J,Working with metafiles: Modifying and sharing vector-oriented images,C Petzold,"PC Magazine,",
12947,5IXtDAwFyroJ,Logging and wildfire influence on grizzly bear habitat in northwestern Montana,"P Zager, C Jonkel, J Habeck","International Conference on Bear Research and Management,",
12948,vNuTgvytaXAJ,Some Very Large Data Bases In Developing Countries,"SP Ghosh, AF Cardenas, I Mijares, G Wiederhold","Very Large Data Bases, 1979. Fifth International Conference  &hellip;,",1979
12953,GCubtEOcU8sJ,Know My Network: Expertise in Intrusion Detection,"JR Goodall, WG Lutters, AI Komlodi","Proc. ACM CSCW,",
12954,vk8k_Y80MkYJ,Integrated placement/routing in sliced layouts,AA Szepieniec,"Proceedings of the 23rd ACM/IEEE conference on Design  &hellip;,",1986
12957,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101336%26type%3Dpdf,Generation of Views of TV Content Using TV Viewersâ?? Perspectives Expressed in Live Chats on the  ,"H Miyamori, S Nakamura, K Tanaka","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
12958,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D141002%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,"Bhavani Thuraisingham The MITRE Corporation, Burlington Road, Bedford, MA",T R&amp;D,"SIGMOD RECORD,",1992
12965,r30CyoxOeycJ,Query Previews for Networked Information Systems: A Case Study with NASA Environmental Data,Q PREVIEWS,,
12966,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083675%26type%3Dpdf,Mining Compressed Frequent-Pattern Sets,"D Xin, J Han, X Yan, H Cheng",,
12981,dNWtQ1WmF7sJ,Running Microsoft FrontPage 2000,J Buyens,,1999
12985,url:http://www.springerlink.com/index/0JGDE6A9JHWT3CF5.pdf,Editorial,"S Garrett, D Sheat","BT Technology Journal,",2002
12994,98pSyVq89xkJ,Ein morphologisches Multiskalenverfahren zur Segmentierung medizinischer Bilder,"C Thies, V Metzler, T Lehmann, T Aach","Procs BVM,",
12995,fScaN4F9fzMJ,Foundation of Logic Programming,JW Lloyd,,1987
12998,UA7Q37QGci4J,Public and private management of wastewater treatment: A comparative study,LJ O'Toole Jr,"New Directions for Program Evaluation,",1991
13002,HUE8mztBHcwJ,Design of a multi-sender 3D videoconferencing application over an end system multicast protocol,"M Hosseini, ND Georganas","Proceedings of the eleventh ACM international conference on  &hellip;,",2003
13003,Z42-urvE4yAJ,"crowns, suckers and slips of Smooth Cayenne pineapples infested with Diaspis bromeliae were  ",I Australia,Fumigation,
13004,UU1aXcZWYPsJ,Acoustic indicators of topic segmentation,"J Hirschberg, C Nakatani",,
13007,01Ibi-x5mkgJ,Who Opts Out of State Antitakeover Protection?: The Case of Pennsylvania's SB 1310,S Wahal,,
13009,url:http://adsabs.harvard.edu/abs/1976scom.nasa..611D,The Nucleus: Panel Discussion,B Donn,"Study of Comets, Proceedings of IAU Colloq. 25, held in  &hellip;,",1976
13012,xBFYS3-DZgYJ,Assessment Instrument Training,B Bogue,,1999
13014,Wq-f5EwsfGwJ,An Adaptable Service Connector Model,"L Gang, H Yanbo, Z Zhuofeng, W Jianwu, RM Wagner",Proceedings of,
13015,0BM8ZT8DXi8J,Gulf General Atomic,LE Kovar,"San Diego,",
13016,hO_32Nq5uMkJ,Understanding attitudes and predicting behavior,"I Ajzen, M Fishbein","New York,",
13021,piVAR0_E0IEJ,Metalloporphyrins for treatment of unconjugated hyperbilirubinemia in neonates,"G Suresh, CL Martin, R Soll","Cochrane Database Syst Rev,",2003
13024,zvMdwvsJ_ccJ,A P-complete problem and approximations to it,"RJ Anderson, E Mayr","Technical report, Stanford University,",
13027,url:http://adsabs.harvard.edu/abs/1986STIN...8624868S,The long-range shelling of Paris and physical chemistry problems of extremely long-range firing,A Stettbacher,"&hellip;  at the Physics Society, Zurich, Switzerland, 8 May 1919  &hellip;,",1986
13030,LWQ1ZoD_X74J,"Under-urbanization policies assessed: China, 1949-1986","M Ran, BJL Berry","Urban Geography,",
13031,b5g43pKE3zkJ,Ã?ppna prioriteringar i Ã?stergÃ¶tland,"K BÃ¤ckman, P Carlsson",,
13034,JP0FtdXN3DEJ,Processing of the Nedd2 precursor by ICE-like proteases and granzyme B,"NL Harvey, JA Trapani, T Fernandes-Alnemri, G  ","Genes to Cells,",1996
13035,Pi-sAx_5NJMJ,Bad for Business,P Gillin,,
13038,m69A-Juqxe4J,Experimental studies on seedling ecology of Norway spruce in the intermediate alpine mountain forest ,P Brang,,1996
13040,-eQsxk3IUJoJ,"22209, United States of America Store Prescription Request",V Rosslyn,,
13041,1ZvsrJ_zGXsJ,Foreword,GL Stephens,"Journal of Geophysical Research,",1988
13042,OOpUBHuUfjUJ,"Monitoring the vernal advancement of natural vegetation.-NASA/GSFC Final Report, Greenbelt","JW Rouse, RH Hass, JA Schell, DW Deering, JC  ","MD,",
13043,hlbdfqaXdkAJ,Languages for multi-database interoperability,"F Gingras, LVS Lakshmanan, IN Subramanian, D  ","Proceedings of the 1997 ACM SIGMOD international conference  &hellip;,",1997
13045,YhrUaW49hfsJ,Value-Based Software Engineering: A Case Study,B Boehm,,
13047,_U5jMwBRCBEJ,Anger and aggression: an essay on emotion,JR Averill,,1982
13052,1IuZzDVhYfUJ,"Wong 1978: R. Epstein, M. Stonebraker, and E. Wong, Distributed Query Processing in a Relational  ",S Epstein,Proc. ACM SIGMOD,
13058,8lafnpE84ocJ,Distinguished database profiles: Interview with Jim Gray,M Winslett,"SIGMOD Record,",
13063,B9NGxB3_EXAJ,Using multiple models for therapy planning in dynamic environments,O Arnold,,1993
13065,url:http://www.springerlink.com/index/V305387275H11470.pdf,Unfinished Business,S Whittaker,"BT Technology Journal,",2004
13067,jhs4e33imicJ,"Group decision making, recognition heuristic, and less-ismore effect","T Reimer, K Katsikopoulos","Unpublished manuscript,",
13070,7YafivBLjOkJ,Governing Equations of Piezoelectric Plates with Graded Properties across the Thickness,"PCY Lee, JD Yâ??u",,
13074,5M5xRanJHNwJ,Distinguishing optimism from pessimism: Relations to fundamental dimensions of mood and personality,"GN Marshall, CB Wortman, JW Kusulas, LK Hervig, RR ","Journal of Personality and Social Psychology,",
13079,LY_fX-cPspoJ,The diagnosis of acute appendicitis: clinical assessment versus computed tomography evaluation,LK Gwynn,"JOURNAL OF EMERGENCY MEDICINE,",2001
13080,63VBbfMoR6wJ,Behavioral Level Power Estimation and Exploration,"R Mehra, J Rabaey",,
13082,bDH4OmzDSLEJ,Haddad R. Reasoning About Spatial Relationships in Picture Retrieval Systems,"P Sistla, C Yu",,
13086,d55Lx2Hl-28J,Reaching New Heights in Benchmark Testing,"ML VanName, B Catchings","PC Magazine,",
13087,lwwGqlfNpVAJ,Expression of the functional leptin receptor mRNA in pancreatic islets and direct inhibitory action  ,"V Emilsson, YL Liu, MA Cawthorne, NM Morton, M  ",DIABETES-NEW,
13088,5EjrRrS54fsJ,Recovery for Index Trees,"DS Lomet, B Concurrency","VLDB Journal,",
13089,lKOPCmfK4E0J,Role and place of gas-cooled reactors in the structure of nuclear power production,"AI Kiryushin, NN Ponomarev-Stepnoi, ES Glushkovâ?¦",At.,
13090,LTX04KJtPF8J,to appear in the proceedings of the 7th International Symposium on Heavy Flavor Physics,A Nippe,"Santa Barbara, California, July,",
13095,BPkchIRzYPUJ,Applying the NAEP Code of Ethics to EPA and the Fluoride in Drinking Water Standard,"RJ Carton, JW Hirzy","Proceedings of the 23rd Annual Conference of the National  &hellip;,",
13096,PPj3b8GzZEkJ,Constructive asymptotic equivalence of density estimation and Gaussian white noise,"J Klemela, M Nussbaum","Unpublished manuscript,",
13101,LAnKsnb7kZsJ,Eternally yours at 8 bits,S Lawton,"ELECTRONIC BUSINESS,",2002
13103,52c1g0wlYksJ,"Chemistry of the Upper and Lower Atmosphere: theory, Experiments, and Applications Academic","BJ Finlayson-Pitts, JN Pitts","San Diego, Calif,",
13105,NcB_nHaZPlcJ,Rehabilitation and Reuse of College and University Facilities.,HL Goyette,"New Directions for Higher Education,",1980
13109,EUn2_lm7Cj4J,The Odwalla affairâ??Reassessing corporate social responsibility,J Entine,"At Work,",
13111,XzPrTv6v-nUJ,Governance Structure in the Deregulated Trucking Industry,TN HUBBARD,,1998
13121,wnCDOGAT9tQJ,Review of Intensive Assessment Recommendations Conducted at the Assistive Technology and Assessment  ,KJ Miess,,2001
13122,NlDvk5J0WwEJ,Data Bubbles for Non-Vector Data: Speeding-up Hierarchical Clustering in Arbitrary Metric Spaces,"J Zhou, J Sander","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
13128,wGWxozmSyj4J,"Haradome,â??Temp er atur e Depend ece of Resistivities of Sn0,-Based Gas Sensors Exposed to CO, H,,  ","M Nitta, S Otani, MJ Haradone","Electronic Materials,",
13135,HGmMXqP42kgJ,The flow of water in an inclined channel of rectangular section,H Jeffreys,"Phil. Mag,",
13137,ZFPMIdPHNHIJ,More Information: Bibliographic Instruction Resources.,LL Phillips,"New Directions for Teaching and Learning,",1984
13140,36Ed9YOPyvIJ,"Polar fft, rectopolar fft","A Averbuch, RR Coifman, DL Donoho, M Israeli, J  ","and applications. Technical report, Stanford University,",
13143,sJDaDlpFzqsJ,A review of Theories &amp; Research on Group Development,AP Beck,Unpublished,
13145,url:http://doi.wiley.com/10.1002/he.162,Many faces of risk: Free speech versus public safety,JL Jervis,"New Directions for Higher Education,",2004
13149,BwHlKhwwNuMJ,"August 30, 2000, Oregon Department of Geology and Mineral Industries, Baker City Field Office,  ",M Ferns,"Ecology and Environment, Inc., Seattle,",
13150,-McZOyw__qQJ,"Don't Be Lazy, Be Consistent: Postgres-R, A New Way to Implement Database Replication","B Kemme, G Alonso","VLDB,",2000
13153,goD1EoiRXcAJ,On the Computation of TC of Relational Operators,Y Ioannidis,"Proc. of 12th VLDB Conf,",
13158,W-f61p0z9VgJ,Information storage and retrieval: a survey and functional description,J Minker,"ACM SIGIR Forum,",1977
13166,cob2qAp7EqMJ,"Building opportunities, enforcing obligations","F Dolittle, V Knox, C Miller, S Rowser",,1998
13173,mqACxauwUcgJ,"WebLab! A Universal and Interactive Teaching, Learning, and Laboratory Environment for the World  ","CM Boroni, FW Goosey, M Grinder, RJ Ross, P  ",,
13180,dLxEC1zbITQJ,IT Agenda 2004: Which Technologies Will IT Leaders Put to the Test This Year,M Brandel,"Computerworld,",
13183,i1YnhAHmAGUJ,Some experimental results on distributed join algorithms in a local area network,"H Lu, M Carey","Proc. 11th Intl. Conf. on VLDB,",
13185,m7ksiYu5pi4J,InfoSkills: a holistic approach to on-line user education,L Rutter,"ELECTRONIC LIBRARY,",2002
13198,Bdc9lnQqrwsJ,An improved failures model for communicating processes,"SD Brookes, AW Roscoe","Lecture Notes in Computer Science,",1985
13199,7zh4Jx21lkcJ,"The Enlightenment, an interpretation; the rise of modern paganism.",P Gay,,1966
13200,w17spSGfEXYJ,Towards event-driven modelling for database design,"P Poncelet, M Teisseire, R Cicchetti",,1994
13201,FnuWr-EHhOUJ,A fast two-stage algorithm for computing PageRank and its extensions,"CPC Lee, GH Golub, SA Zenios",,
13204,stsHMoKAercJ,Interactive Visualization of Earth and Space Science Computations,"WL Hibbard, BE Paul, DA Santek",,
13206,C9-X53vb9MEJ,Addressing the Problems of Bayesian Network Classification of Video Using High-Dimensional Features,"A Mittal, LF Cheong","IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,",2004
13209,rJ98A3WLg9QJ,Genetic control of fatty acid composition in oilseed crops,"RK Downey, DG Dorrell","Proc. Int. Flax. Inst,",
13217,03peBaWDmGEJ,Cantilever-Based Microsystems for Gas Sensing and Atomic Force Microscopy,D Lange,"Ph. D. dissertation, ETH, Zurich, Switzerland,",
13219,t_8ES4SLNYQJ,Efficient Mining of Association Rules in Large Dynamic Databases,"E Omiecinski, A Savasere",,
13223,tmcDGi1iQVMJ,Modeling Large Scale OLAP Scenarios,W Lehner,"LECTURE NOTES IN COMPUTER SCIENCE,",1998
13224,T5Oh0jNlS7AJ,Optical Fiber Telecommunications IV B,"H Kogelnik, RM Jopson, LE Nelson","San Diego, CA,",
13225,du2kH5AuFj4J,Lectures on photomorphogenesis,H Mohr,,1972
13226,ePdonXBGjFQJ,Corticosteroids for HELLP syndrome in pregnancy,"P Matchaba, J Moodley","Cochrane Database Syst Rev,",2004
13228,z5rFioeLqEkJ,Improving Interactive Information Retrieval Effectiveness with 3-D Graphics,"R Swan, J Allan",,
13236,QGkDzGhiTgIJ,A testbed fear wide area ATM research,"DL Tennenhouse, IM Leslie",Proc. ACM,
13241,63gVuKEubzQJ,A fondationfor multidimensional databases,"M Gyssens, L Lakshmanan",Proceedings of the 23rd VLDB,
13242,nlyEH7GkrjoJ,From Data Independence to Knowledge Independence: An on-going Story,L Vieille,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1998
13244,O726Gd7ONiUJ,Microservers: A new memory semantics for massively parallel computing,"JB Brockman, PM Kogge, VW Freeh, SK Kuntz, TL  ","PROC INT CONF SUPERCOMPUTING,",1999
13249,FUlAhmpuxKQJ,Magic sets and other strange ways to execute logic programs,"F Bancilhon, D Maier, Y Sagiv, JD Ullman","Proc. of ACM PODS,",
13250,OP_ayMtVN2oJ,The master control gene for morphogenesis and evolution of the eye,WJ Gehring,"Genes to Cells,",1996
13251,Jri5pB6e7MIJ,Using the VI Architecture to build distributed multithreaded runtime systems: a case study,"L BougÃ©, JF MÃ©haut, R Namyst, L Prylli",Proc. 2000 ACM Symposium on Applied,
13252,xfTbFU2W9i4J,A quantitative histochemical study of 5â?²-nucleotidase activity in rat liver using the lead salt  ,"WM Frederiks, F Marx","The Histochemical Journal,",1988
13253,Tm_fi0Z6PAYJ,Cooperation and conflicts resolution in multiagent systems,"P Marcenac, S Leman, S Giroux",Proc. 34th ACM SouthEast,
13254,S4bEAwpKxEUJ,Layered timing diagrams {visual constraint programming for system level design,"R Schlor, J Helbig","submitted to publication,",
13259,MmgmzLbsqI0J,Standards in Practice.,ACMS Anthology,"SIGMOD Record,",1998
13261,url:http://www.springerlink.com/index/RR00572015Q64N88.pdf,Operations for the IP Environmentâ??When the Internet Became a Serious Business,J Ozdural,"BT Technology Journal,",2000
13263,9W14eoAE_egJ,On the Intra-day Performance of GARCH Processes'.,"DM Guillaume, OV Pictet, MM Dacorogna","Olsen &amp; Associates, Zurich, Switzerland,",
13266,g6mpTUl2zpMJ,Using surface-learning to improve speech recognition with lipreading,"C Bregler, S Omohundro, Y Konig, N Morgan","Proc. 28th Annual Asilomar Conf. on Signals, Systems, and ",
13268,Q3m26Oq_zAIJ,Self-Maintainability of Graph Structured Views,Y Zhuge,,
13273,dEnVedNqyzsJ,Guest Editor's Introduction: Image Databases,"SS Iyengar, RL Kashyap","IEEE Transactions on Software Engineering,",1988
13276,Fo522Bt76xQJ,May (1990) Traffic flow fundamentals,D Adolf,,
13281,JVRGKPijGaEJ,Static Conflict Analysis for Multi-Threaded Object-Oriented Programs,"C von Praun, TR Gross",,
13282,z-njHrU_EaYJ,A performance analysis of the IBM subsystem control block architecture in a video conferencing  ,"KD Huynh, TM Khoshgoftaar","Proceedings of the first ACM international conference on  &hellip;,",1993
13288,q9hgmqXscLIJ,Rupture of Ectopic Pregnancy After Medical Therapy with Methotrexate: A Case Series,"K Heard, J Kendall, J Abbott","Journal of Emergency Medicine,",1998
13289,63VRMLeMKBMJ,Towards ILP-based learning of attribute path values in typed-unification grammars. 2002,L Ciortuz,,
13290,_1MUxSjK7-4J,Modeling epidemic in space and time,JF Wang,"Annual Conference of the Association of American Geographers &hellip;,",
13292,rx1iT8BYWAYJ,Using Query Mediators for Distributed Searching in Federated Digital Libraries,"N Dushay, JC French, C Lagoze",,
13297,57SmKtzrytsJ,Object-oriented conceptual modeling for commitment-based collaboration management in virtual  ,"J Lin, T Lin","Information and Software Technology,",
13300,eRSkDzxP1JcJ,Two Techniques for On-Line Index Modification in Shared Nothing Parallel Databases,"KJ Achyutuni, E Omiecinski, SB Navathe","SIGMOD Conference,",1996
