tid,id,title,authors,venue,year
13250,OP_ayMtVN2oJ,The master control gene for morphogenesis and evolution of the eye,WJ Gehring,"Genes to Cells,",1996
13254,S4bEAwpKxEUJ,Layered timing diagrams {visual constraint programming for system level design,"R Schlor, J Helbig","submitted to publication,",
13265,qAG2SQgb05sJ,"Nilpotent cones and sheaves on K3 surfaces, alg-geom/9504017,â?? Birational algebraic geometry,  ","R Donagi, L Ein, R Lazarsfeld","MD,",
13266,g6mpTUl2zpMJ,Using surface-learning to improve speech recognition with lipreading,"C Bregler, S Omohundro, Y Konig, N Morgan","Proc. 28th Annual Asilomar Conf. on Signals, Systems, and ",
13271,KTIbtxZePl8J,"A quantum structuredynamic model of quarks, leptons, weak vector bosons, and Higgs mesons","OW Greenberg, J Sucher","AIP Conference Proceedings,",1981
13280,SoYNXAcFBHIJ,RSNA: Integrating the Healthcare Enterprise; Cross-Enterprise Clinical Documents Sharing (XDS): http ,H ACC,"Referenced at,",
13302,YQUqKCbC_B0J,Anthrax threats: A report of two incidents from salt lake city,"ER Swanson, DE Fosnocht","Journal of Emergency Medicine,",2000
13309,mcrjcY_fkMAJ,Using guided imagery in the emergency department,CW Hatler,"JOURNAL OF EMERGENCY NURSING,",1998
13310,deEJ1JsF8RwJ,Illuminating the Dark Side of Web Services,ML Brodie,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
13313,S5t83RzP2CkJ,Solving a real-world eld technician scheduling problem,"J Xu, S Chiu","Proceedings of the International Conference on Management  &hellip;,",
13314,AYtrcxExrbkJ,Object Query Standards,AE Wade,"SIGMOD Record,",1996
13316,nsb8EHvVJisJ,Is This a Drill? Improving Pediatric Emergency Preparedness in North Carolina's Emergency  ,SM Hohenhaus,"JOURNAL OF EMERGENCY NURSING,",2001
13335,WjcUyOx7VwwJ,Special issue on constructing software engineering tools,"J Gray, A Liu, L Scott","Information &amp; Software Technology,",2000
13345,wj_3rFbPEVQJ,Feasible itemset distributions in data mining: theory and application,"G Ramesh, WA Maniatty, MJ Zaki","PROCEEDINGS OF THE ACM SIGACT SIGMOD SIGART SYMPOSIUM ON  &hellip;,",
13353,nb35PWz1670J,Vendor Managed Inventory,J Emigh,"Computerworld,",
13357,_95smzCKEOEJ,A deductive database architecture based on partial evaluation,"L Lei, GH Moll, J Kouloumdjian","ACM SIGMOD Record,",1990
13363,3sHxB3_DxpoJ,Infant botulism: A case series and review of the literature.,"RD Schmidt, TW Schmidt","JOURNAL OF EMERGENCY MEDICINE,",1992
13365,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D1249666CI,IRS ready to award laptop pact.,M Betts,"COMPUTERWORLD.,",1986
13367,iJgg3E1GZlcJ,Five Themes: Further Findings of the MUFON Abduction Transcription Project,D Wright,"&hellip;  International Symposium Proceedings. Seattle/Washington,",
13370,uxJbBUJVh68J,Immobilisation and functional treatment for acute lateral ankle ligament injuries in adults,"GM Kerkhoffs, BH Rowe, WJ Assendelft, K Kelly, PA  ","Cochrane Database Syst Rev,",2002
13372,l4__3XWD5J0J,Privacy-preserving data mining of association rules on horizontally partitioned data,"M Kantarcioglu, C Clifton",IEEE Transactions on Knowledge and Data,
13379,tfGCi5bs7FkJ,ARIEL - A Semantic Front-End to Relational DBMSs,RM MacGregor,"VLDB,",
13381,3tabwY4ghpYJ,Skin temperature and thermoregulatory sweating: a control systems approach,"RW Bullard, MR Banerjee, F Chen, R Elizondo, BA  ","See Ref,",
13384,byw8GMEjiUsJ,Introducing Information Technology Fundamentals into the Undergraduate Curriculum,RJ Voigt,Electronic,
13385,ZpbC0ANPuRQJ,"Identification of C. pneumoniae, C. trachomatis, and C. psittaci by polymerase chain reaction using  ","G Madico, CA Gaydos, J Boman, TC Quinn",Submitted for,
13394,9aky9zDu990J,Reasoning about the heap in higher order logic,"V Kuncak, M Rinard","Technical report, Laboratory for Computer Science, Massachusetts",
13397,WYLySXv9xqkJ,Additional Resources.,JDW Andrews,"New Directions for Teaching and Learning,",1985
13399,3TrCkMkDlQYJ,Collaborative Knowledge Building by Smart Sensors,"VM Bove, J Mallett","BT Technology Journal,",2004
13400,ZxG6NtFHRC8J,The role of risk in price-earnings relations,"DJ Chambers, RN Freeman, AS Koch","Unpublished Manuscript,",1999
13403,url:http://doi.ieeecomputersociety.org/10.1109/IM.1999.805342,"Virtual Environments for Critical Intervention Support: Modeling, Design and Implementation Issues","D Poussart, F Bernier, M Simoneau, D Ouellet, N  ",,
13409,Dad644ruuoQJ,Lazy Acquisition of Place Knowledge,"P Langley, K Pfleger, M Sahami","Artificial Intelligence Review,",1997
13436,O8ZmutVg7GsJ,Experiences in Integrated Multi-Domain Management,"D Lewis, T Tiropanis, A McEwan, C Redmond, V Wade, ","Proceedings IFIP/IEEE International Conference on Management &hellip;,",
13449,KgIWMcjQ4pEJ,Safety applications of programmable electronic systems in the process industry: impact of emerging  ,S Bologna,"Seattle, Washington, USA-Sept,",
13464,ft__M6KuxK4J,"Multimedia in Action, Wordsworth-ITP, 1998",JE Shuman,,
13467,ORv-NY3xsWMJ,On the phenomenology of tilted domains in lamellar eutectic growth,"B Caroli, C Caroli, S Fauve","J. Phys. I France,",1992
13476,WFaGkobqvJYJ,Three-dimensional displays,T OKOSHI,"IEEE, Proceedings,",1980
13483,QZs7L6Y94_UJ,Warping Indexes with Envelope Transforms for Query by Humming. SIGMOD,"Y Zhu, D Shasha","Appendix A. Experiment results (Section 4.2),",
13484,XZj6N0xTNtEJ,Temperament and behavior disorders in children,A Thomas,,1968
13486,o67QQLD-GOUJ,Spatial Mismatch and Labor Market Segmentation for African-American and Latina Women.,"S Mclafferty, V Preston","Economic Geography,",1992
13488,z8eqPKzmjM4J,An Alternative Approach: The Unfolding Model of Voluntary Employee Turnover,"TW Lee, TR Mitchell","The Academy of Management Review,",1994
13489,sbFGKHjg-TcJ,Dynamic multidimensional histograms,"N Thaper, N Koudas",,
13504,hV-gGiLGu-MJ,Theory of Elasticity,"S Timoshenko, JN Goodier",,
13505,hnwOFUgWruYJ,Mondrian/system for automatic generation of dataflow diagrams,"LB Protsko, PG Sorenson, JP Tremblay","Information and Software technology,",
13507,FEMhf09W0yIJ,On the question of the stability of the flow of fluids,L Rayleigh,"Phil. Mag,",
13509,fl4YQ0sVB5gJ,Multimodal interaction in speech systems,"AI Rudnicky, AG Hauptmann","Acm Press Frontier Series,",1992
13555,YT3AwXneG1MJ,Faraday Discuss. Chem. Soc,"S Dieluweit, H Ibach, M Giesen",,2002
13558,3dEoLI_H738J,The socially handicapped and the agencies: A market analysis,HC Bredemeier,"See Ref,",
13561,ocVeJ3P9C-YJ,Sandia National Laboratories,SCIIIU Manual,"San Diego, CA,",
13564,ub2wqqQgD40J,"Report from the NSF workshop on workflow and process automation in information systems, Deptartment  ","A SHETH, D GEORGAKOPOULOS, S JOOSTEN, M  ",,1996
13573,Lm-C8-zm8rMJ,"VERA, a Rule-Based Verification Assistant for VLSI Circuit Design",AP Kostelijk,"Proceedings of the international Conference on Very Large  &hellip;,",
13574,jzwiskpRLOUJ,Parameterized Complexity for the Database Theorist,M Grohe,"SIGMOD Record,",2002
13588,Sa9Z_wwFuLMJ,Working as a Learning Coach Team in Action Learning,"JO'Neil, SL Lamm","New Directions for Adult and Continuing Education,",2000
13594,hLmYCJWgN2AJ,The effect of NaCl and LiCl on vasopressin-sensitive adenyl cyclase.,"T Dousa, O Hechter","Life Sci I,",1970
13596,0Fegsy747VUJ,A Street Through Time Used with Powerful Instructional Strategies,ME Haas,"SOCIAL STUDIES AND THE YOUNG LEARNER,",2000
13623,Hi-75yFVIzQJ,Things That See,"JL Crowley, J Coutaz, F Berard","COMMUNICATIONS-ACM,",2000
13626,lGuIcgUs43wJ,"Combinatorial classes on the moduli space of curves are tautological. 2003, E-print: math",G Mondello,,
13633,JSWlLUi4NSgJ,The 1975 Australian Family Law Act: A model for assessing legal impacts,"R McCleary, JE Riggs","New Directions for Program Evaluation,",1982
13643,Bm-DxEOFmJcJ,Foreword,E BRAUNWALD,,
13646,OIcDwSYFxKcJ,Exploring computer-generated line graphs through virtual touch,"W Yu, R Ramloll, S Brewster",,
13650,VmVYZlswps8J,How respiratory rhythm originates: Evidence from discharge patterns of brainstem respiratory  ,MI Cohen,"See Reference,",
13657,B4jj0dvVdEEJ,Mobile Assistant Programming for Efficient Information Access on the WWW.,"S Perret, A Duda","WWW5 / Computer Networks,",1996
13661,aepGxosl6YoJ,Xmas: An Extensible Main-Memory Storage System for High-Performance Applications,"JH Park, YS Kwon, KH Kim, S Lee, BD Park, SK Cha","SIGMOD Conference,",1998
13672,aw6K-I9nlk0J,A Decade of Hardware/Software Codesign,W Wolf,,
13676,wzQqMYyExT8J,A methodology for database system performance evaluation,"H Boral, DJ DeWitt","Proceedings of the 1984 ACM SIGMOD international conference  &hellip;,",1984
13678,JVfqQqed2uMJ,"Arvind, and L. Rodolph. CACHET: An Adaptive Cache Coherence Protocol for Distributed Shared-Memory  ",X Shen,,1999
13680,eH0glugbivcJ,Practical mostly-static information flow control,A Myers,Proceedings of ACM SIGPLAN-SIGACT Symposium on Principles of,
13684,P79B9a6fu9oJ,Oral Cancer,"K Jayanth, M Notani, RS Rao, PB Desai","Tata Memorial Hospital, Professional Education Division, Bombay,",
13690,0DxeOMJCVB4J,Introduction,"V Honavar, C Higuera","Machine Learning,",2001
13693,qf4764Q6M6YJ,Processing Real-Time Aggregate Relational Queries in CASE-DB,"WC Hou, G Ozsoyoglu","ACM Trans. Database Systems,",
13694,r7agpMXbB04J,Better prediction of protein contact numbers with support vector regression,Z Yuan,,2005
13708,gcTZH6tRjXIJ,Are quorums an alternative for database replication,"R Jimenez-Peris, M Patino-Martinez, B Kemme, G  ","ACM Trans. on Database Systems,",
13709,OKmmktlU0m8J,The additive nature of chronic and temporary sources of construct accessibility,"JA Bargh, RN Bond, WJ Lombardi, ME Tota","Journal of Personality and Social Psychology,",
13714,Gn_WLwQKG10J,IRM: integrated region matching for image retrieval,"J Li, JZ Wang, G Wiederhold",,
13736,bGx8WTZn5hYJ,The Future of Campus Media Centers,MJ Albright,"NEW DIRECTIONS FOR TEACHING AND LEARNING,",1992
13742,bxUZ25WgsRIJ,Aâ?? N alrorithm for mutual exclusion in distributed systems,M Maekawa,,
13756,gStohHHOPFkJ,MSN Messenger 5,MSN Messenger,"Microsoft Corporation,",
13762,cRcH80h76hsJ,Voter Confusion and Voter Rationality: The Use of Counter Propositions in Direct Legislation  ,SA Banducci,,1995
13765,2sGH4SLcdL4J,Index Concurrency Control in Firm Real-Time Database Systems,"B Goyal, JR Haritsa, S Seshadri, V Srinivasan","Proceedings of the 21th International Conference on Very  &hellip;,",1995
13767,fgGT7eAsa6MJ,Victim and perpetrator accounts of interpersonal conflict: Autobiographical narratives about anger,"RF Baumeister, A Stillwell, SR Wotman","Journal of Personality and Social Psychology,",1990
13775,zfiX8lsNrk8J,Truth revelation in approximately efficient combinatorial auctions,"D Lehmann, Y Shoham","JOURNAL-ACM,",2002
13777,B08BSbZPshgJ,"Probleme der Leistungsmessung, Fernstudieneinheit 10, Langenscheidt, MÃ¼nchen, 1996",S BOLTON,,
13790,IQ8XWdXlZxsJ,Dose-Related Suppression of REM Sleep and PGO Waves by the Serotonin-1 Agonist Eltoprazine,"JJ Quattrochi, AN Mamelak, D Binder, J Williams","NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1993
13793,LCPNRZQgJd4J,PC Pricing Reconsidered: Free NT Test Drive Debuts â??,SJ Johnston,"Computerworld,",
13797,url:http://portal.acm.org/citation.cfm%3Fid%3D44203%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,Special Issue on Real-Time Database Systems,M Eich,"ACM SIGMOD Record,",1988
13802,ciGy3ByCPEcJ,A performance study of power-saving polices for Wi-Fi hotspots,"G Anastasi, M Conti, E Gregori, A Passarella","Computer Networks,",2004
13805,46QcMqWYTm8J,An adaptive signal derivative estimator,"X Yu, JX Xu","Electronic Letters,",
13812,uQJtnooLsrMJ,Semantic Coordination: A New Approach and an Application,"P Bouquet, L Serafini, S Zanobini","LECTURE NOTES IN COMPUTER SCIENCE,",2003
13827,aBnMWuvlR7AJ,A comparative study of overachieving and underachieving college students on factors other than  ,EM Boyce,,1956
13837,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1086232%26type%3Dpdf,Centralized End-to-End Flow Control in a Best-Effort Network-on-Chip,"P Avasare, V Nollet, JY Mignolet, D Verkest, H  ","Proceedings of the 5th ACM international conference on  &hellip;,",2005
13840,gKyUMIZqLm8J,Jet scour in cohesive and non-cohesive sediments.,"SA Ansari, UC Kothyari, KG Ranga Raju","Proc., 2nd Int.(29th National) Conf. on Fluid Mechanics and  &hellip;,",
13844,hBGfAjFkDqQJ,"Mentoring, Modeling, Monitoring, Motivating: Response to Students' Ungraded Writing as Academic  ",A Young,"New Directions for Teaching and Learning,",1997
13850,2ycuihxFtyIJ,AraC protein from Escherichia coli,GL Wilcox,,1972
13868,suXVCMCETa8J,Paramodulation and set of support,"L Wos, G Robinson",,
13873,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210517AH,Super Coster Kronig and resonance super Coster Kronig spectra of solid Ge around 3 p-ionization  ,"A KIVIMAKI, H AKSELA, S AKSELA, OP SAIRANEN","Proceedings of the 25 th Annual Conference of the Finnish  &hellip;,",1991
13877,jSnr05_WZJsJ,Early affective antecedents of adult Type A behavior,"B MacEvoy, WW Lambert, P Karlberg, J Karlberg, I  ","Journal of Personality and Social Psychology,",1988
13885,RiQ-W5K0n6YJ,Fast Algorithms for Mining Association Rules in Databases,"R Agrawal, R Srikant","the 20th Int&#39;l Conf. on VLDB, Chile,",
13887,T2o5B7VpRK4J,A classification-based methodology for planning audit strategies in fraud detection,"F Bonchi, F Giannotti, G Mainetto, D Pedreschi","Proceedings of the fifth ACM SIGKDD international conference &hellip;,",1999
13890,2BGKvm5UIqAJ,"Viewmaintenanceinawarehousing environment,&quot;","Y Zhuge, H Garcia-Molina, J Hammer, J Widom","Proc. of ACM SIGMOD Int. Conf. on Management of Data,",
13892,url:http://portal.acm.org/citation.cfm%3Fid%3D48360.48361,Teaching software engineering at university.,"PW Garratt, G Edmunds","Information and Software Technology,",1988
13895,1qc5YYmUHXAJ,Information Rules,"S Carl, HR Varian",,1998
13896,7mQbyOGBOwEJ,Effect of washing sequence and heated solutions to degreened Hamlin oranges on Diplodia stem-end rot ,"GE Brown, MA Baraka","Proc Int Soc Citriculture,",
13911,EP1kNqUGCV0J,Environmental Justice: Environmental Adult Education at the Confluence of Oppressions,RJ Hill,"New Directions for Adult and Continuing Education,",2003
13912,u5SOiPmw7rwJ,Developing a Next-Generation Internet Architecture: New Arch,"DD Clark, KR Sollins, JT Wroclawski",,
13914,7zBV3cTwybwJ,Efficient Processing of Spatial Joins Using R-trees,"T Brinkhoff, HP Kriegel, B Seeger",,
13915,X5rfaNg1x-gJ,"Ability, Schooling and Earnings: Are Twins Different?","D Blanchflower, P Elias",,1999
13917,x0k9DRcKYjQJ,Sexual Conflict and Arms Races between the Sexes: A Morphological Adaptation for Control of Mating  ,"G Arnqvist, L Rowe","Proceedings: Biological Sciences,",1995
13947,EoX_OJkGdV4J,Free Theorems in the Presence of seq,"P Johann, J Voigtlander",,
13950,_-YQ7U2HgXgJ,"HÂ» control for impul-sive disturbances: A state space approach,&quot;","QF Wei, WP Dayawansa, PS Krishnaprasad","&hellip;  of American Control Conference, Seattle, Washington,",
13951,nJmUeu0r0hEJ,A Good Read: Finding a Niche for Notable Books,NP Gallavan,"SOCIAL STUDIES AND THE YOUNG LEARNER,",1999
13954,NbW8z-atojkJ,"Table of integrals, series, and products (4th edition 1980, Academic Press)","IS Gradshtein, IM Ryzhik",See,
13960,jtypdpeTNGsJ,How superissuperoxide,"DT Sawyer, JS Valentine","Acc. Chem. Res,",
13966,N_Q-SJJw9sYJ,Graphical turns in multimodal communication,"I Umata, A Shimojima, Y Katagiri, N Swoboda","Proceedings of the 25 thAnnual Conference of the Cognitive  &hellip;,",
13977,O7TGE8lEM7cJ,Topology,"WP Thurston, TD Geometry",to,
13985,FsCEAexcgkEJ,Sperm competition and sexual selection: Academic Press,"TR Birkhead, AP MÃ¸ller","San Diego, CA,",
14034,y9_JN2ozsjoJ,Incomplete information costs and database design,"H Mendelson, AN Saharia","ACM Transactions on Database Systems,",1986
14035,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021212023586MT%26recid%3DA7642829AH,A distributed computing approach to mission operations support(for spacecraft),RL LARSEN,"&hellip;  Telemetering Conference, Washington, D. C, Proceedings,",1975
14040,svJq_9vlnyEJ,Formation of Methylglyoxal-Modified Proteins in vitro and in vivo and Their Involvement in AGE- ,"PJ Thornalley, M Westwood, TWC Lo, AC McLellan",CONTRIBUTIONS TO,
14045,X5lJUjwS4y8J,An Efficient Implementation of Boolean Functions and Finite State Machines as Self-Timed Circuits,"I David, R Ginosar",,
14048,wQ_iYEKIz_oJ,"Observaciones de marea gravimÃ©trica en el Teide (Tenerife, Islas Canarias), 2Âª Asamblea Hispano- ","J Arnoso, J FernÃ¡ndez, EJ VÃ©lez, R Vieira",,2000
14052,PxJggoN6v5UJ,MSOCKS+: an architecture for transport layer mobility,"P Bhagwat, DA Maltz, A Segall","Computer Networks,",2002
14057,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083711%26type%3Dpdf,Bridging the Gap between OLAP and SQL,"JP Dittrich, D Kossmann, A Kreutz","Proceedings of the 31st international conference on Very  &hellip;,",2005
14061,oNdgmemAdsgJ,Inside-Out Interaction: An Interaction Technique for Dealing with Large Interface Surfaces such as  ,"D Fallman, A Lund, M Wiberg",,
14072,rBK2dybvZFAJ,"A-type granites: geochemical characteristics, discrimination and petrogenesis","JB Whalen, KL Currie, BW Chappell","Contributions to Mineralogy and Petrology,",1987
14076,url:http://links.jstor.org/sici%3Fsici%3D0146-4949(196324)4%253A1%253C31%253ASTRB%253E2.CO%253B2-Y,Salinger: The Romantic Background,CF Strauch,"Wisconsin Studies in Contemporary Literature,",1963
14099,DXHvu84cfkAJ,Telechelic Polymers: Synthesis and Applications,EJ Goethals,,1989
14102,XiEKS3lB18YJ,The Scattering of Light and Other Electromagnetic Radiation Academic,M Kerker,"New York,",
14117,enYJ_2U2NdUJ,Tutorial: Advanced Transaction Models-Survey and Critique,C Mohan,"ACM SIGMOD International Conference on Management of Data,  &hellip;,",1994
14121,aUm_NiRzVOIJ,Ming Frequent Patterns Without Candidate Generation,"P HANJ, Y YIN","Dallas, TX, USA: Proc. 2000 ACM-SIGMOD Int. Conf. on  &hellip;,",
14144,5ctaS6mug94J,Resistivity pre-investigations for the HallandsÃ¥s railway tunnel,"T Dahlin, R Sturk","Sweden. Procs. Underground,",
14148,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101965%26type%3Dpdf,A Threat-Driven Approach to Modeling and Verifying Secure Software,"D Xu, K Nygard","Proceedings of the 20th IEEE/ACM international Conference on &hellip;,",2005
14153,W1tVsXw2IL8J,First-Order Incremental Block-Based Statistical Timing Analysis,"C Visweswariah, K Ravindran, K Kalafala, SG Walker ",,
14161,5cSiYd3Bt1IJ,Ã?ber die Beziehung Hagelfall-GebÃ¤udeschÃ¤den: Fallstudie Luzern-Hagelsturm vom 21 Juli 1998,"HH Schiesser, R Hohl, W Schmid",,1999
14164,QzNnhQmMtZQJ,Improving Accuracy in End-to-end Packet Loss Measurement,"J Sommers, P Barford, N Duffield, A Ron","Proceedings ACM SIGCOMM,",2005
14176,l3v0U9ewE4IJ,The Effects of Conceptual and Logical Interfaces on Visual Query Performance of End Users,"KL Siau, HC Chan, KK Wei","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON INFORMATION  &hellip;,",1995
14178,V6KNPMKdyagJ,Implementing Data Cubes Efficiently. A flfll version of Lhis paper. At http://db,"V Harinarayan, A Rajaraman, JD Ullman",stanford. edu/pllb/harinarayan/1995/cub e.,
14180,eYCqDNLm4vAJ,Software pipelining: A comparison and improvement,"RB Jones, VH Allan",,
14184,sxf2Sy38Bc0J,Finding BCH error locator polynomials in one step,A Brinton Cooper III,,
14194,qe3zCXe4dHQJ,"Building a scalable geo-spatial database system: Technology, implementation, and evaluation","J Patel, J YU, N KABRA, K TUFTE, B NAG, J BURGER,  ","Proc. ACM SIGMOD Int. Conf. on Management of Data,",
14210,8lw-VwbrvxAJ,OntoEdit: Guiding Ontology Development by Methodology and Inferencing,"Y Sure, J Angele, S Staab","LECTURE NOTES IN COMPUTER SCIENCE,",2002
14211,oedVPUUsKEQJ,Dependency Satisfaction in Databases with Incomplete Information,G Grahne,"VLDB,",1984
14219,yCFvzvQszP8J,Stochastic Aspects of the Force Network in a Regular Granular Piling,"C Eloy, E Clement","J. Phys. I France,",1997
14227,AKUBANrfXFEJ,"Cleveland Public Library,(http://www. cpl. org/),&quot;",N File,,
14240,w1zUh3s5qhoJ,The Art of Massive Storage: A Case Study of a Web Archive,"N TALAGALA, S ASAMI, D PATTERSON, D Hart, B  ","Submitted for Publication,",
14241,fHahBFKONxsJ,Algorithms for Adapting Materialised Views in Data Warehouses,"MK Mohania, G Dong","CODAS,",
14248,K3k7DcJ-6J0J,The O 2 databaseprogramming language,CL Richard,"Proc. VLDB Conference,",
14250,NmFvf1nW30MJ,Responding to Consumerism.,"JS Stark, JV Griffith","New Directions for Higher Education,",1979
14251,B9cWpD9WfcYJ,"The death of programming languages, the birth of intentional programming",C Simonyi,"Technical report, Microsoft, Inc., Sept. 1995. Available from ",
14256,bdNK6KINK7wJ,The potential application of filial therapy to the school situation,"MP Andronico, BG Guerney Jr","See Ref,",
14268,f8VhyqHsSDYJ,Network performance effects of HTTP/1.1,"H Frystyk, J Gettys, A Baird-Smith, E Prud' ",Proceedings of ACM,
14272,p_ywF1JfkAAJ,Implementation Approaches for Reconfigurable Logic Applications,"BL Hutchings, MJ Wirthlin","LECTURE NOTES IN COMPUTER SCIENCE,",1995
14273,O_Lej2ikFYUJ,Effect of Ionization Processes on the Corona Stabilization Breakdown in SF 6 and SF 6-Mixtures. 4,"VK Lakdawala, RD James, LG Christophorou","&hellip;  Symposium on High Voltage Engineering, Athens, Greece, No,",
14279,x4JNiKSgLhEJ,Reducing prejudice in children: Guidelines from research,JA Banks,"Social Studies and the Young Learner,",
14287,BV6S1LOk4XwJ,OASIS: An online and accurate technique for local-alignment searches on biological databases,"C Meek, J Patel, S Kasetty",Proceedings of the Conference on Very Large Databases (VLDB,
14305,VcTj4-x12jMJ,Linking welfare and education: a study of new programs in five states,"E Pauly, DA Long, K Martinson",,1992
14312,6ALLuxc-DBgJ,Brief introduction to mariculture of five selected species in China (Section 1: Sea-horse culture),C Jiaxin,"Regional seafarming development and demonstration project.  &hellip;,",
14313,MY0lTfhxnr4J,Instance-based attribute identification in database integration,"CEH Chua, RHL Chiang, EP Lim","The VLDB Journal The International Journal on Very Large  &hellip;,",2003
14315,ofby1lkehRwJ,Selecting concise sets of samples for a reinforcement learning agent,D Ernst,,
14316,xqKaJcWM2ycJ,A First Experimental Study of a Dynamic Transitive Closure Algorithm,"T Miller, C Zaroliagis",,
14318,aCNQL27WLHgJ,Decomposition and Composition of a Relational Database,"Y Tanaka, T Tsuda","VLDB,",1977
14323,YIlg3PsvqTgJ,A Unified Approach for Interpreting Handwritten Strokes,"B Shizuki, H Yamada, K Iizuka, J Tanala",Procs. 2003 IEEE Symposium on Human-Centric Computing (HCC03,
14325,bNQ3SZGVRW4J,Planning as Model Checking,"F Giunchiglia, P Traverso","LECTURE NOTES IN COMPUTER SCIENCE,",2000
14330,1hkVjoUg8hUJ,RainbowII: Multi-XQuery Optimization Using Materialized XML Views,X Zhang,,
14335,ZBIrtIp-tcUJ,"Bilder in der Landeskunde, Lang, MÃ¼nchen, 1996","D MACAIRE, W HOSCH",,
14339,ThEw8obz2UsJ,Avoiding Retrival Contention for Composite Multimedia Objects,"S Chaudhuri, S Ghandeharizadeh, C Shahabi","Proceedings of the 2Ith VLDB conference, Zurich, Swizerland,",
14340,7wpWE6a7ljUJ,A rule-based object/task modelling approach,Q Chen,"Proceedings of the 1986 ACM SIGMOD international conference  &hellip;,",1986
14345,ImaRO7I67V8J,Piecewise Polynomial Solutions of Aerosol Dynamics,A Sandu,,2004
14349,6eeJ3juG5KYJ,"DENSITY-DEPENDENT, SHIFTS OF HYDROGEN MASER STANDARDS","SB Crampton, HTM Wang",,
14357,cCpHMzAXRnsJ,RRXS: Redundancy reducing XML storage in relations,"Y Chen, S Davidson, C Hara, Y Zheng","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2003
14370,xPJwCiD9_Z8J,"Adult attachment, working models, and relationship quality in dating couples","NL Collins, SJ Read","Journal of Personality and Social Psychology,",1990
14384,a8XZ3Qt3XV0J,A Theory of Quality Management Underlying the Deming Management Method,"JC Anderson, M Rungtusanatham, RG Schroeder","The Academy of Management Review,",1994
14388,M3ihd9Kb-eEJ,Theory of magnetic circuits for nonlinear magnetic fields in electromagnetic devices,Y Saito,"Procs. Second Inter. Sym. Inno. Nu. Ana. Appl. Eng. Scis.,  &hellip;,",
14391,YPmXoswtHqkJ,"Towards a Distributed, Environment-Centered Agent Framework","JR Graham, KS Decker","LECTURE NOTES IN COMPUTER SCIENCE,",2000
14401,2aMQIp9eDCkJ,Medical methods for first trimester abortion,"R Kulier, AM Gulmezoglu, GJ Hofmeyr, LN Cheng, A  ","Cochrane Database Syst Rev,",2004
14404,wm39QrqBoMoJ,Natl Mar,F Center,"Fish. Serv., Seattle,",
14408,3s20zaTMLZQJ,Automated selection of materialized views and indexes in microsoft sql server,"A Sanjay, C Surajit, VR Narasayya","Proceedings of the International Conference on Very Large  &hellip;,",
14417,wp2dwwhA8vIJ,Thermistor thermometer based on an astable multivibrator,K Holm,"Electronic Eng,",
14431,ISvFfSqJviwJ,The Grieving Soul in the Transformation Process,SM Scott,"New Directions for Adult and Continuing Education,",1997
14432,ZsJPzGv3_DgJ,Logical Integration of Locally Independent Relational Databases into a Distributed Database,"K Tanaka, Y Kambayashi","VLDB,",
14433,gTdlHQmiIzEJ,Accessing the mental lexicon,KI Forster,"New approaches to language mechanisms,",1976
14436,idbOsi5MgjUJ,C4. 5: Using Error Estimation for Automatic Parameter Selection,GHJ Cross-Validated,"Technical Report, Computer Science Department, Stanford ",
14437,WSVs3nCRe8EJ,"Mining Quantitative Association Rules in Large Relational Tables, to appear in Proc","R Srikant, R Agrawal",ACM,
14444,xleYcXN38CgJ,Modular Specification of Hybrid Systems in CHARON,"R Alur, R Grosu, Y Hur, V Kumar, I Lee","LECTURE NOTES IN COMPUTER SCIENCE,",2000
14445,0oEAGmVzGvAJ,"The State of Working America, 1994-95","L Mishel, J Bernstein",,
14446,dT0LS9kgKJYJ,Contingent Valuation and Revealed Preference Methodologies: Comparing the Estimates for Quasi-Public ,"RT Carson, NE Flores, KM Martin, JL Wright","Land Economics,",1996
14459,BVWUrhGl4moJ,Foreword,T King,"BT Technology Journal,",1998
14461,c90VXk4yC70J,Slow Convergence? the New Endogenous Growth Theory and Regional Development.,"R Martin, P Sunley","Economic Geography,",1998
14462,NQg3AMfrBQMJ,Hypertrophic cardiomyopathy with rapid development of giant negative T-wave within a year: a case  ,"H Nakamura, M Horimoto, M Fujiwara, N Yabunaka","Kokyu To Junkan,",1992
