tid,id,title,authors,venue,year
7345,XIpz2iI5liIJ,Hierarchical clustering via joint between-within distances,"GJ Szekely, ML Rizzo",,2003
7374,PMsenhC2XGIJ,Monadic state: Axiomatization and type safety. In the ACM SIGPLAN International Conference on  ,"J Launchbury, A Sabry","ACM Press, New",
7389,CMYZ-BuE0QMJ,"1157:â??A Simple Network Management Protocol (SNMP)â??: May 1990, J. Case, SNMP Research, M. Fedor,  ",RFC IETF,MIT Laboratory for Computer Science.(Status:,
7398,AyRS4dVtb3sJ,Group Correspondence Biases and the Provision of Public Goods,"ST Allison, NL Kerr","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1994
7416,Ygcf7_Ur53cJ,"The Grid File: An Adaptable, Symmetric Multikey Fik% w-ture","J Nievergelt, H Hinterberger, KC Sevcik","ACM Trans. on Database Systems,",
7421,JN1q2tNlqi8J,"BO Sciences, A water quality model for Massachusetts and Cape Cod Bays: Calibration of the bays  ",I HydroQual,"Technical Report NAIC0103, Massachusetts Water Resources ",
7423,nPZNlB8z-fgJ,Tracking Join and Self-Join Sizes in Limited Storage,"N Alon, PB Gibbons, Y Matias, M Szegedy","PROC ACM SIGACT SIGMOD SIGART SYMP PRINC DATABASE SYST,",1999
7431,QBUrDa9Xa_4J,Newly Developed Economical and Efficient Push/Pull Hemodiafiltration,"T Shinzato, K Fujisawa, S Nakai, M Miwa","CONTRIBUTIONS TO NEPHROLOGY,",1994
7436,jVizo8xvVl8J,Security strategies for field area networks,"C Schwaiger, T Sauter",,
7438,vZp7IW23xc0J,Optimizing Boolean Expressions in Object-Bases,"A Kemper, G Moerkotte, M Steinbrunn",,
7442,a4aCsd7XsrcJ,Reconstructing proofs at the assertion level,X Huang,"LECTURE NOTES IN COMPUTER SCIENCE,",1994
7446,t8gOiSnmyvAJ,Using semantic knowledge for transaction processing in a distributed database,H Garcia-Molina,"ACM Transactions on Database Systems (TODS),",1983
7447,VSm6-6HWi98J,A Shifted-Averaging VCO with Precise Multiphase Outputs and Low Jitter Operation,"HH Chang, SP Chen, SI Liu",,
7448,MGhUu5wIm3gJ,Coarse grained parallel next element search,"A Chan, F Dehne, A Rau-Chaplin",,
7449,RgwmAixOp2AJ,Data mining as selective theory extraction in probabilistic logic,"M Jaeger, H Mannila, E Weydert",,
7454,b9FDxsEg21kJ,Census of Marine Life: Fishing Industry Perspectives,TJ Lassen,"OCEANOGRAPHY-WASHINGTON DC-OCEANOGRAPHY SOCIETY-,",1999
7463,r4rfOBbJyswJ,"IEEE Microwave Theory Tech., MTT-S Digest, Baltimore","MW Pospieszalski, EW Wollack","MD,",
7464,v8cuBCBBa8MJ,Empowerment in Business Process Reengineering: An Ethnographic Study of Implementation Discourses,"K Sayer, L Harvey",,
7479,PCwzSibeVk4J,Improving Explicit Congestion Notification with the Mark-front Strategy,"L CHUNLEI, R JAIN","Computer Networks,",
7491,7n_MDzqio4wJ,Compositional Specification of Timed Systems,"J Sifakis, S Yovine","LECTURE NOTES IN COMPUTER SCIENCE,",1996
7504,setnYWM81yMJ,A classification of Artin Schreier defect extensions and a characterization of defectless fields,FV Kuhlmann,,
7508,wH1lM1NQ0p0J,Implementing Total Quality Management: An Overview,JR Jablonski,,1991
7509,soiN2U4tXykJ,Database Systems: Achievements and Opportunities Into the 21st Century,"A Silberschatz, M Stonebraker, J Ullman","SIGMOD Record,",
7517,Y7ICKU_J4WsJ,Updating knowledge bases while maintaining consistency,"E Teniente, A OlivÃ©",The VLDB,
7542,xJUI2MZiv_AJ,On the implementation of a simple class of logic queries for databases,D SaccÃ ,"Proceedings of the fifth ACM SIGACT-SIGMOD symposium on  &hellip;,",1985
7550,_DVkDK_hIFwJ,"AnUpdateGuideforHAZARDI, Version1. 2, NISTIR5410, NationalInstituteofStandards and Technology,  ","RD Peacock, WW Jones, GP Forney, RW Portier, PA  ","MD,",
7554,vMHSepPFnMMJ,The programming languages REC and convert,"HV McIntosh, G Cisneros","ACM SIGPLAN Notices,",1990
7558,QWxloAwTREAJ,A Comparative Study of Language Support for Generic Programming,"R Garcia, J Jarvi, A Lumsdaine, J Siek, J Willcock",,
7560,5GZ5j_PIQhwJ,Interactive cross-platform promise of Java.,RV Dragan,"PC Magazine,",
7561,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D8402230064MD,Determination of Chromium and Zinc in Corrosion-Resistant Coatings,"DE Harrington, JS Jones, WR Bramstedt, T Kling","At. Spectrosc.,",1983
7567,5guKSitbZj8J,Extremely fast IP used to delineate buried landfills,"NR Carlson, CM Mayerle, KL Zonge","Procs. 5 thEEGS Meeting, 5-9 September 1999, Budapest,",
7570,ReB8Fah5mhgJ,Marine phycoculture in China,CK Tseng,"Proc. int. Seaweed Symp,",
7580,BuppAlDSAgUJ,Product models 4D,"M Fischer, C Kam","CIFE Technical Report Number 143, CIFE Stanford University, ",
7581,xxSqR3GNgwAJ,Scapholunate Dissociation: A Practical Approach for the Emergency Physician,"PD Casey, R Youngberg","JOURNAL OF EMERGENCY MEDICINE,",1993
7583,W6ROObWo3bIJ,"OO, what's happening to DB2?","M Carey, D Chamberlin","Proc. ACM SIGMOD Int&#39;l Conf. Management of Data,",1999
7587,FehL9BYu3PEJ,Advanced synergetics: instability hierarchies of self-organizing systems and devices,H Haken,,1993
7591,LSKzZfclccAJ,Performance Analysis of Storage and Network Subsystems in Cluster Architectures,"R Cristaldi, G Iannello",,
7596,h13BbrmARE4J,Detection and measurement of natural selection,MT Clegg,"See Ref,",
7613,tFO05IDXLAAJ,"France: Recession, Politics, and Migration Policy.",P Ogden,"Geography,",
7615,BDvgvJA033kJ,Algorithms for an Optimal A* Search and Linearizing the Search in the Stack Decoder,DB Paul,,
7616,nAHPNB380K4J,Theoretical strength of perfect crystals,WR Tyson,"Phil. Mag,",
7622,Os-8yrUMFD0J,The origins of mites associated with honey bees,GC Eickwort,"See Ref,",
7628,kpPDCQy-JSQJ,The influence of antenna illumination function characteristics on differential reflectivity  ,"PH HERZEGH, RE CARBONE","Conference on Radar Meteorology, 22 nd, Zurich, Switzerland,",1984
7639,_b_2qGP6AgIJ,A focus theory of normative conduct: Recycling the concept of norms to reduce littering in public  ,"RB Cialdini, RR Reno, CA Kallgren","Journal of Personality and Social Psychology,",
7643,oYbgbjiVLlEJ,The Statistical Analysis of Failure Time Data,"JD Kalbeisch, RL Prentice","New York,",
7646,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007717%26type%3Dpdf,BODHI: A Database Habitat for Bio-diversity Information,"SJ Bedathur, A Kadlag, JR Haritsa","Proceedings of the 2004 ACM SIGMOD international conference  &hellip;,",2004
7658,otOkT3t9kUQJ,On Similarity-Based Queries for Time Series Data,D Rafiei,,
7661,LVPbm_uX00UJ,"Ho. A., Dill, J., and Henigman, F. The Continuous Zoom: A Constrained Fisheye Technique for Viewing  ",L Bartram,Proceedings of ACM,
7662,M94nzxwo5kwJ,Existence of improper integrals with Levy integrators and exponential Levy integrands,"KB Erickson, RA Maller",,2002
7675,8oo0d5iXj7cJ,Evaluation of the 1998 forest fires in East-Kalimantan (Indonesia) using multitemporal ERS-2 SAR  ,"F Siegert, AA Hoffmann",,
7677,nnt3DPpGvfUJ,Melting ice,"O Mishima, LD Calvert, E Whalley","I at,",
7683,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210386AH,Hadronic equation of state and the onset of kaon condensation(Abstract Only),"J CLEYMANS, J STAALNACKE, E SUHONEN","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
7685,XpmcWADEoGAJ,Panel: Real-Time Databases,K Ramamritham,"Proc. of the 17th Intl. VLDB Conf., Barcelona, September,",
7691,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101383%26type%3Dpdf,SmallConnection: Designing of Tangible Communication Media over Networks,"H Ogawa, N Ando, S Onodera","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
7699,VQCLCspmg3IJ,Natural resource accounting: a framework for India,KS Parikh,,1993
7700,XsJX-PFPlbcJ,Criteria for Selecting Transportation Research Proposals.,T NorthWest,"University of Washington, Seattle, Washington, May,",
7701,K2wXePZemn8J,On the Theory of Optimal Income Taxation,E Sheshinski,"Unpublished Manuscript,",
7710,ZPwSyRa8NRwJ,Broadband Optimism,MJ Miller,"PC Magazine,",
7723,9Rz6GJxCUG0J,A new look at multi-modal modelling,"DC Simmonds, J Bates, AD May","Proc. 28th European Transport Conference. London: PTRC,",
7728,AtViBOxRL2YJ,"62,â??Prescribing, Recording, and Reporting Photon Beam Therapyâ??Supplement to ICRU Report 50,â??  ",I Report,"MD,",
7729,E7aEAuYLL9cJ,THE MATURATION OF HIGH SCHOOL STUDENTS INVOLVED IN EXTRACURRICULAR ACTIVITIES AS WITNESSED FROM A  ,KP McCaughn,,1999
7739,8s2dPKUbRO0J,â??SIM: A Database System Based on Semantic Model.,"D Jagannathan, RL Guck, BL Fritchman, JP Thompson, ",Proceedings of SIGMOD International Conference on Management,
7744,tUk4Q9MLtxUJ,Internal medicine [in Greek](ISBN 960-340-080-7),S Raptis,"Athens (Greece): Parisianos,",
7747,-rZ7GcYgbxQJ,"Theseus, Perseus","M Stephanides, G Stephanides",,1992
7759,uKBaVA4a7FgJ,Logic and Algebraic Languages for Interoperability in Multidatabase Systems,"LVS Lakshmanan, F Sadri, IN Subramanian",,
7763,vpYdoxyynCUJ,Optimal algorithms for partitioning trees and locating p-centers in trees,GN Frederickson,Proc. Second ACM-SIAM Symp. Discrete,
7764,2Z_X3zsf4CoJ,"Fast Algorithms for Mining Association Rules in Large DatabasesÂ», Bocca JB, Jarke M., Zaniolo C.,  ","R Agrawal, R Srikant","&hellip; Conference on Very Large Data Bases (VLDBâ??94), Santiago de",
7769,2Ye9wfNWJK8J,Selection of Optimal Values for Concentration of Key Isotope in Waste of a Cascade for Separation of ,"NA Kolokolâ??tsov, NI Laguntsov, GA Sulaberidze","At. Energ,",
7773,2-DTJcnW0j8J,Environment partitioned distributed simulation of queueing systems,JC Comfort,,
7781,MREi41j4COsJ,Dec; 172 (6): 1591-5,JI Dis,"&hellip; in measles vaccine failure: demonstration of measles antigen &hellip;,",
7785,7oIXaKwtC1gJ,The last shot,JH Kolakowski,"Journal of Emergency Nursing,",1999
7787,_M7MePmILBEJ,Combustion Academic,I Glassman,"San Diego, Calif,",
7791,Q6dFuy71Y8sJ,"Sex-related social, mating, and foraging behavior in some sequentially hermaphroditic reef fishes",SG Hoffman,,1980
7804,XyKObo7CL_0J,Anisotropic coupled-field inclusion and inhomogeneity problems,"JY Li, ML Dunn",,1998
7814,r9hb_O1-QrcJ,The Power of Decision Tables,R Kohavi,"LECTURE NOTES IN COMPUTER SCIENCE,",1995
7815,m6-9eI57qGwJ,Blog tools,NJ Rubenking,"PC Magazine. Retrieved January,",
7816,c80KE2XzrLMJ,Vdd-a VLSI design database,"C Chu, JP KC, PH Fishbum, YE Liem","Engineering Design Application Proceedings from SIGMOD  &hellip;,",
7822,url:http://portal.acm.org/citation.cfm%3Fid%3D876899.881166,"Building a Secure, Location Transparent Object Invocation System",DM Putzolu,"Proceedings of the 4th International Workshop on Object- &hellip;,",1995
7823,SVimuERL-E4J,Algebraic Manipulation of Scientific Datasets,B Howe,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
7825,P0age7qyZacJ,Fast Algorithms for Mining Association Rules in Large Databases,"R Agrawal, R Srikant",,1994
7831,_fvD537bN30J,Assessing practices in innovation-oriented knowledge management: a process-based approach,"M InganÃ¤s, F Hacklin, C Marxt","&hellip; International Conference on Management of Technology, Vienna &hellip;,",
7836,3NeCZeyI6lEJ,"Types, distribution, and test and correction times for programming errors","ML Shooman, MI Bolsky","ACM SIGPLAN Notices,",1975
7842,vje6o5LXxTsJ,Reproductive effort decreases antibody responsiveness,"C Deerenberg, V Arpanius, S Daan, N Bos",,
7844,L-dmCosgjMgJ,Student perceptions of the nature of science and attitudes towards science education in an  ,DJ Jelinek,,
7846,url:http://portal.acm.org/citation.cfm%3Fid%3D237661.237717%26dl%3DACM%26dl%3DACM%26type%3Dseries%26idx%3D237661%26part%3DProceedings%26WantType%3DProceedings%26title%3DSymposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,Integrating information by outerjoins and full disjunctions (extended abstract),"A Rajaraman, JD Ullman","Proceedings of the fifteenth ACM SIGACT-SIGMOD-SIGART  &hellip;,",1996
7859,9YBZwon4MwEJ,Mobile Code Security,"S Loureiro, R Molva, Y Roudier",,
7862,-h4Th4Ahsy4J,A Portrait of marginality: the political behavior of the American woman,"M Githens, JL Prestage",,1977
7866,hGX8tnGsjC4J,Intelligent integration ofinformation,G Wiederhold,&hellip;  the ACM SIGMOD International Conference on Management of ,
7871,Y9C-VBKttosJ,A Simple Traction Control for Tracked Vehicles,"Z Fan, Y Koren, D Wehe","&hellip;  of the American Control Conference, Seattle, Washington,  &hellip;,",
7872,nddUrqrth3wJ,Compiler-directed run-time monitoring of program data access,"C Ding, Y Zhong",,
7876,hobnzQKRlK4J,RainForestâ??A Framework for Fast Decision Tree Construction of Large Datasets,"J Gehrke, R Ramakrishnan, V Ganti","Data Mining and Knowledge Discovery,",2000
7885,8HmETf_9E-MJ,Documenting Electronic Commerce Systems and Software Using the Unified Modeling Language [J],S Kassem,"Information and Software Technology,",
7886,Fd0jPlSwFWcJ,A super scalar sort algorithm for RISC urocessors,CA lAMI Ramesh,"Proc. SIGMOD Intl. Conf: on Managâ??ement of Data,",
7889,rUXEFcQyrIgJ,". Springer-Verlag, New York, 1958",PR Halmos,,
7893,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210483AH,Surface reconstruction and many-atom models(Abstract Only),"H HAKKINEN, J MERIKOSKI, M MANNINEN","Oulu Univ, Proceedings of the 25 th Annual Conference of the &hellip;,",1991
7894,Pz4edrW_NUsJ,Variable block-size image coding,"DJ Vaisey, A Gersho",,
7896,mLVmWjBJ5N4J,User-Level Network Interface Protocols,"FB RA, T Rubl, HE Bal","IEEE Computer,",
7897,B2GPrem66Q4J,"Other-Regarding Preferences: Egalitarian Warm Glow, Empathy, and Group Size","D Stahl, E Haruvy","Unpublished manuscript,",2002
7910,cSs1wOWAw7kJ,Artificial Ant Colonies in Digital Image Habitats-A Mass Behaviour Effect Study on Pattern  ,"V Ramos, F Almeida",,
7915,4vNsC5SdFHgJ,Intracellular sodium activity in Necturus kidney proximal tubule,"D Cemerikic, G Giebisch","Fed. Proc,",
7935,mhVMAKOW8hwJ,On Real-time Transactions,JSW Zhao,ACM SIGMOD Record (Mar.,
7936,V2-YOSgm3PEJ,G and Foxon CT B 1966,JG Rider,"Phil. Mag,",
7943,0HG-cF_TaDsJ,The reproductive biology of the cotton-top tamarin (Saguinus oedipus) in Colombia [PhD dissertation],A Savage,"University of Wisconsin,",
7948,KyMsgBJUszYJ,Some algebraic and geometric computations in PSPACE,J Canny,"Proceedings of the twentieth annual ACM symposium on Theory  &hellip;,",1988
7951,QMEutrf-QgkJ,A Multi-Purpose Implementation of Mandatory Access Control in Relational Database Management Systems,"W Rjaibi, P Bird","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
7960,_sSOMcZe9R4J,Radical Biology: Advances and Perspectives on the Function of Plant Roots. American Society of Plant ,"HE Flores, JP Lynch, D Eissenstat","MD,",
7972,YI-V6yY9IssJ,"Background Risk, Prudence and the Demand for Insurance","L Eeckhoudt, M Kimball","Contributions to Insurance Economics,",1992
7988,kMlRuaybCRoJ,RIAA Declares War: Change Needed.,JC Dvorak,"PC Magazine,",
7990,FzyIe4mVN7sJ,Fast Photomosaic,"G Di Blasi, M Petralia",poster proceedings of,2005
7997,Y21HA44xuQ4J,Dwarf: Shrinking the PetaCube,"YSADN Roussopoulos, Y Kotidis",,
7999,XuhtK-DsK6gJ,Business Process Coordination: State of the Art,"U Dayal, M Hsu, R Ladin","Trends and Open Issues.(2001) At proceedings of the 27th  &hellip;,",
8009,63UzJ6we6MEJ,A truly generative semantics-directed compiler generator,"H Ganzinger, R Giegerich, U MÃ¶ncke, R Wilhelm","ACM SIGPLAN Notices,",1982
8015,VJ9oUQgNqvkJ,Identity as a query language primitive,"S Abiteboul, P Kanellakis","Proc. SIGMOD, Portland, Oregon,",
8023,AVsgN4m0cJMJ,Supplypoint: Electronic Procurement using Virtual Supply Chains-an Overview,S Kerridge,,
8025,HoeekG1E88EJ,Building Connections: Classrooms and Communities in Rural Virginia,"MB Bingman, M Martin, A Trawick","NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
8033,G7CJNSIBp10J,Obtaining Complete Answers form Incomplete Databases,A Levy,Proc. 22nd VLDB,
8035,ZePUvDZvTywJ,Evolution of a Virtual Community: Understanding Design Issues Through a Longitudinal Study,"A Malhotra, S Gosain, A Hars",,
8038,uncXRzIdSjYJ," , SK Gadi% P. Hayes and S. Jajodia (e&amp;):â??A Consensus Glossary of Temporal Database Conceptsâ??","CS Jensen, J ClifTord",A Chf SIG3fOD,
8046,PxolQn9QF-UJ,Kernel-based reinforcement learning in average-reward problems,"D Ormoneit, P Glynn","Technical report, Department of Statistics, Stanford University,",
8049,KqH1XULQfWYJ,Violence in Philadelphia emergency departments reflects national trends,"CA Blank, JE Mascitti-Mazur","Journal of Emergency Nursing,",1991
8053,sSyFjeD0fC4J,A new method to test gluten quality,W Sietz,"Cereal Science and Technology. Proceedings of the 23rd  &hellip;,",
8062,sEN5zVAJy7MJ,Information Assurance in B2C Websites for Information Goods/Services,"DJ Kim, N Sivasailam, HR Rao","Electronic Markets,",2004
8063,kfE-PXWds-wJ,"Grammatik in gebruik-Duits, Intertaal, Antwerpen, 1999",R LUSCHER,,
8069,TzWdKnCauzcJ,A review of acoustooptical deflection and modulation devices,EI Gordon,,
8076,nLNyak9nnzEJ,Concepts and Theories of Human Development,RM Lemer,,1986
8083,L4a6oTz9z74J,Diabetes predicts congestive heart failure risk in the elderly,"CU Chae, RJ Glynn, JE Manson, JM Guralnik, JO  ","Circulation (Suppl I),",
8085,t5-RwfJwv-8J,Methods of Organic Chemistry,I Guben,"Book i,",
8088,cuyd93O5jqQJ,The functions of program theory,L Bickman,"New Directions for Program Evaluation,",1987
8090,VA8Ayx04ecIJ,â??A Transaction Model for Long Running Activities â??in: Proc. of the 17th Int,"U Dayal, M Hsu, R Ladin","Conference on Very Large Data Bases, August,",
8095,U5TcK2GemF0J,Membrane based solvent extraction of heterocyclic acid in hollow fiber contactors,"E SabolovÃ¡, Å  Schlosser, L KubiÅ¡ovÃ¡","Proc. 28th Int. Conf. SSCHI, full text on CD Rom, TatranskÃ© &hellip;,",
8100,C5pMlQvrgMsJ,The VolumePro real-time ray-casting system,"H Pster, J Hardenbergh, J Knittel, H Lauer, L  ","Proceedings of ACM SIGGRAPH,",
8107,zue36yrQxVwJ,Improving intrusion detection performance using keyword selection and neural networks,"R Lippmann, RK Cunningham","Computer Networks,",2000
8109,607zYHvAX-0J,Random Self-Reducibility and Zero Knowledge Interactive Proofs of Possession of Information,"MT TW, H Woll","Proc. 28th IEEE Symposium on Foundations of Computer Science,",
8118,14rEdMcILYkJ,Hardware Architecture for the Montgomery Modular Multiplication,"N Nedjah, LM Mourelle","WSEAS Transaction On Systems, Athens, Greece,",
8120,xTMFHgjjcgMJ,A method for module architecture verification and its application on a large component-based system,A Postma,"Information &amp; Software Technology,",
8121,QD73lTVUVPsJ,Buffalo in the Pacific Northwest,CS Kingston,,1932
8124,FuNiqCeEO2QJ,Integrating the scholarship of teaching into the disciplines,"C Weston, L McAlpine","New directions for teaching and learning: the scholarship of &hellip;,",
8126,0Q3igh598QgJ,Spectral theory of ordinary differential operators,J Weidmann,,1987
8127,Liryj0MTcm8J,"Web Privacy with P3P, 1 stedition, AT&amp;T",LF Cranor,,2002
8135,9S2apUr1vPMJ,Effective Clustering Methods for Spatial Data Mining,"RT Ng, JH Efficient","&hellip; . of Twentieth International Conference on Very Large Data  &hellip;,",
8154,0OSReCCPCH8J,Innovation Diffusion: Retrospect and Prospect,LA Brown,"Geography,",
8156,O1mquSvgAzUJ,"CORBA: des concepts a la pratiqueâ?? Collection InterEditions, editions MASSON, Paris, France, 1997","J Geib, C Gransart, P Merle",,
8167,wDwVQU1i-VQJ,The limits of containment,D Bowden,"AAAL Conference, Seattle, Washington. 28th February,",
8168,hnTnC7EONLQJ,Convertir la informaciÃ³n en sabidurÃ­a,B Gates,,1999
8169,4feb67ptE6cJ,On the uniform word problem for commutative context-free grammars,J Esparza,"Submitted for publication,",
8178,YtyDS8bpt0wJ,"Something Old, Something New: Adult Learning Theory for the Twenty-First Century",SB Merriam,"NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",2001
8181,VbaOM5Cs0FwJ,PROCOL: a parallel object language with protocols,"J Van Den Bos, C Laffra","ACM SIGPLAN Notices,",1989
8187,OyTMDhVmWpIJ,JSV er. A framework for index bulk loading and dynamization,"PK Agarwal, L Arge, O Procopiuc","Proc. 28th Intl. Colloq. Automata, Languages and Programming &hellip;,",
8206,hbshvAkMyfMJ,Flexible String Matching Against Large Databases in Practice,"N Koudas, A Marathe, D Srivastava","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
8213,34hTRITLtmsJ,Comparison of Flutter Device and Chest Physical Therapy in the Treatment of Cystic Fibrosis  ,"M Gondor, PA Nixon, R Mutich, P Rebovich, DM  ",,
8229,eUYCTSRC-z8J,Transforming cyclic schemas into trees,"N Goodman, O Shmueli","Proceedings of the 1st ACM SIGACT-SIGMOD symposium on  &hellip;,",1982
8230,0hCaGWtFbckJ,Calcification of matrix vesicles in human aortic valve and aortic media,KM Kim,,1976
8235,kUt8-6iM3yAJ,An Implementation of the X 25 Interface in a Datagram Network,"D Barber, T Kalin, CM Solomonides","Computer Networks,",
8239,9kl_hTyQtmQJ,XPathLearner: An On-line Self-Tuning Markov Histogram for XML Path Selectivity Estimation,"L Lim, M Wang, S Padmanabhan, JS Vitter, R Parr","VLDB,",2002
8240,url:http://www.ingentaconnect.com/content/els/09505849/2002/00000044/00000004/art00014,A method for the unification of XML schemata,"M RdS, S Castano, CA Heuser","Information and Software Technology,",2002
8242,G_vp4_G7jaEJ,PCCTS Reference Manual (version 10),"TJ Parr, HG Dietz, WE Cohen","ACM SIGPLAN Notices,",1992
8262,3ONg2mPGcKEJ,Transformative Learning as a Professional Development Goal,"P Cranton, KP King","New Directions for Adult and Continuing Education,",2003
8263,x4iZI55bnGkJ,Multicard: an open hypermedia system,"A Rizk, L Sauter","Proceedings of the ACM conference on Hypertext,",1993
8272,7GjpjfFJXZcJ,Differing patterns of Head and Facial Injury with Airbag and/or Belt Restrained Drivers in Frontal  ,"JR Crandall, TP Kuhlmann, PG Martin, WD Pilkey, T  ","&hellip;  Occupant Restraint Technologiesâ??, Procs Joint AAAM/IRCOBI &hellip;,",
8288,TJB2I4YYDgkJ,Component and Object Technology: A Preview of CORBA 3,J Siegel,"IEEE Computer,",
8298,fPIsyjNiSiEJ,Beam in Gap measurements at the SNS Front-End,", S Assadi, W Blokland, C Deibele, W Grice, J  ",,
8301,eD_8iTjRrMwJ,Parameterized complexity for the skeptic,R Downey,,
8302,17P_bc6z3l0J,Psychological studies of doctor-patient communication,P Ley,"Contributions to Medical Psychology,",1977
8307,KkNcUwKDDCQJ,A Description Language and Pilot-System Executive for Information-Transport Systems,E Sandewall,"VLDB,",1979
8309,uB5xSNxu3V0J,Reduced osmolarity oral rehydration solution for treating dehydration caused by acute diarrhoea in  ,"S Hahn, S Kim, P Garner","Cochrane Database Syst Rev,",2002
8328,vmXRArWctAgJ,"Geology of the Northern Hijaz quadrangles, Kingdom of Saudi Arabia","GF Brown, RO Jackson, RG Bogue, WH MacLean","Maps I,",
8337,3DRjzsT3If8J,"Continuous&quot; Morphing&quot;: Competing through Dynamic Capabilities, Form, and Function","VP Rindova, S Kotha",,
8339,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D155948WS%26recid%3D199301560033MD,Investigation of laser treatment: the laser cylinder,"Q ZHENG, J LI, Y YANG, Z LI","&hellip;  Applications in the Automotive Industry, Proceedings, 25 th &hellip;,",1992
8367,58rgcFRa5o8J,Coping as a mediator of emotion,"S Folkman, RS Lazarus","Journal of Personality and Social Psychology,",1988
8372,EvRl5MlKW9sJ,"Magnetostratigraphy of the Late Permian Coal Measures, Sydney &amp; Gunnedah Basin: A regional &amp; global  ","H Theveniaut, C Klootwijk, C Foster, J Giddings","Proc. 28th Newcastle Symp,",
8379,HKpPOq2PqWoJ,"California DOB Index,(1990's, from ACPL E-Resources),&quot;",C CSRA,,1800
8392,ipzkzXB-LcEJ,A transaction logic for database specification,"X Qian, R Waldinger","Proceedings of the 1988 ACM SIGMOD international conference  &hellip;,",1988
8396,ys7FJT5bsw8J,Volumic Segmentation using Hierarchical Representation and Triangulated Surface,"JO Lachaud, A Montanvert","LECTURE NOTES IN COMPUTER SCIENCE,",1996
8401,eDUgkUlGjf4J,Evaluation of Function Blocks for Asynchronous Design,CD Nielsen,"Proceedings of ACM,",1994
8402,SAbNG8szVhQJ,HSV/AAV rep1 hybrid amplicon vector improves the stability of transgene expression in human cells by ,"Y WANG, SM CAMP, M NIWANO, S SHEN, JC BAKOWSKA, XO ",,2002
8408,S-e3ASigOOwJ,The importance of movement in the response of natural enemies to habitat manipulation,A Corbett,"See Ref,",
8410,tn7fQfs_Ys8J,Locomotion Analysis of Hyper Redundant Systems,"H Yamauchi, M Fukaya, M Saito, T Iwasaki","Proc. of 28th SICE Symposium on Control Theory,",
8412,LZ8FzpQniqwJ,Synthetic Force Simulation Fidelity,E HARVEY,Engineering,
8413,nB4cpGdal0MJ,Pavement Management Analysis Multi-Year Prioritization.,FH Administration,Demonstration Project,
8418,38h1fiD3vnEJ,Computational uses ofthe manipulation offormal proofs,CA Goad,"Technical Report Stan-CS-80-819, Stanford University, August ",
8420,N3FQmFIHkT4J,Complex critical exponents from renormalization group theory of earthquakes: implications for  ,"D Sornette, CG Sammis","J. Phys. I France,",1995
8422,2P5yjW4Ufe8J,"The NCLAN economic assessment: approach, findings and implications","RM Adams, JD Glyer, BA McCarl","See Ref,",
8432,or5FwPXKAYoJ,Multiculturalism versus Unity and Commonality. Teacher's Resources.,PH Porterâ?¦,"Social Studies and the Young Learner,",1994
8433,jwhox73D9EcJ,R and Gray,"AS Shibli, F Viswanathan","D. ed: Proceedings, Seminar on Cyclic Operation of Power Plant-",
8435,Z8zZYBJYVusJ,Semantic Issues in Multidatabase Systems - Preface by the Special Issue Editor,AP Sheth,"SIGMOD Record,",
8441,I85BZEzyzCgJ,"NIST Electron Elastic-Scattering Cross-Section Database, Version 3.1, Standard Reference Data  ","A Jablonski, F Salvat, CJ Powell","MD,",
8447,rJAFJo6cJ0sJ,Resource integration using a large knowledge base in Carnot,"MN Huhns, C Collet, WM Shen","IEEE Computer,",
8454,ujcFH0mdhG8J,LexEQUAL: Supporting Multilexical Queries in SQL,"A Kumaran, JR Haritsa","Data Engineering, 2004. Proceedings. 20th International ",
8464,P547hLKkZpQJ,Semantic Heterogeneity in Distributed Geographic Databases,"MF Worboys, SM Deen","SIGMOD Record,",1991
8477,x7LOZSTegPwJ,ACADEMIC COMPETITIVENESS AMONG GRADUATE STUDENTS,MA Cretsinger,,2003
8481,sMy0C6pQvHEJ,Computer Hardware Description Languages: the Bridge between Software and Hardware,"MR Barbacci, T Uehara","IEEE Computer,",
