tid,id,title,authors,venue,year
14393,fg5gB10cBloJ,Region Tracking on Surfaces Deforming via Level-Sets Methods,"M Bertalmio, G Sapiro, G Randall","LECTURE NOTES IN COMPUTER SCIENCE,",1999
14399,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0011884CI,Technology Trends for the Bell System Network: Interview With John S. Mayo,JH Ten Eyck,"COMPUTERWORLD,",1981
14403,rFGxQouQC7cJ,Linear cryptanalysis method for DES cipher. Advances in Cryptologyâ??EUROCRYPTâ??93,M Matsui,"Lecture Notes in Computer Science,",
14414,JO3c00B-lXEJ,Situated event bootstrapping and capture guidance for automated home movie authoring,"B Adams, S Venkatesh","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
14438,TTIgIh9uC_YJ,Monotonic complements for independent data warehouses,"D Laurent, J LechtenbÃ¶rger, N Spyratos, G Vossen","The VLDB Journal The International Journal on Very Large  &hellip;,",2001
14446,dT0LS9kgKJYJ,Contingent Valuation and Revealed Preference Methodologies: Comparing the Estimates for Quasi-Public ,"RT Carson, NE Flores, KM Martin, JL Wright","Land Economics,",1996
14449,vSbe87tX3QoJ,"R. &amp; Mutter, M.(1981)",VN Pillai,Acc. Chem.,
14454,Iww77mEp_kwJ,Beating Bias with Books: Fostering Awareness and Compassion with Children's Literature,"EH Roweli, TB Goodkind, EU Henshaw","SOCIAL STUDIES AND THE YOUNG LEARNER,",1999
14455,dN8KpoR5OpYJ,Phase-matched filtering with a one degree dispersion model,"JL Stevens, DA Adams, GE Baker","Proceedings of the 23rd Seismic Research Review,",
14456,gGsCuWYRBfMJ,Range Top/Bottom k Queries in OLAP Sparse Data Cubes,"ZW Luo, TW Ling, CH Ang, SY Lee, B Cui","Proceedings of the 12th International Conference on Database &hellip;,",2001
14462,NQg3AMfrBQMJ,Hypertrophic cardiomyopathy with rapid development of giant negative T-wave within a year: a case  ,"H Nakamura, M Horimoto, M Fujiwara, N Yabunaka","Kokyu To Junkan,",1992
14470,jlpO6EOqxV0J,On the Quality of Service Enhancement in Variable Bit Rate Networks. Looking. forward,X Hesselbach,IEEE,
14471,opjRDqo2lGQJ,XRS-82. The X-ray Rietveld System,"C Baerlocher, A Hepp","Laboratory of Crystallography, ETH Zurich, Switzerland,",
14473,3I6Z9a3QhDQJ,Strategic Decision Processes in High Velocity Environments: Four Cases in the Microcomputer Industry,"LJ Bourgeois III, KM Eisenhardt","Management Science,",1988
14477,i52ExbKAqDAJ,Exploiting UML in the Design of Multi-agent Systems,"F Bergenti, A Poggi","LECTURE NOTES IN COMPUTER SCIENCE,",2000
14479,dTpuvpj-LQIJ,Graduate Education in Engineering.,GE Dieter,"New Directions for Higher Education,",1984
14483,tWJ_d9Octr4J,Lowness properties of reals and randomness,A Nies,,
14490,euS2lK8KSrkJ,Human Rights and Democratization in Turkey in the Context of EU Candidature,C RUMFORD,"Journal of European Area Studies,",2001
14495,5fZoj1s2RxMJ,A perfectly matched layer formulation for Haar wavelet based MRTD,"K Goverdhanam, CD Sarris, MM Tentzeris, LPB Katehi","Proc. 29th Eur. Microwave Conf,",
14499,T6IWqfFIGy0J,Structure and semantics in OODB class specifications,"J Geller, Y Perl, EJ Neuhold","ACM SIGMOD Record,",1991
14501,4aW8Dq9QRmcJ,Ignition of catalytic reactions in a vertical immersed in a combustible gases,"C Trevino, F Mendez","Proc. 26th Int. Symp. on Combustion,",
14504,zWWe8l0cq2oJ,Incremental and Effective Data Summarization for Dynamic Hierarchical Clustering,"S Nassar, J Sander, C Cheng",Proc. of ACM,2004
14516,EdlC7xeWIncJ,% COMPARWS: Compare with summary: a macro using proc COMPARE to write a file of differences to edit  ,R Fehd,"Proceedings of the 23rd Annual SAS R Users Group  &hellip;,",
14521,2m-6Z98DT8IJ,Teaching Business and Environmental Ethics,J Brinkmann,"&hellip; , Proceedings of the 23rd Macromarketing Conference, Univ.  &hellip;,",
14528,LfkyXj2uJ1IJ,In vitro methods for the study of fusiform rust in association with loblolly pine,"HV Amerson, LJ Frampton Jr, RL Mort","See Ref,",
14534,zaRtmGymWhMJ,LogP2004 The 3rd Lipophilicity Symposium,"IV Tetko, P Bruneau 3rd","Zurich, Switzerland,",
14542,y6ylYEP8QUEJ,Capacities to Globalize: Why Are Some Countries More Globalized than Others?,"T Addison, A Rahman","Unpublished manuscript,",
14544,oLBWgDAw5mQJ,"Guerriers du sel, sauniers de la paix",FM Renard-Casevitz,"See Ref,",1993
14559,xZMFl7-B1aYJ,"EXPRESS: a data EXtraction, Processing, and Restructuring System","NC Shu, BC Housel, RW Taylor, SP Ghosh, VY Lum","ACM Transactions on Database Systems,",1977
14560,IpWCYM-3SSMJ,Personalization: Clash of the Killer Ps,KS Nash,"Computerworld,",
14564,_JIVSD0UeWkJ,Teaching Machines about Everyday Life,"P Singh, B Barry, H Liu","BT Technology Journal,",2004
14572,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101971%26type%3Dpdf,A Uniform Deductive Approach for Parameterized Protocol Safety,"JF Couchot, A Giorgetti, N Kosmatov","Proceedings of the 20th IEEE/ACM international Conference on &hellip;,",2005
14575,A0OIxAQs2cYJ,Nonequilibrium Numerical Simulation of Radiation Cooled Arcjets,"S Miller, M Martinez-Sanchez",Proceedings of the 23rd International Electric Propulsion ,
14590,nM-Gl2c4xZgJ,Multidimensional paging for efficient database querying,TH Merrett,Proceedings of the International Conference in Management of,
14604,Yq7xWRmyi5cJ,Computing the ambiguity function on various domains,"L Auslander, I Gertner",submitted for,
14610,zF-wNLYWDHoJ,Sequential minimal optimization: A fast algorithm for training support vector machines [R]. 1998,J Platt,Microsoft technical,
14624,3DE8uN2Q4NYJ,A General Framework for the Optimization of Object-Oriented Queries,"SC CD921, C Delobel","Proceedings of ACM SIGMOD â??92 International Conference on  &hellip;,",
14633,xW--Ei3c_qwJ,Semantic Video Indexing: Approach and Issue.,ACMS Anthology,"SIGMOD Record,",1999
14636,2Jo_bzywDpYJ,High speed policy based packet forwarding using efficient multi-dimensinal range maching,"M Uga, K Shiomoto",Proc. ACM,
14644,E5d8dbLyxBUJ,Prefix path streaming: a new clustering method for optimal holistic xml twig pattern matching,"T Chen, TW Ling, CY Chan",,
14654,miqrLBdpGOwJ,Decision-making prowess,L Fried,"Computerworld,",
14679,9dk0c0xEr_YJ,H. Korth Database system issues in nomadic computing,R Alonso,"Proceedings of the ACM SIGMOD Conference on the Management  &hellip;,",
14690,6bBePBswGikJ,Smoothness of the unnormalized conditional measures of stochastic nonlinear filtering,GS Ferreyra,"Proceedings of the 23rd IEEE Conference on Decision and  &hellip;,",
14695,d5fqAxoEyVAJ,Experimental Evaluation of Bi-directional Multimodal Interaction with Conversational Agents,"S Buisine, JC Martin",,
14704,5A9Skr8u_20J,Model conversions of uncertain linear systems using the Pade and inverse-Pade method,"LS Shieh, J Gu, YL Bao","&hellip;  Proceedings D [see also IEE Proceedings-Control Theory and  &hellip;,",1993
14709,m7AxOceE8Q0J,Praise for Intelligence Can Undermine Children's Motivation and Performance,"CM Mueller, CS Dweck","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1998
14728,xbAjwpKIz3IJ,Deterministic simulation in LOGSPACE,"M Ajtai, J Komlos, E Szemeredi","Proceedings of the nineteenth annual ACM conference on  &hellip;,",1987
14738,ACHq6Fdd6ZQJ,"Mycenae-Epidaurus, Argos-Tiryns-Nauplion",SE Iakovidis,,1978
14742,OFltSO21kwAJ,"On the stability of the functional equation f (xy)= f (x) y, Mathematica",SM Jung,to,
14754,_ykpjMMBDLQJ,Changes in nuclear morphology during apoptosis correlate with vimentin cleavage by different  ,N Morishima,"Genes to Cells,",1999
14755,2ohj_6lAebUJ,Small ambient isotopies of a 3-manifold which transform one embedding of a polyhedron into another.,RF Craggs,,1967
14758,Bvl9eHrT59wJ,"On Optimal Graphs Embedded into Path and Rings, with Analysis Using l1-Spheres","Y Dinitz, M Feighelstein, S Zaks","Proceedings of the 23rd International Workshop on Graph- &hellip;,",1997
14759,qQGvNOISCuIJ,Road warriors: 11 laptops battle it out,PC Magazine,"PC Magazine,",
14763,tm7SUvdcOHYJ,Techniques and Applications,"S Castano, V De Antonellis, MG Fugini, B Pernici,  ","on ACM Transactions on Database Systems,",
14770,Yj0VMuV90zEJ,"SEER Cancer Statistics Review, 1975-2000. National Cancer Institute. Bethesda","LAG Ries, MP Eisner, CL Kosary, BF Hankey, BA  ",,
14777,LlPkfgH5fCIJ,Random SamplingTechniques For Space Efficient Computation Of Large Dataset s,"G Singh, S Rajagopalan, B Lindsay","Proceedings of SIGMOD, Philladelphia PA,",
14778,mxnlOjJg48gJ,CASE tool for reusable software component storage and retrieval in rapid prototyping,"R Steigerwald, J McDowell, L Luqi","Information and Software Technology,",1991
14779,VKTTDJmVqw8J,Computer Network Architectures,S Wecker,"IEEE Computer,",
14784,iYUUcNXDZXgJ,Web Component: A Substrate for Web Service Reuse and Composition,"J Yang, MP Papazoglou","LECTURE NOTES IN COMPUTER SCIENCE,",2002
14786,D_t6J9U-vYgJ,Supporting Display Generation for Complex Database Objects,"BB Flynn, D Maier","SIGMOD Record,",1992
14791,USco-F67vwYJ,Sampling-based selectivity for joins using augmented frequent value statistics,"P Haas, A Swami","Proceedings of the 1995 ACM SIGMOD International Conference  &hellip;,",
14793,qYQLB8A2C3MJ,A new approach to the information function in marketing.,GS Albaum,,1962
14794,VZ0OEyqSM44J,Data Intensive Production Systems: The DIPS Approach,"TK Sellis, CC Lin, L Raschid","SIGMOD Record,",1989
14799,1wpjWk9ESgIJ,Optimal Fault-Tolerant ATM-Routings for Biconnected Graphs,"K Wada, W Chen, Y Luo, K Kawaguchi","Proceedings of the 23rd International Workshop on Graph- &hellip;,",1997
14807,O0rvK0GFmBEJ,Semantic Integration in Heterogeneous Databases Using Neural Networks,"WS Li, C Clifton","VLDB,",1994
14814,kZlRs2CnE1QJ,Read Assistant Professor,M Jane,,
14821,AcaygttDu4wJ,A VLSI Decomposition of the de Bruijn Graph,"O Collins, S Dolinar, R McEliece, F Pollara",,
14824,n5qvt3V6pFAJ,Common Directions Toward Improvement.,EC Galambos,"New Directions for Teaching and Learning,",1986
14831,8EN0KTTC4-MJ,Be Careful What You Wish For: The Paradoxical Effects of Bifurcating Claims for Punitive Damages,"S Landsman, S Diamond, L Dimitropoulos, MJ Saks","WISCONSIN LAW REVIEW,",1998
14832,4fvVLFAQwlQJ,Issues for the Generation of Document Deixis,I Paraboni,,
14859,jVRJmq0uagoJ,Online superpage promotion revisited (poster session),"Z Fang, L Zhang, J Carter, S McKee, W Hsieh","Proceedings of the 2000 ACM SIGMETRICS international  &hellip;,",
14862,l6nuS7NdOwMJ,The relationships of the S-genome diploids to polyploid wheats,G Kimber,"Proc. Int. Wheat Genet. Symp,",
14865,M8__CnHZNSQJ,Lexical Relations: Enhancing Effectiveness of Information Retrieval Systems,E Fox,"ACM SIGIR Forum,",1980
14873,tDZY5cN7dLEJ,"Working Notes on Error Handling, CLU Design Note 6",S Zilles,,1974
14875,HH0GGlQVawsJ,The Effect of Perceived Technological Uncertainty on Japanese New Product Development,"M Song, MM Montoya-Weiss",,
14880,I_sKiT_7bF8J,Multidimensional Analyses and Cost-Revenue Relationships.,WE Vandament,"New Directions for Higher Education,",1993
14883,Gs8_CYDm8koJ,"Isolating an odd number of elements, linearly restrictable sets, and applications in complexity  ",S Gupta,"manuscript, Virginia Technical",
14884,Ac7jGtsf5I8J,Small subsets inherit sparse Îµ-regularity,"S Gerke, Y Kohayakawa, V Rodl, A Steger",,
14885,PeJyoaPGo2YJ,Performance of Parallel Applications on a Shared-Memory Multiprocessor System,SS Thakkar,"Acm Press Frontier Series,",1990
14889,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000002/art00014%26unc%3D,The Brunei Reading and Language Acquisition Project,SM Ng,"INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH,",2001
14892,u-8KapWYyWkJ,Rethinking Database System Architecture: Towards a Self-tuning RISC-style Database Architecture,"S Chaudhuri, G Weikum",Proc. of 26 thInt. Conf. on Very Large,
14896,Z4gbMdDyw3cJ,Moore's Law Will Continue to Drive Computing,N Stam,"PC Magazine,",
14908,LRZhJ2BUcS8J,Pharmacokinetics of tacrolimus: clinically relevant aspects,"NA Undre, P Stevenson, A Schafer","TRANSPLANTATION PROCEEDINGS,",1999
14926,XH_1E5jpOAMJ,Structured Programming at McAUTO,CE Holmes,"IEEE Computer,",
14936,jtPNKk0ynFsJ,Clusters of atoms and molecules,H Haberland,,1994
14939,opMsehfY-XoJ,Content Integration for E-Business,"M Stonebraker, JM Hellerstein",,
14940,oDdgj_oyDbAJ,Academic Chivalry and Professional Responsibility.,JM Farago,"New Directions for Higher Education,",1981
14957,AaXSkSlJBfMJ,"Why Do Bad Moods Increase Self-Defeating Behavior? Emotion, Risk Taking, and Self-Regulation","KP Leith, RF Baumeister","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1996
14984,0NemR8CbCIQJ,Human impacts on bear habitat use,DJ Mattson,"International Conference on Bear Research and Management,",
14992,rDSvJOSA6S8J,Kernel partial least squares regression in reproducing kernel hilbert space,"R Rosipal, LJ Trejo","Journal of Machine Learning Research,",2001
15009,FiyBKrTt2UAJ,Context semantics for NL,J van Eijck,"Unpublished manuscript,",2000
15012,MpkbNtOw5tYJ,Visual diagnosis in emergency medicine,"DP Davis, SR Williams","Journal of Emergency Medicine,",
15028,f9iE2jdNW0EJ,Transient Bitflip Injection in Microprocessor Embedded Applications,"R Velazco, S Rezgui",,
15030,L9O-h4rOcsEJ,Simulation model of sequential multichannel network and its throughput determination,"RL Brewster, AM Glass","Electronic Letters,",1989
15037,s-mFSAgA1zwJ,Electrocardiographic manifestations: benign early repolarization1,"WJ Brady, TC Chan","JOURNAL OF EMERGENCY MEDICINE,",1999
15038,fCzVGGyZexMJ,IT Industry lags behind nation in hiring blacks.,L Copeland,"Computerworld,",
15047,Zb-sj08-bswJ,Using Witness Generators to Support Bi-directional Update Between Object-Based Databases,"TP Chang, R Hull",,
15051,S8NhcB21C_sJ,Scheduling data broadcast in asymmetric communication environments,"NH Vaidya, S Hameed","Wireless Networks,",1999
15060,ygoqyxnYTR8J,The prolog phenomenon,D McDermott,"ACM SIGART Bulletin,",1980
15063,XMYP2HwhiqoJ,Amnioinfusion for meconium-stained liquor in labour,GJ Hofmeyr,"Cochrane Database Syst Rev,",2002
15071,m7z8pwuKoGEJ,Web OPAC interfaces: an overview,BR Babu,"ELECTRONIC LIBRARY,",2000
15076,Ng15BDhGEWsJ,The Student Affairs Establishment and the Institutionalization of the Collegiate Ideal,AM Ortiz,"New Directions for Higher Education,",1999
15084,DXdqhIiENVcJ,Implementation of a Keyhole SVD Encoding Technique for Dynamic Imaging Magn Reson Med 1995,"LP Panych, C Oesterle, GP Zientara, J Hennig",submitted for,
15089,pI_DcZ_2qO0J,Substantive Due Process and Parental Corporal Punishment: Democracy and the Excluded Child,MK Kearney,"SAN DIEGO LAW REVIEW,",1995
15100,G0SU_TyCkjAJ,BOKR-BIS program for performing two-dimensional calculations of RMBK reactors on ES series computers,"AA Shkurpelov, VP Borshchev, VP Veselovâ?¦",At.,
15102,XVXY8nsLhsUJ,The Effects of Nalbuphine and Butorphanol Treatment on Cocaine and Food Self-Administration by  ,"NK Mello, JB Kamien, SE Lukas, J Drieze","NEUROPSYCHOPHARMACOLOGY-SAN DIEGO-,",1993
15104,E1y68t3dxJMJ,On the Many-to-One Transport Capacity of a Dense Wireless Sensor Network and the Compressibility of  ,"D Marco, EJ Duarte-Melo, M Liu, DL Neuhoff","LECTURE NOTES IN COMPUTER SCIENCE,",2003
15105,HcYttIeYCowJ,Foreword,P Cochrane,"BT Technology Journal,",2000
15111,ErR-IwRSNZUJ,Causal Uncertainty Beliefs and Diagnostic Information Seeking,"G Weary, JA Jacobson","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1997
15118,D-YvM-9R14kJ,Session-Based Quality of Service,S Rudkin,"BT Technology Journal,",2004
15127,McgjNmExmwIJ,"Games with Incomplete Information Played by&quot; Bayesian&quot; Players, I-III. Part II. Bayesian Equilibrium ",JC Harsanyi,"Management Science,",1968
15129,t-b4j-dF9gAJ,CAD of Rectangular Microstrip Antennas,V Schejbal,"RADIOENGINEERING-PRAGUE-,",1999
15136,jPxhY-ThVL4J,Fractional Levy motion and its application to network traffic modeling,"N Laskin, I Lambadaris, FC Harmantzis, M  ","Computer Networks,",2002
15140,lKszjNiaxU4J,Now hear this,B Rayner,"Electronic Business,",
15141,7gFurli8gs0J,The Growth of Virginia Tech and Blacksburg since World War II,C Johnston,,
15144,nYYfZ9spPtsJ,On Kent's â??Consequences of assuming a universal relationâ??(Technical correspondance),JD Ullman,"ACM Transactions on Database Systems (TODS),",1983
15146,vHASpNd6ccIJ,NBS Primary Calibration Facilities for Air Flow Rate,KR Bensonâ?¦,"Air Speed, and Slurry Flow, Procs. of the American Gas  &hellip;,",
15152,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021212023588MT%26recid%3DA7642837AH,New adaptive methods for particles flux intensity measurement redundancy reduction and their  ,"VP EVDOKIMOV, VM POKRAS","&hellip;  Telemetering Conference, Washington, D. C, Proceedings,",1975
15154,Dy53kJ8uwbEJ,Genetic and biochemical studies on Neurospora conidia germination and formation,S Brody,"See Ref,",
15166,LRuLvhEG03EJ,Branch history table indexing to prevent pipeline bubbles in wide-issue superscalar processors,"TY Yeh, YN Patt","Proc. 26th Annu. Int. Symp. Microarchitecture,",1993
15172,D7w6TQwatE0J,Data warehousing and OLAP for decision support,"S Chaudhuri, U Dayal","Proceedings of the 1997 ACM SIGMOD international conference  &hellip;,",1997
15179,jQLgT2U3AEYJ,Software Architecture Models for Multimodal Interactive Systems,LM Nigay,Proceedings of ACM,
15184,BR9vRzpYqOEJ,Alpha-1 proteinase inhibitor (a1PI) for preventing chronic lung disease in preterm infants,"P Shah, A Ohlsson","Cochrane Database Syst Rev,",2001
15187,F4pbZzrGH2EJ,Social Capital: Prospects for a New Concept,"PS Adler, SW Kwon","ACADEMY OF MANAGEMENT REVIEW,",2002
15206,vk4G95e92GoJ,On Holder estimtes for Ou f on weakly pseudoconvex domains,RM Range,to,
15220,I5fV3jpcrmAJ,Computing Geographical Scopes of Web Resources,"J Ding, L Gravano, N Shivakumar","VLDB,",2000
15224,S6TMGRGUq1IJ,An Overview and Classification of Mediated Query Systems,"R Domenig, KR Dittrich","SIGMOD Record,",1999
15231,UvvmhI5lqbsJ,Update propagation strategies to improve fresimess in lazy master replicated databases [J],"E Paeitti, E Simon","The VLDB Journal,",
15232,SRemicnI-ncJ,"Stone braker M, Ullman JD. The asilomar repo rt on database research","P Bernstein, ML Brodie, S Ceri, DJ DeWitt, MJ  ","SIGMOD Record,",
15236,x7FTrZyObmYJ,"Screw Dislocations, Etch Figures, and Holes",FH Horn,"Phil. Mag,",
15243,rrO76OoLIIoJ,Simulation and measurement of dielectric antennas at 150 GHz,"J Weinzierl, J Richter",,
15246,QbIbJJWUMDQJ,"Land Surface GEOS Modeling and Data Assimilation Strategy, DAO Oce Note, Oce Note Series on Global  ","PR Houser, R Yang, J Joiner, A DaSilva, S Cohn",,
15251,in96yyjJzlwJ,Cell cycle regulation of chromatin binding and nuclear localization of human Cdc7-ASK kinase complex,"N Sato, M Sato, M Nakayama, R Saitoh, K Arai, H  ","Genes to Cells,",2003
15256,nCMeAY-SXCsJ,Arbitrarily small pupils in LO MCAO,"R Ragazzoni, E Diolaiti, E Vernet",,2002
15265,nh2WidQ695UJ,&quot; Our Best Classes Are Life Classes&quot;: The Real World and the College Classroom.,PG Beidlerâ?¦,"New Directions for Teaching and Learning,",1986
15270,0zdXnl9cQysJ,SIT-IN: a Real-Life Spatio-Temporal Information System,"G Sindoni, P Ticca, L Tininini, A Ambrosetti, C  ","Proceedings of the 27th International Conference on Very  &hellip;,",2001
15276,u45cTCDC7bQJ,Accurate and fast modeling of planar inductors in CMOS technologies,"J Lescot, J Haidar, F Ndagijimana","Proc. 29th Eur. Solid State Device Research Conf,",
15287,SWuYSKtF0DcJ,Risedronate for the prevention and treatment of postmenopausal osteoporosis,"A Cranney, L Waldegger, N Zytaruk, B Shea, B  ","Cochrane Database Syst Rev,",2003
15292,JB9pNeoxbHUJ,Transforming growth factors from neoplastic and nonneoplastic tissues,"AB Roberts, CA Frolik, MA Anzano, MB Sporn","Fed Proc,",1983
15297,d1odiafnX9MJ,Characterization of phase and frequency instabilities in precision frequency sources- Fifteen years  ,J RUTMAN,"IEEE, Proceedings,",1978
15300,Y7c2nmgrt2YJ,An application for process regulation and process control,"NR Sripada, DG Fisher, AJ Morris","IEE Proceedings-D,",
15301,463_cDJ4cLIJ,One-To-One Web Site Generation for Data-Intensive Applications,FP CS,Proceedings of the 25th International Conference on Very ,
15325,x9lckGlDfAEJ,A dynamic framework for object projection views,V Vianu,"ACM Transactions on Database Systems,",1988
15332,tyN8RI12sBgJ,Synergy of bovine lactoferrin with the conventional antiviral drug cidofovir in vitro,"BWA Van der Strate, FM De Boer, HI Bakker, DKF  ",,2001
15335,ZVynJ5fZQqkJ,Modelling of power generation investment incentives under uncertainty in liberalised electricity  ,"A Botterud, M KorpÃ¥s",,
15338,l3QSbWriJcgJ,"Interaction between water waves and vegetation, p. 2710â??2723","T Asano, H Deguchi, N Kobayashi","Proceedings of the 23rd International Conference on Coastal  &hellip;,",
15340,FYVHxyFGiHwJ,"A Systemic Demographic Efficiency Analysis of US Interstate Population Exchange, 1935-1980",DA Plane,"Economic Geography,",1984
15342,XgX_F6KxwXgJ,Fiscal Year 1996,A Report,Microsoft,
15347,V6_8aIBHb_AJ,The Integration of an Integrated Concurrency Control and Recovery Scheme,"A Chan, S Fox, W Lin, A Nori, D Ries","Proc. ACM-SIGMOD, International Conference on Management of  &hellip;,",
15349,vkDJsET1lUkJ,Self-consistent and phenomenological constitutive models for ferroelectric ceramics,CM Landis,,1999
15358,XHcNlrTRWdsJ,Physical database design for data warehouses-the vis problem,"W Labio, D Quass, B Adelberg","Technical report, Stanford University, 1996. Available by ",
15362,0KLcrS1Co_kJ,S. Chaudhuri ad V. Narasayya. Automated Selection of Materialized Views and Indexes,S Agrawal,Proc. of 26 thInt. Conf. on Very Large,
15364,Uwy3zZ9U7_sJ,Adapting packet fair queueing to wireless networks,"P Ramanathan, P Agrawal","Proc. of ACM MOBICOMâ??98,",
15366,0mhUvmhMNMkJ,Loss differentiated multicast congestion control,"YS Gan, CK Tham","Computer Networks,",2003
15370,KmOMx2ALVvYJ,Visual programming,NC Shu,,1988
15376,waa2ZXHfD0wJ,Modeling and simulation of the cascade brushless doubly-fed machine,"S Bian, Y He, Z Pan",submitted for,
15389,e5lp-JgXG8gJ,Issues for On-Line Analytical Mining of Data Warehouses,"J Han, S Chee, JY Chiang",,
15391,yD851ta-iUYJ,Random Summation: Limit Theorems and Applications,"BV Gnedenko, VY Korolev",,1996
15396,kSJkPmuSRVcJ,"Company, 1996; 325pp","E Regis, B Little",,
15399,4i6BEy0AWm0J,Modeling Daily Arrivals to a Telephone Call Center,"AN Avramidis, A Deslauriers",MANAGEMENT,
15400,g22RT-1ziW4J,Persistent organochlorine pollutants and elements determined in tissues of rough-toothed dolphins ( ,"JR Kucklick, PR Becker, WDJ Struntz, EA Mackey, BJ ","MD,",
15404,xQoxzax2_eEJ,Tools for Real-time Collaborative Work in the Colab,G Foster,position paper and demonstration at the Groupware Technology,
15405,e7hhnlF_dIAJ,Agility through Discipline: A Debate,"K Beck, B Boehm",,
15413,nPayw9W0gcoJ,Going global,A Cohen,"PC Magazine,",
15444,ZsN6XOG7aOkJ,Explaining Stochastic Volatility in Asset Prices,"D Kelly, D Steigerwald",,1999
15453,Q0vbpj6Wfu4J,"D. D, Redell, and JR Ellis,â??Fast mutual exclusion for uniprocessors,â??",BN Bershad,"Proc. ACM ASPLOS V,",
15461,yUnB0vza4xUJ,"A study of predation and predatory behavior in the Pacific starfish, Pisaster",DE Landenberger,,1967
15464,NdRALk_uE9AJ,The antenna theorem of optical heterodyne receivers,AE Siegman,"Proc. IEEE,",
15469,Y-k-K7s8XPIJ,On the hydration and denaturation of proteins,DM WRINCH,"Phil. Mag,",
15481,7KTVpSIPAogJ,The push for proof of information systems payoff,ML Sullivan-Trainor,"Computerworld,",
15493,SVJdfjPEk6sJ,Conservative visibility preprocessing using extended projections,"G Schaufler, J Dorsey, X Decoret, F Sillion","Proc. of ACM SIGGRAPH,",
15495,sV9JrR4NUW4J,Performance analysis of linear hashing with partial expansions,PA Larson,"ACM Transactions on Database Systems,",1982
15497,MhGVs7X_YfwJ,Validation of the five-factor model of personality across instruments and observers,"RR McCrae, PT Costa","Journal of Personality and Social Psychology,",1987
15502,KlVqQpns_-0J,Canonical Typing and {conversion,"F Kamareddine, RP Nederpelt",submitted for,
15506,nEhTcTd9juwJ,"Throughfall and aquatic biogeochemistry in the Anavilhanas archipelago, Negro River, Brazil",S Filoso,,1996
15516,DNuZTyvNE9IJ,A cognitive model for Minspeak,NW Bray,"5th Annual Minspeak Conference, Seattle, Washington,  &hellip;,",
15518,VA_m75gYvaoJ,Introduction,P Alston,"See Ref,",1990
15526,Nk7TALkgBiYJ,A Reliable Dissemination Protocol for Interactive Collaborative Applications (TMTP),"R Yavatkar, J Griffioen, M Sudan","Proceedings of ACM Multi-media,",
15535,Oqc3DR3mFyYJ,"Erwerb und Vermittlung von Wortschatz, iudicium, MÃ¼nchen, 1997",O BAEYERLEIN,,
15537,8LQ49lC7PEMJ,Events and subjective well-being: Only recent events matter,"E Suh, E Diener, F Fujita","Journal of Personality and Social Psychology,",1996
15549,vdlDP-GEH6kJ,"Evolving fuzzy neural networks: Theory and applications for on-line adaptive prediction, decision  ",N Kasabov,"&hellip;  Journal of Intelligent Information Processing Systems,",1998
15552,BiIpg9xnbt4J,"Fe-MS complexes derived from MS 4 2 anions (M= Mo, W) and their possible as analogues for structural ",D Coucouvanis,"Acc. Chem. Res,",
15553,dh9FMRjdxtMJ,"Theory of parallel and VLSI computation, Research Seminar Series Report MIT/LCS/RSS 8","T Leighton, CE Leiserson, D Kravets",,1990
15556,YB_cOad0XKAJ,International Conference on the Analysis of Thermal and Energy Systems,EI Yantovskii,"Greg. Foundas, Athens, Greece (June 3-6,",
15557,d2pacER8IaoJ,Cross-Cultural Mentoring as a Context for Learning,"J Johnson-Bailey, RM Cervero","New Directions for Adult and Continuing Education,",2002
15559,bG2fkpIapn4J,Performance enhancements to a relational database system,"M Stonebraker, J Woodfill, J Ranstrom, M Murphy, M ","ACM Transactions on Database Systems,",1983
15561,zuIhKVPjN_IJ,"Using taxonomy, discriminan ts, and signatures for navigating in text databases. In: Proc of the  ","S Chakrabarti, B Dom, R Agrawal",,1997
15564,GGEVvDstUK8J,Knowledge Bases for Learning to Teach,N Bennett,"Learning to Teach,",
15570,cSYe1oFNqccJ,Diverticular abscess presenting as prostate abscess and missed by abdominal CT scan,RG Slater,"JOURNAL OF EMERGENCY MEDICINE,",2002
15585,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027561%26type%3Dpdf,Demonstrating a Video and Audio Web,"C Parker, A Pang, S Pfeiffer","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
15591,_jHScSAHbZoJ,A comparison ofMechanismsforImprovingMobileIPHandoffLatencyforEndto-End TCP,"R Hsieh, A ansSeneviratne",Proc. ACM,
15599,nrOXHo4lrlUJ,Modern Produktionsteknik Del 1 (FÃ¶rsta uppl.) Stockholm: Liber AB,"L HÃ¥geryd, S BjÃ¶rklund, M Lenner",,1999
