tid,id,title,authors,venue,year
21131,HGeCaEhemRMJ,The Binding Energy of the Thom as {Ferm i Atom,JMC Scott,"Phil. Mag,",
21134,e2-YEaUNWiEJ,Electronic resources for Chinese studies in a global context,P Zhou,"ELECTRONIC LIBRARY,",1996
21135,UVjyhsbDo04J,The structure and function of the blood-brain barrier,MWB Bradbury,"Fed Proc,",1984
21139,n4GBECW_g1UJ,Traversing Itemset Lattices with Statistical Metric Pruning,"R Ng, L Lakshmanan, J Han, A Pang","In Proc. of ACM SIGMOD,",
21140,y2agwX27TUgJ,"Pattern, Procedurality &amp; Pictures: Factors Affecting Boolean Query Interface Design for the Web",M Chui,Proc. ACM,
21143,jd41fd0rUP0J,"A, du Preez L and Loubser JHN 1965","HB Dyer, FA Raal","Phil. Mag,",
21144,hf4qTFvqSQsJ,XML: A second chance for Web markup,N Randal,"PC Magazine, November,",
21147,fL_WoorIDAoJ,MOCHA: A Self-Extensible Database Middleware System for Distributed Data Sources,"MR Martinez, N Roussopoulos","ACM SIGMOD International Conference on Management of Data,",
21149,17QaL1ra-i4J,Monitoring the propagation of radionuclides along technological loops in a nuclear power plant,"VL Antonov, AA Gruzdeva, VS Zhernovâ?¦",At.,
21153,Gymi-kRDsqgJ,Do mandates matter?: the effects of a mandate to enter a welfare-to-work program,JT Knab,,
21156,nVmvdxVA6qcJ,3D photography on your desk IEEE Proceedings of International Conference of Computer Vision,"JY Bouguet, P Perona","Bombay, India,",
21157,Mpn0PxoOE0AJ,The mouse mammary tumor viruses,"P Hageman, J Calafat, IH Daams","See Ref,",
21161,punZd47aQEwJ,The BANG File: A New Kind of Grid File,M Freeston,,
21162,pGb67SLADtoJ,Draft-East King County ground water management plan: King County Department of Natural Resources,K County,"Seattle, Washington,",
21163,xFQWX4M8E2YJ,The Consensus Glossary of Temporal Database Concepts-February 1998 Version,"CS Jensen, CE Dyreson",,
21171,Kzhu2DS1g2oJ,Using Shared Virtual Memory for Parallel Join Processing,"A Shatdal, JF Naughton",,
21178,JnmBoH2YB0AJ,Group Nearest Neighbor Queries,"D Papadias, Q Shen, Y Tao, K Mouratidis",,
21180,2Y5pwybxrU8J,Social-Cognitive Conceptualization of Attachment Working Models: Availability and Accessibility  ,"MW Baldwin, JPR Keelan, B Fehr, V Enns, E Koh- ","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1996
21183,OiV1iqdiSjgJ,A Distributive N-Amendment Game with Endogenous Agenda Formation,EM Penn,,2001
21185,8rtsGacPBYoJ,Differing perspectives of evaluation,E Chelimsky,"New Directions for Program Evaluation,",
21186,tAY5gUKDg_AJ,Processor Verification with Precise Exceptions and Speculative Execution,"J Sawada, WA Hunt","LECTURE NOTES IN COMPUTER SCIENCE,",1998
21192,vmwdreeeiNsJ,"02140, USA, Tel:+ 1 617 354 5800, January 1989",MA Cambridge,,
21193,I4Mbv9koeLQJ,Java Tools Get Real,RV Dragan,"PC MAGAZINE-AMERICAN EDITION-,",
21194,euefaz50_gIJ,Pharmacokinetics of oral and intravenous rifampicin during chronic administration,"U Loos, E Musch, JC Jensen, G Mikus, HK Schwabe, M ","Journal of Molecular Medicine,",1985
21195,yFaUjmOQp1wJ,"Fastmap: a fast algorithm for indexing, data-mining and visualization of traditional and multimedia  ","K Lin, C Faloutsos","Proceedings of ACM SIGMOD,",1995
21197,RvTq1L40OrYJ,Some 0UP-complete set cover problems,WJ Masek,,1978
21198,00c1qmRdM5IJ,Ã¢â?¬ Å?Nearest Neighbor QueriesÃ¢â?¬Â?,"N Roussopoulos, S Kelley, F Vincent",Proceedings of the 1995 ACM SIGMOD,
21199,YNCf9geZV_UJ,Community pharmacy personnel interventions for smoking cessation,"HK Sinclair, CM Bond, LF Stead","Cochrane Database Syst Rev,",2004
21200,VVzBEqz33TcJ,On the Decidability of Query Containment under Constraints,"D Calvanese, G De Giacomo, M Lenzerini",,
21201,yP5LGRzruUAJ,"Beckler Family Tree Homepage,(http://home. cdsnet. net/beckler/),&quot;",S Beckler,,
21202,Pqm0IS6daE0J,contribution to the AccApp03 Conference,A Boudardâ?¦,"San Diego,",
21205,6juhbX7usRYJ,Generating Machine Processable Representations of Textual Representations of AUML,"JL Koning, I Romero-Hernandez","LECTURE NOTES IN COMPUTER SCIENCE,",2003
21214,lHS20twyYZAJ,A simple protocol for the dynamic tuning of the backoff mechanism in IEEE 802.11 networks,"R Bruno, M Conti, E Gregori","Computer Networks,",2001
21219,o342hSMbWE4J,Benign course after massive ingestion of yohimbine,"K Friesen, W Palatnick, M Tenenbein","JOURNAL OF EMERGENCY MEDICINE,",1993
21241,HW39T9DHIoAJ,Analysis of genetic heterogeneity in Chlamydia trachomatis biovars and clinical isolates of the  ,"SA MorrÃ©, TM Ossewaarde, PHM Savelkoul, J Stoof,  ",Submitted for,
21247,llHMKhyr-mQJ,Development of maternal and child health services in India,T Kanitkar,"Child in India. Bombay: Himalaya,",
21248,RJ20QqtnBAEJ,Does Information Technology Lead to Smaller Firms?,"E Brynjolfsson, TW Malone, V Gurbaxani, A Kambil","Management Science,",1994
21251,url:http://doi.wiley.com/10.1002/he.11108,Budget and Planning,PN Haeuser,"New Directions for Higher Education,",2000
21252,8t4a0lxqDcoJ,Electromagnetic radiation from Cylindrical structures,JR Wait,,
21261,37DfM_-ef_wJ,Non-Linear Time-Series Models of Ethernet Traffic,"K Chandra, C You, G Olowoyeye, C Thompson",,
21266,6WMNrem1g8MJ,One-sided recursions,JF Naughton,"Proceedings of the sixth ACM SIGACT-SIGMOD-SIGART symposium  &hellip;,",1987
21268,r3hFnyB0LAQJ,A performance study of concurrency control in a real-time main memory database system,S Liu,"ACM SIGMOD Record,",1993
21270,fJ1h5I9s8d0J,The side effects of FK506 in humans,"R Shapiro, JJ Fung, AB Jain, P Parks, S Todo, TE  ","Transplant Proc,",1990
21272,EmoELruF2scJ,The IRMA code for unique classification of medical images,"TM Lehmann, H Schubert, D Keysers, M Kohnen, BB  ","Proceedings SPIE,",2003
21273,W1ErUCAtK48J,Further remarks on the stability of viscous fluid motion,L Rayleigh,"Phil. Mag,",
21274,bPMnxvwfJREJ,Special Section on Software Testing,R Hamlet,"Comm. ACM,",1988
21278,xbRQT_O4EWAJ,Algorithm of extremal regulation of the energy distribution in a power reactor,"IY Emel'yanov, VV Postnikov, GV Yurkin",At.,
21279,auCDcwdU6YYJ,The efficiency and timing of initiation of replication of multiple replicons of Saccharomyces  ,"M Yamashita, Y Hori, T Shinomiya, C Obuse, T  ","Genes to Cells,",1997
21280,LTTtlrsz0rQJ,An introduction to disk drive modelling,CRJ Wilkes,"IEEE Computer,",
21284,Jyw8xY8eA2YJ,"History of the civil war military pensions, 1861-1885",JW Oliver,,1915
21289,reG2Z292VMUJ,The Impact of Branching Heuristics in Propositional Satisfiability Algorithms,J Marques-Silva,"LECTURE NOTES IN COMPUTER SCIENCE,",1999
21292,veS1xTSBhm8J,How Complete Are Knowledge-Representation Systems?,EW Elcock,"IEEE Computer,",
21293,cSGorwBX-c4J,Audio Characterization for Video Indexing,"NV Patel, IK Sethi","Proc. SPIE,",1996
21294,7J-RvgQd8SMJ,Spatial indexing of high-dimensional data based on relative approximation,"Y Sakurai, M Yoshikawa, S Uemura, H Kojima","The VLDB Journal The International Journal on Very Large  &hellip;,",2002
21295,fxB47cvrVH4J,"Peer-to-Peer, Harnessing the Power of Disruptive Technologies",C Shirkey,,2001
21296,7kP8H4vpnU0J,Computing Frequent Itemsets Inside Oracle 10G,"W Li, A Mozes",,
21298,iNH2JB9n4l4J,"Basic Education and Economic Development: A Comparative Study of Japan, China and India","G Balatchandirane, R Ranjan, S Chakrabarti","INTERNATIONAL STUDIES-BOMBAY THEN NEW DELHI-,",2001
21299,KdHhgybFv9gJ,Parse Selection on the Redwoods Corpus: 3rd Growth Results,"K Toutanova, CD Manning, S Oepen, D Flickinger",,2003
21301,CVxu2Xj0j4kJ,Text to Hypertext: Can Clustering Solve the Problem in Digital Libraries,"RB Kellogg, M Subhas","Proceedings of the first ACM international conference on  &hellip;,",1996
21302,PIVc6S0ceDEJ,Opioid antagonists for alcohol dependence,"M Srisurapanont, N Jarusuraisin","Cochrane Database Syst Rev,",2002
21310,gt4t4iFWixYJ,A Human Geography of Islands,SA Royle,"Geography,",
21313,-J7uUoRFua8J,DDB: An Object Oriented Design Data Manager for VLSI CAD.,", RM Arlein, CY Lo",,
21314,0oMk6nWqFhUJ,Faunal Remains From Klasies River Mouth: Academic Press,LR Binford,"San Diego, CA,",
21315,eLRY-F4M-VsJ,Toward a New Era of Leadership: The National Identification Program.,"D Shavlik, J Touchton","New Directions for Higher Education,",1983
21316,kIPVJ69ZHEUJ,Doubly distorted mirrors,"CU Orji, JA Solworth","Proceedings of the 1993 ACM SIGMOD international conference  &hellip;,",1993
21317,qY4ATdab_fQJ,New millennium new emergency management,RB Neil,"Journal of Emergency Management,",
21322,_mbZBHDv_xwJ,Crash Recovery in QuickStore,C Shi,,
21327,hoEXxcXgqU4J,Incremental maintenance of multi-source views,G Moro,,
21329,vxmSzbnbgbkJ,WaveSurfer-an open source speech tool,"K SjÃ¶lander, J Beskow",,
21330,zkTqkTZVgbsJ,Data and Knowledge Representation Models of Distributed Frame Systems,D Soshnikov,Proc. of Pre-Conference Workshop of VLDB-2003â?? Emerging ,
21332,url:http://doi.wiley.com/10.1002/tl.89,Undergraduate Research at Two-Year Colleges,JA Perez,"New Directions for Teaching and Learning,",2003
21343,4T1iFJtLmRMJ,Schizosaccharomyces pombe gad7,"J Kanoh, Y Watanabe, M Ohsugi, Y Iino, M Yamamoto","Genes to Cells,",1996
21351,27UiouYWNhIJ,A simple rainfall simulator and trickle system for hydro-geomorphological experiments,"SH Luk, AD Abrahams, AJ Parsons","Physical Geography,",
21352,_uAjDh22Y_EJ,The IMPRESS DDT: A Database Design Toolbox Based on a Formal Specification Language,"J Flokstra, M Van Keulen, J Skowronek","SIGMOD RECORD,",1994
21355,EC7x53Qw3jsJ,Towards a symbolic-level force feedback: Recognition of assembly sequence states,"H Asada, S Hirai","Proc. Int. Symp. Robotics Res,",
21356,2I8URtv1wT8J,"N. Ridoil: Non First Normal Form for Re--.. _. __l_-.,. _ __--.. lations to Represent I  ",S AhifPhnnl,"Proc. ACM POT-S,",
21365,uxRLIYFsn0IJ,Role of Consciousness and Accessibility of Death-Related Thoughts in Mortality Salience Effects,"J Greenberg, T Pyszczynski, S Solomon, L Simonâ?¦","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1994
21369,h0d_75fIe-IJ,Direct Spatial Search on Pictorial Databases Using Packed R-Trees,"N Roussopoulos, D Leifker",,
21372,UfXjGlJlXrMJ,Insecticide resistance in fleas,MK Rust,"Proc. Int. Symp. Ectoparasites Pets,",
21384,dqbFfVWJp3gJ,Determinacion of pH: theory and practice.,RG Bates,,
21385,86PofInlEQQJ,High dielectric constant microwave probes for sensing soil moisture,"JR Birchak, CG Gardner, JE Hipp, JM Victor","Proc. IEEE,",
21393,fZVjg4PR2aAJ,Limiting factors analysis for salmonid fish stocks in the Plum Creek Habitat Conservation Plan (HCP) ,"G Watson, S Toth","Report prepared by Plum Creek, Seattle, Washington,",
21396,xPSetD8sMRgJ,"A lexicograc method for recognizing proper interval graphs, proper circular arc graphs and  ","P Hell, J Huang",,
21402,OheIE8R90woJ,Membership algorithms for multicast communication groups,"Y Amir, D Dolev, S Kramer, D Malki","LECTURE NOTES IN COMPUTER SCIENCE,",1992
21404,KHGJfWoS_JEJ,Consistent hashing and random trees: distributed cashing protocols for relieving hot spots on the  ,D Kargerâ?¦,Proc. ACM,
21410,C9imFvgrSvAJ,Clustering Methods for Large Databases: From the Past to the Future,"A Hinneburg, DA Keim","SIGMOD Conference,",1999
21417,xc1E6MOfP80J,The BUCKY Object-Relational Benchmark,"M Asgarian, MJ Carey, DJ DeWitt, J Gehrke, JF  ","Proc. ACM SIGMOD conf,",
21419,T8bnNeD4dQEJ,Modelling and Analyse of hybrid dynamic systems,S Engell,"Automatisierungstechnik (at),",
21424,eXulm3jwflAJ,STREAM: the stanford stream data manager (demonstration description),"A Arasu, B Babcock, S Babu, M Datar, K Ito, I  ","Proceedings of the 2003 ACM SIGMOD international conference  &hellip;,",2003
21426,gCH3emfKUwYJ,Intradural sacral rhizotomies and implantation of an anterior sacral root stimulator in the  ,"EV Kerrebroeck, E Koldewijn, H Wijkstra, FMJ  ","World Journal of Urology,",1991
21428,d1jhpXNsA7wJ,Avoiding Competence Substitution Through Knowledge Sharing,"SK McEvily, S Das, K McCabe","ACADEMY OF MANAGEMENT REVIEW,",2000
21430,1f0bGv6dyRIJ,The Ising Model on the Ring: Mutation Versus Recombination,"S Fischer, I Wegener","LECTURE NOTES IN COMPUTER SCIENCE,",2004
21432,L28_n28CALEJ,Attribute agreement,YC Tay,"Proceedings of the eighth ACM SIGACT-SIGMOD-SIGART symposium &hellip;,",1989
21433,RLfdXohk13wJ,"21% and in California, 27%, Jefferson City 33%, cited this source of discrimination",I Sedalia,,
21434,0-ZRlqpw5YkJ,Quantifying Schema Evolution,D SjÃ¸,"Information and Software Technology,",
21442,Zo3dFdS7p3YJ,A generalization of linear cryptanalysis and the applicability of Matsui's piling-up lemma,"C Harpes, GG Kramer, JL Massey","LECTURE NOTES IN COMPUTER SCIENCE,",1995
21444,Xwd07Ka5l6EJ,Living Related Liver Transplantation: 36 Cases at the University of Hamburg,"M Malago, X Rogiers, M Burdelski, CE Broelsch","TRANSPLANTATION PROCEEDINGS,",1994
21448,rGiS2xQY_wsJ,A method of variational analysis combined with Kalman filter for radar rainfall field correction,"S Shouxiang, L Guoqing, G Wenzhong","Proc. 26th Int. Conf. on Radar Meteorology,",
21449,5OEJQwmY_6EJ,Boards of Directors and Firm Performance: Integrating Agency and Resource Dependence Perspectives,"AJ Hillman, T Dalziel","ACADEMY OF MANAGEMENT REVIEW,",2003
21456,JgktHv3ZRhwJ,Propagation in corrugated waveguides,GH Bryant,"Proc. IEE,",
21457,x02BbW-6eisJ,Nebulized naloxone gently and effectively reverses methadone intoxication,"MB Mycyk, AL Szyszko, SE Aks","Journal of Emergency Medicine,",2003
21463,u03oQbB0y-oJ,Recovery Protocols for Shared Memory Database Systems,"LD Molesky, K Ramamritham","SIGMOD Conference,",1995
21465,5fAL0LUZhSIJ,Evolutionary market equilibrium in Bertrand and Cournot settings,"CZ Qin, C Stuart",,
21468,b_rfyKc_vi4J,The Development and Application of Data Base Design Tools and Methodology,DK Jefferson,"VLDB,",1980
21470,8Tf5LgWtxrcJ,An experimental study of field methods which will insure to stadia measurements greatly increased  ,LS Smith,,1895
21476,WMWPsLhhnBoJ,"Unemployment, Well-being and Wage Curves in Eastern Europe","DG Blanchflower, AJ Oswald","Unpublished manuscript,",2000
21482,RWyfXMV3gWQJ,Brownfields Redevelopment: Programs and Strategies for Rehabilitating Contaminated Real Estate.  ,MS Dennison,"MD,",
21483,PDZ43z5dEDcJ,Vane Vortex Shedding Effects on SSME LPOTP Turbine,"B Marcu, D Balcazar, CD Zdenek, KJ Lunde, DJ  ","Proceedings of the 52&quot; d JANNAF Interagency Propulsion  &hellip;,",
21484,A0j20D-VzEUJ,"Endocrine-Immune Interactions, Ornaments and Mate Choice in Red Jungle Fowl","M Zuk, TS Johnsen, T Maclarty","Proceedings: Biological Sciences,",1995
21486,9j9T84uxUbYJ,Creasing: formulating a hypothesis,LC Holtzhausen,"Proc. Int. Soc. Citriculture,",
21489,2p6GGi63XDAJ,Scanning IQE-measurement and accurate current determination on large area solar cells,"B Fischer, M Keil, P Fath, E Bucher",,
21490,h3FAiz5CJu0J,"Yu. A. Nikolaev, Yu. R. Kevorkyan, et al.,â??Embrittlement of low-alloy structural steel under  ",AV Nikolaeva,At.,
21491,uYEOzIkUBv4J,Improving Lectures by Understanding Studentsâ?? Information Processing,W McKeachie,"New directions for teaching and learning: No. 2. Learning,  &hellip;,",
21495,JWX2duUMYP4J,TOPICS IN COMBINATORIAL GAMES,JM Ettinger,,1996
21498,NB9WaNx_70oJ,Survey Research and Political Socialization,MK Jennings,"Santa Barbara: University of California,",
21502,MKIOz0Xk6uwJ,A term calculus for intuitionistic linear logic,"N Benton, G Bierman, V De Paiva, M Hyland","LECTURE NOTES IN COMPUTER SCIENCE,",1993
21505,fT7QQi2byXsJ,Ontogenesis of sleep in the human,RJ Ellingson,"See Ref,",
21508,MAlY7Ggpw28J,PLSA-based Image Auto-Annotation: Constraining the Latent Space,"F Monay, D Gatica-Perez","Proceedings of the 12th annual ACM international conference  &hellip;,",2004
21509,Kp3Q-DM0nLUJ,e. Yves Schabes. Finite-state language processing,E Roche,"Technical report, MIT Press, Cambridge, Massachusetts.,",
21510,hNGpxKQsCOMJ,SB-IGFET: An insulated-gate field-effect transistor using Schottky barrier contacts for source and  ,"MP Lepselter, SM Sze","Proc. IEEE,",
21514,Y1jmdBib910J,Calibration of the TCM2 conical nozzle and internal flow investigations,"A Chaix, M Dumitrescu, L Dumitrescu, R Brun","Proc. of 21st Int. Symp. on Shock Waves, Great Keppel Island &hellip;,",
21516,url:http://www.publish.csiro.au/%3Fact%3Dview_file%26file_id%3DCH9891345.pdf,Acid-Catalysed Hydration of Prop-2-en-1-01 and 2-Me thylprop-2-en-1-01: Correlation of Reactivity* t,AI Chem,"Acc. Chem. Res,",1977
21524,8NmFA85-QI0J,Timing of surgery for aneurysmal subarachnoid haemorrhage,"PC Whitfield, PJ Kirkpatrick","Cochrane Database Syst Rev,",2003
21526,SSQ0EFqTZboJ,A process-oriented view of student motivation,PR Pintrich,"&hellip;  teaching and learning through research: New directions for  &hellip;,",
21529,W-cYJAMxTpsJ,Spatial approval voting,JF Laslier,,
21530,OUi21L-YfiUJ,S-Parameter Measurements in the Time Domain,R Tkadlec,,
21538,oAB-cE0mMMwJ,Pendulum Swings between rock and hard place,P Keen,"Computerworld,",
21541,pZd7eazl5w0J,Program slices as an abstraction for cohesion measurement,"LM Ott, JM Bieman",,
21542,dn0RB-x2XMMJ,Children's Normative Beliefs About Aggression and Aggressive Behavior,"LR Huesmann, NG Guerra","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1997
21546,j4kSdzwwb4QJ,Ramakrishnan R.: An Amateurâ??s Introduction to Recursive Query Processing Strategies,F Bancihhon,"ACM SIGMOD,",
21547,d20xcKqHJj0J,"Ã¢â?¬ Å?Zero Skew Clock Net Routing, Ã¢â?¬Â? in","TH Chao, YC Hsu, JM Ho","Proc. ACM/IEEE Design Automation Conf,",
21549,yM5cgq_UuKgJ,Powers. 1999. Making sense of teaching methods in computer education,"KD Powers, T Daniel","Proc. 29th ASEE/IEEE Frontiers in Education Conference, ",
21550,9Ue5hZp8H68J,andJ. D. Ullman. Implementing data cubes efficiently,"V Harinarayan, A Rajaraman","Proc. of,",
21551,AghLH7zvxHYJ,A Class of Data Structures for Associative Searching,"JA Orenstem, TH Merrett","Proc of SIGACT-SIGMOD,",
21557,o35sy6uQgokJ,Building Theories from Case Study Research,KM Eisenhardt,"The Academy of Management Review,",1989
21558,iJe9Krer62sJ,Practical Global-Event-Queue-based Optimistic Simulation Algorithms with One Backup State Vector and ,SK Prasad,"Procs. The First International Conference on Parallel and  &hellip;,",
21560,IaAth0p_R_gJ,Theory ofElectric Polarization,"CJF Bottcher, P Bordewijk","Vol I,",
21562,wJaCFLT0B2gJ,Status of the VLT Nasmyth adaptive optics system (NAOS),Proc. SPIE,,
21564,FHsg-jsNPpUJ,Interpolation and SAT-Based Model Checking,KL McMillan,"LECTURE NOTES IN COMPUTER SCIENCE,",2003
21567,00aH6TbN60UJ,The Complexity of Near-Optimal Graph Coloring,"MR Garey, DS Johnson","Journal of the ACM (JACM),",1976
21570,W-9zlH752VEJ,Contingency Perspectives of Organizational Strategy: A Critical Review of the Empirical Research,"A Ginsberg, N Venkatraman","The Academy of Management Review,",1985
21571,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1099597%26type%3Dpdf,Optimizing Continuous Multijoin Queries over Distributed Streams,"Y Zhou, Y Yan, BC Ooi, KL Tan, A Zhou","Proceedings of the 14th ACM international conference on  &hellip;,",2005
21574,UgZiPrUYpDkJ,Identity management and its support of multilateral security,"S Clauss, M Koehntopp","Computer Networks,",2001
21575,O1UomnUfk_MJ,"An Active Worlds interface to BSCW, Snowdon",A Huxor,"D.(Ed.), Churchill E.(Ed.): Proceedings of Collaborative Vir-",
21578,url:http://www.kluweronline.com/article.asp%3FPIPS%3D357651%26PDF%3D1,Robust Learning with Missing Data,P SEBASTIANI,"Machine Learning,",2001
21581,dv1XyllflFAJ,Machines Ltd,R Advanced,,
21588,oB1iUAhdd-0J,How organizations differ: Implications for multisite program evaluation,"SJ Guastello, DD Guastello","New Directions for Program Evaluation,",
21596,url:http://pubs.acs.org/cgi-bin/abstract.cgi/achre4/asap/abs/ar050158u.html,Designer Zinc Finger Proteins: Tools for Creating Artificial DNA-Binding Functional Proteins.,"M Dhanasekaran, S Negi, Y Sugiura","Acc Chem Res,",2006
21598,cANb9ivTm-0J,Predictors of naturalistic sexual aggression,NM Malamuth,"Journal of Personality and Social Psychology,",1986
21599,wPL7Yd0BW2oJ,Congress and the Environment.,"RA Cooley, G Wandesforde-Smithâ?¦",,1970
21603,y-RQt3F4qAUJ,Workplace learning as a cultural technology,N Solomon,"New Directions for Adult and Continuing Education,",2001
21605,CV02BGCrMo8J,Optimization of Multi-Way Join Queries,"H Lu, MC Shan, KL Tan",Proceedings of the 17th Interational Conference on,
21606,s08GILBjc48J,Priority assignment in distributed real-time databases using optimistic concurrency control,"KY Lam, VCS Lee, SL Hung, BCM Kao",,
21608,url:http://www.springerlink.com/index/RL0410355742611K.pdf,ASOPE and the Fabled Promise of Process Knowledge Capture and Reuse,"SG Thompson, BR Odgers, E Kendall","BT Technology Journal,",1999
21614,VOuoY6JHolsJ,Canal irrigation and sociopolitical organization in the lowerSaltRivervalley: adiachronicanalysis,"L Nicholas, J Neitzel","See Ref,",
21615,Es8xt3xnOH4J,"Neyman-Pearson Detection with Distributed Sensors, Proc. 25th IEEE Conf.","IY Hoballah, PK Varshney",,1986
21619,JV3daILiAtcJ,Using Assessment Data to Improve Teaching.,PJ Gray,"New Directions for Teaching and Learning,",1991
21621,YJ6Sf3voc1wJ,EW Design of a multi-level file management system,H VER,"Proc. ACM 21st Nat. Conf., Aug,",
21622,DPzWVBnoYcQJ,Annotated bibliography on computer-aided process planning,HC Leung,"The International Journal of Advanced Manufacturing  &hellip;,",1996
21625,Fet_353fblwJ,Stable dislocations in the common crystal lattices,"FC Frank, JF Nicholas","Phil. Mag,",
21626,q8kFMcOySQwJ,A comparison of RED's byte and packet modes,"WM Eddy, M Allman","Computer Networks,",2003
21627,mFrJYBg4s6cJ,Radiation characteristics of fuel and wastes in Uâ??Pu and Thâ??U fuel cycles,"BA Gabaraev, IK Ganev, AV Lopatkin",At.,
21633,XKHo-PZK5xIJ,Applications of immunocolloids in light microscopy,"JM Lucocq, J Roth","Ill. Demonstration of antigenic and lectin-binding sites in  &hellip;,",
21634,rYC-j_j4Yv0J,A Multi-Similarity Algebra,"S Adal, P Bonatti, ML Sapino, VS Subrahmanian",,
21639,wx8ugeNCuQ4J,Growth and development: ecosystems phenomenology,RE Ulanowicz,,1986
21642,xmpMaWC4j_YJ,The data flow programming language CAJOLE-an informal introduction,"CL Hankin, HW Glaser",,
21646,gZlNFK0tK4QJ,The Broadband Access Facility,"J Kelly, R Adnams, M Enrico, M Whittle","BT Technology Journal,",2000
21649,99l4QGH6gcgJ,Interventions for preventing tobacco sales to minors,"LF Stead, T Lancaster","Cochrane Database Syst Rev,",2002
21654,BgYYrXgmX7sJ,Adaptive Scheduling for Master-Worker Applications on the Computational Grid,"E Heymann, MA Senar, E Luque, M Livny","LECTURE NOTES IN COMPUTER SCIENCE,",2000
21655,ww_QYIc4mzkJ,A Tutorial on Behavioral Reflection and its Implementation,"J Malenfant, M Jacques, FN Demers",,
21657,I85HxTPmp0MJ,Habitat Requirements for Chesapeake Bay Living Resources. Second Edition. Habitat Objectives  ,"SL Funderburk, JA Mihursky, SJ Jordan, D Riley","MD,",
21658,rulz6rR1nQUJ,Value-Added Education: A President's Perspective.,LM Thor,"New Directions for Higher Education,",1994
21659,QcKEVMwkNhEJ,Joint Rate Control and Entropy Coding in JPEG2000,"W Yu, F Sun, J Fritts","submitted for publication,",
21660,-4NsUihBJcUJ,Common Methodology,"A Crabtree, J Hughes, M Rouncefield","ISBN,",
21661,QnKslfI1QacJ,Mining associations between sets of items in massive database.,"R Agrwal, T Imielinski, A Swami","Proc of the ACM SIGMOD Int&#39;I Conference on Management of  &hellip;,",
21662,3wCZvBk5PBQJ,Handbook of vertabrate immunology.â??Academic Press,"P Pastoret, G Gabriel, H Bazin, A Govaerts","San Diego,",
21665,UG4sa6QTXPQJ,How do we tell truths that might hurt,EW Dijkstra,"ACM SIGPLAN Notices,",1982
21667,nYJnq41aonUJ,"Gral: An Extensible Relational Database System for Geometric Applications, 15th Int",RH GÃ¼ting,"Conf. on Very Large Data Bases,",
21669,b-ZiS9AlpOEJ,Applications of symbolic execution to program testing,"JA Darringer, JC King","IEEE Computer,",
21672,k7NouAi5WwIJ,The workings of WIN: a field observation study of three local offices,SB Levy,,1981
21673,3KHB1N8OE7AJ,Learning about Climate Sensitivity from the Instrumental Near-Surface Temperature Record,"D Kelly, C Kolstad, M Schlesinger, N Andronova","&hellip; . Santa Barbara, CA: University of California, Santa Barbara,",2000
21683,7x_V7eOrVUsJ,Heuristically enhanced optimal control,A Guez,"Proc. IEEE Conf. on Decisionand Control, Athens, Greece,",
21686,PaZh7d9kCUEJ,"Board Control, Remuneration Committees, and Top Management Compensation","MJ Conyon, SI Peck","The Academy of Management Journal,",1998
21688,url:http://doi.wiley.com/10.1002/tl.147,Learning to Use Evidence in the Study of History,"V Grim, D Pace, L Shopkow","NEW DIRECTIONS FOR TEACHING AND LEARNING,",2004
21690,M6i2b7qZFrwJ,Gradual handling of contradiction in argumentation frameworks,"C Cayrol, MC Lagasquie-Schiex","Intelligent Systems for Information Processing: From  &hellip;,",
21692,5rY7WOKqPHYJ,F16 jet engine trending and diagnostics with neural networks,Proc. SPIE,,
21700,Uzb0cfsEFOYJ,PhD diss: regulation of life history strategies within individuals in predictable and unpredictable  ,JD Jacobs,"Univ Washington Seattle USA,",
21702,ZdmB748M-MsJ,1-800-HYPERTEXTâ??Browsing Hypertext with a Telephone,"M Wynblatt, S Goose, H Mollenhauer","Proc. of ACM Hypertext,",
21704,1c5bJhV5wgEJ,Logistics and Maritime Transport: A Fundamental Transformation,"B Slack, R McCalla, C Comtois","Annual Conference of the Association of American Geographers &hellip;,",
21708,fqNVtqjKL0oJ,Applied strategic planning: an introduction,"LD Goodstein, TM Nolan, JW Pfeiffer, JW Pfeiffer",,1992
21713,Wa8yUns77xYJ,Trees from glue: chemical biogeography of nasute termites,"BL Bentley, GD Prestwieh, T Gush","See Ref,",
21715,Vfoo5G8RdSAJ,Risk Sharing in a Stochastic Overlapping Generations Model,H Bohn,,1998
21718,PV5P7uHh6qYJ,Fast and reliable collision detection using graphics hardware,"N Govindaraju, M Lin, D Manocha","Proc. of ACM VRST,",
21719,xOS-jI9LJ3oJ,Heterotopic liver transplantation in end-stage HBsAg-positive cirrhosis,"D Houssin, D Franco, P Berthelot, H Bismuth","Lancet I,",1980
21720,S95_Gw773pwJ,A stochastic approach for clustering in object bases,"MM Tsangaris, JF Naughton",,
21722,url:http://doi.wiley.com/10.1002/ev.1538,"Social justice, evaluation, and the educational system",DP Ericson,"New Directions for Program Evaluation,",1990
21726,wDgVla7eB2gJ,Evaluating emergent collaboration on the web,"L Terveen, W Hill","PROC ACM CONF COMPUT SUPPORT COOP WORK,",1998
