tid,id,title,authors,venue,year
17016,05uPsqzb-GQJ,McGraw-Hill Companies,S Processes,,
17019,a-hRwYFw_R0J,Transactive memory in close relationships,"DM Wegner, R Erber, P Raymond","Journal of Personality and Social Psychology,",1991
17023,M-3MGd3wPcsJ,Management of Data and Services in the Environmental Information System (UIS) of Baden-Wuerttemberg,"WF Riekert, R Mayer-Foell, G Wiest","SIGMOD RECORD,",1997
17024,Di-EjDZ_abYJ,Processing Set Expressions over Continuous Update Streams,"S Ganguly, MN Garofalakis, R Rastogi","SIGMOD Conference,",2003
17043,hLgWwNilxv8J,DAFFE/CLP/WP3/WD (2001) 7,R by Mexico,,
17049,Thv-yCEowS0J,A joint source-channel coding scheme for image-in-image data hiding,"K Solanki, O Dabeer, BS Manjunath, U Madhow, S  ",,
17054,YmUW3v0HbKMJ,"F.; Monien, B., Editors","A Razborov, M auf der Heide","Proceedings, 23rd",
17056,Rv87HpxKEkYJ,Edge colorings and total colorings of integer distance graphs,"A Kemnitz, M Marangio",,
17064,LtpCVcMQucEJ,Order-preserving key transformations,"AK Garg, CC Gotlieb","ACM Transactions on Database Systems,",1986
17065,jdYrDP9xaJsJ,Did Your Family Take Baths on the Prairie?,"JA Smith, D Hobbs","SOCIAL STUDIES AND THE YOUNG LEARNER,",1996
17067,hVNv6KElmEMJ,Academic Advising,KN Tuttle,"New Directions for Higher Education,",2000
17069,Pt6E9aj9iOsJ,Pathology of Zoo Animals: Zoological Society of San Diego,LA Griner,"San Diego, California,",
17073,wqV16MMBGHEJ,Immunology of atherosclerosis,"R Kleindienst, Q Xu, J Willeit, FR Waldenberger, S ","Demonstration of heat shock protein,",
17080,HjDa9on7LzoJ,Clustering Techniques for Minimizing External Path Length,"AA Diwan, S Rane, S Seshadri, S Sudarshan","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1996
17084,mcaF0YV7ODkJ,Experimental studies of competition as a factor affecting the distribution and abundance of purple  ,SC Schroeter,,1978
17091,nW6Qd_s4m_QJ,Merozoite vaccination of Douroucouli monkeys against Falciparum malaria,"GH Mitchell, WHG Richards, GA Butcher, S Cohen","Lancet i,",1977
17092,eXt7Nvd060MJ,"BGigascope: A stream database for network applications,^ in Proceedings of the ACM International  ","C Cranor, T Johnson, O Spataschek, V Shkapenyuk",,2003
17106,zDTzyHfGvGYJ,&quot; A Wise but Lonely Wanderer&quot;: How Professors Avoid Getting Bored--And Boring.,PG Beidlerâ?¦,"New Directions for Teaching and Learning,",1986
17109,uL1HRqwG1ekJ,Theoretical electron scattering amplitudes and spin polarizations: At,"M Fink, AC Yates","At. Data,",
17115,DRlA-hYD_10J,A comparison of empirical and model-driven optimization,"K Yotov, X Li, G Ren, M Cibulskis, G DeJong, M  ",,
17117,5vu2vivNGw8J,The interaction between functional dependencies and template dependencies,"F Sadri, JD Ullman","Proceedings of the 1980 ACM SIGMOD international conference  &hellip;,",1980
17119,QTl0cVx5cJUJ,A 1986. The design of POSTGRES,"M Stonebraker, L Rowe","SIGMOD Rec,",
17132,8_5A88ESaQ0J,A comparative study of alternative middle tier caching solutions,"A Datta, K Dutta, D Fishman, K Ramamritham, H  ",Proceedings of the 2001 VLDB,
17133,0v4TN6-6gMMJ,Continuous model of an unreliable two-stage material flow system with a finite buffer,"SB Gershwin, IC Schick","Technical Report LIDS-R-1039, Massachusetts Institute of ",
17145,SdeyMWlJnHIJ,Extended Probability Tables For Approximating Neutron Multigroup Cross-Sections,"A Rineiski, V Sinitsa",,
17146,hmge3y7mB5wJ,AN EXAMINATION OF UNIVERSITY OF WISCONSIN-STOUT STUDENTSâ??PERCEPTIONS OF THEIR SECONDARY CAREER  ,LY Reich,,2002
17148,tPDTqe6QaUsJ,A Framework for Physically-Based Information Visualization,"TC Sprenger, MH Gross, A Eggenberger, M Kaufmann",,
17155,l2QtaZxtBZYJ,Kernel Partial Least Squares Regression in RKHS,"R Rosipal, LJ Trejo","Journal of Machine Learning Research,",
17171,XSTMWCcF9FkJ,Full-wave design and analysis of bandpass filters using 1/8-cut high- Q dielectric ring resonators,"S Amari, R Vahldieck, J Bornemann",Proc. 28th European Microwave,
17192,WDma7YY0N5sJ,Interoperability of Geographical Information Systems,H Kuus,,2002
17196,Z9e9dqy5KBgJ,Storing semistructured data with STORED,ADMFD Suciu,"Proc of the ACM SIGMOD International Conference on  &hellip;,",1999
17198,3UQCbr_15aYJ,Fallstudien som forskningsmetod Lund: Studentlitteratur,SB Merriam,,1994
17202,IuLl9n3YU-MJ,Wireless in Indian Telecommunication Network,"A Jhunjunwala, B Ramamurthi","Proc. Infocom, Bombay, India, December,",
17205,NGmfDUfEgLwJ,"Role of p300, a transcriptional coactivator, in signaling of TGF-   ","A Nishihara, J Hanai, N Okamoto, J Yanagisawa, S  ","GENES TO CELLS,",1998
17214,OZ70_jokEvwJ,Embedded data glyph technology for hardcopy digital documents,DL Hecht,"Proc. SPIE,",1994
17217,7CsqwyDLGG8J,"W., FC Frank, and A. Keller",A Agar,"Phil. Mag,",
17224,rKIdcFtH4jUJ,Determining Relationships among Names in Heterogeneous Databases,"CT Yu, B Jia, W Sun, S Dao","SIGMOD Record,",1991
17229,kG-k9420fGMJ,Describing and Using Query Capabilities of Heterogeneous Sources,"V Vassalos, Y Papakonstantinou","VLDB,",1997
17234,PLUc-QeEqzMJ,The Denver model for groupware design,"T Salvador, J Scholtz, J Larson","ACM SIGCHI Bulletin,",1996
17242,UakxrKiIGRgJ,"Vol. 1Â±3 (Hrsg.: JS Miller), Plenum, New York, 1982; d) JB Torrance",ELC Compounds,"Acc. Chem. Res,",
17252,DuW8aT2ijS0J,and Dettinger,GJ McCabe Jr,"MD,",
17253,acUmhLmUyvcJ,A Formal Specification Technique and Implementation Method for Protocols,"TP Blumer, RL Tenney","Computer Networks,",
17259,RmC0H5QsQYgJ,Cooperation model for multi-agent system,"R Marcjan, E Nawarecki","SYSTEMS SCIENCE-WROCLAW-,",1996
17260,T21O027YUCYJ,Chromosomal aberrations as a cause of male sub-fertility,"R Lange, W Engel","Fertilit at,",
17261,7K9Iks4bcRcJ,A Simulation Model for Performance Analysis of Large Shared Data Bases,C Hulten,"VLDB,",1977
17276,MWCRrv_XztYJ,Microarrays and Their Use in a Comparative,"B Efron, R Tibshirani, V Goss, G Chu",,2000
17285,Odpsma8HMcEJ,Intellectual Property Issues for the New Round,KE Maskus,"The WTO After Seattle.(Washington DC: Institute for  &hellip;,",2000
17302,7-b5YXuGJS0J,PIX: Exact and Approximate Phrase Matching in XML.,"S Amer-Yahia, MF Fernandez, D Srivastava, Y Xu",,
17308,pxbFvgtxJd8J,Exploiting Statistics on Intermediate Tables for Query Optimization,"N Bruno, S Chaudhuri",Proc. of the ACM SIGMOD Intâ??l. Conf. on Management of,
17310,1wpbvEfCYX4J,Charting reform in Chicago schools: Pluralistic policy research,"PA Sebring, AS Bryk","New Directions for Program Evaluation,",1993
17311,DvhhLOgCu7cJ,Access path selectionin a relationaldatabasemanagement system,PG Selingerandâ?¦,"Proc. ACM SIGMOD Intl. Conf. on Management of Data,  &hellip;,",
17312,X65xYPwWn_UJ,"Indiana Cemetery Records,&quot;",J County,,
17314,noLHDf9VxgIJ,"High-level, three-pronged design methodology for N-CHIME interface system software","S Treu, DP Sanderson, R Rozin, R Sharma","Information and Software Technology,",1991
17320,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021214040860MT%26recid%3DA7340042AH,Error analysis for a satellite based Air Traffic Control System(Satellite based ATC system with  ,CR TRAAS,"National Aerospace Meeting, Washington, D. C, Proceedings,",1973
17323,zdcqE1FBkmsJ,The Rice Parallel Processing Testbed,"RC Covington, S Madala, V Mehta, JR Jump, JB  ","Proceedings of the 1988 ACM SIGMETRICS conference on  &hellip;,",1988
17325,j8-H6elRnoYJ,Pricing strategies under heterogeneous service requirements,M Mandjes,"Computer Networks,",2003
17328,CbvbLrkaoooJ,Å½. 1. a EM Arnett,Å½ Å½,"Acc. Chem. Res,",
17329,GRLUYc-u9X8J,"Donâ??t scrap it, wrap it! A wrapper architecture for data sources","MT Roth, P Schwarz",Proceedings of the 23rd VLDB,
17334,7AaDeU0TRFQJ,"Algal class abundances, estimated from chlorophyll and carotenoid pigments, in the western  ","HW Higgins, DJ Mackey","Deep-Sea Research I,",2000
17341,XEIRdRdXwBQJ,Desire andDomestic Fiction: A PoliticalHistory ofthe Novel,N Armstrong,New,
17354,OUA6MrWHd08J,An addition theorem for some extremal functions about finite bases,XD Jia,,1993
17355,8-8Vn7JUWtsJ,Functional programming in C++,"B McNamara, Y Smaragdakis","Proceedings of the fifth ACM SIGPLAN international  &hellip;,",2000
17368,6D-Z_z4AyUMJ,"On the c-theorem in more than two dimensions, Int. Conf.\\ Non-perturbative Quantum Effects 2000&quot;,  ","A Cappelli, G DÃ¢, RG Appollonio, N Magnoli","ed. D. Bernard and B. Julia, JHEP proceedings",
17372,vi-LShVMOtsJ,The development of grounded genres in multimedia messaging systems (MMS) among mobile professionals,"R Ling, T Julsrud",,
17375,VKpCK5JoHRsJ,Schema and Occurence Structure Transformations in Hierarchical Systems,"AG Dale, NB Dale",,
17382,El9rfV7Oo_0J,Scurvy identified in the emergency department: a case report,"R Stephen, T Utecht","JOURNAL OF EMERGENCY MEDICINE,",2001
17393,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DENV%26recid%3D8603849,Regional Water Balance in the Mountainous Arctic and Its Application for Water-Resource Planning,A Ohmura,"&hellip;  Proceedings of the 25 th International Geographical  &hellip;,",1984
17396,8SH_0VwySnUJ,Polyspectral Analysis of Signals: An Introduction,"D Kocur, R Stanko","RADIOENGINEERING-PRAGUE-,",1998
17403,2h6la5SZgTUJ,A study of first year middle school teachers' ability to integrate technology,"LB Dias, MB Shoffner, FD Atkinson","Unpublished manuscript,",
17407,L0bC6yhkhzsJ,Reducing the peak-toâ??average power ratio of schemes by selective scrambling [J],"RW Bauml, RFH Fischer, JB Huber","Electronic Letters,",
17418,YucYfVXnS_kJ,Ethical issues in innovative surgery: should we attempt a cadaveric hand transplantation in a human  ,M Siegler,"Transplantation Proceedings,",1998
17423,gXndrO70RKoJ,Are computers boosting productivity? Yes!'',J Bakos,"Computerworld,",
17431,2KW1InF4FC0J,Teaching the Subject: Developmental Identities in Teaching,M Burgan,"NEW DIRECTIONS FOR TEACHING AND LEARNING,",1996
17432,f3FX5PPzujMJ,The structure of lymphatic capillaries in lymph formation,LV Leak,"Fed Proc,",1976
17459,mCfyLQ1JSW0J,Understand Fault-Tolerant Distributed Systems,F Cristian,"IBM Research Division, Almaden Research Center, San Jose, CA",
17462,xv1webZ985MJ,Fast image retrieval using color-spatial information,"BC Ooi, KL Tan, TS Chua, W Hsu","The VLDB Journal The International Journal on Very Large  &hellip;,",1998
17463,N9qfzdR2PtMJ,Diesel injection system modelling. Methodology and application for a first-generation common rail  ,"R Payri, H Climent, FJ Salvador, AG Favennec","Proceedings of the I MECH E Part D Journal of Automobile  &hellip;,",2004
17464,SiCf9YtKtj8J,Toward a Multilevel Secure Data Model,"S Jajodia, R Sandhu",Proceedings: ACM,
17468,7WlqLx5jgyoJ,Enriched multiplications on the cohomology theories En,"MJ Hopkins, HR Miller",to,
17471,3WYVfVOAFeAJ,"Yu. A. Nikolaev, and AV Nikolaeva,â??Effect of cascade micropores on diffusion fluxes of point  ",YR Kevorkyan,At.,
17503,99A7abC0zmQJ,Nonlinear Optics 1Academic,RW Boyd,"San Diego,",
17509,U9al_oQxpxYJ,Liquid Crystals V,IC Khoo,"Proc. SPIE,",2001
17521,06Ol3yyfwaEJ,Going beyond the Information Given: The Relation of Illusory Visual Motion to Brain Activity,"S Zeki, JDG Watson, RSJ Frackowiak","Proceedings: Biological Sciences,",1993
17525,PFntkkMwJloJ,Your eyes come first,J Seymour,"PC Magazine,",
17530,j-9T-_9SETYJ,Feather vs. non-feather bedding for asthma.,"F Campbell, K Jones","Cochrane Database Syst Rev,",2000
17555,SM8kcKChl6oJ,"DNA conformation and plant pre-culture influence both, transformation efficiency and gene targeting  ","A Hohe, T Egener, J Lucht, H Holtorf, C Reinhard,  ",,2002
17561,E6Z68tQL1BsJ,"Strehlo.,â??Why decision support fails and how to fix itâ??, reprinted in",R Kimball,"SIGMOD Record,",
17563,muRSAxR0xiwJ,Vector Reduction and Prex Computation on Coarse-Grained,"S Bae, D Kim, S Ranka","&hellip; -Memory Parallel Machines&quot;, Procs of the International ",
17568,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101346%26type%3Dpdf,Tensegric Mobile Controlled by Pseudo Forces,"KG KOBAYASHI, T ICHIZAWA, K NAKANO, K OOTSUBO","Proceedings of the 13th annual ACM international conference  &hellip;,",2005
17570,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1066277%26type%3Dpdf,MYSTIQ: A system for finding more answers by using probabilities,"J Boulos, N Dalvi, B Mandhani, S Mathur, C Re, D  ","Proceedings of the 2005 ACM SIGMOD international conference  &hellip;,",2005
17574,goGpX-O6YdIJ,Horizontal to vertical spectral ratio and geological conditions: The case of a downhole array in  ,"D Raptakis, E Karaolani, K Pitilakis, N  ","Proc. XXIV Gen. Ass. ESC, Athens, Greece,",
17582,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DENV%26recid%3D8913266,Thin-Layer Disposal: A Modification of Conventional Overboard Disposal of Dredged Material,RD Nester,"Water Quality 88: Seminar Proceedings. February 23-25 1988,  &hellip;,",1988
17591,hMQQKUzLcIQJ,Interventions for preventing injuries in problem drinkers,"T Dinh-Zarr, C DiGuiseppi, E Heitman, I Roberts","Cochrane Database Syst Rev,",2000
17592,BaMc29XZSvsJ,Efficient Processing of Interactive Relational Data Base Queries expressed in Logic,DHD Warren,"VLDB,",1981
17602,mGk_KUlZiBMJ,"Capitalism, accumulation and the explanation of urban phenomena",M Edel,"See Boddy,",
17605,Fw7xITy4kZcJ,Why Companies Go Green: A Model of Ecological Responsiveness,"P Bansal, K Roth","ACADEMY OF MANAGEMENT JOURNAL,",2000
17606,MNDAemDpS3cJ,Update Propagation Strategies for Improving the Quality of Data on the Web,ALN Roussopoulos,"Submitted for publication,",2001
17611,LtisbjJyfv8J,"Create@ BROWN, A Component Repository for Learning Objects: A Progress Report",J Laleuf,"Proceedings of ACM JCDL 2001,",
17614,zyrxP7TRpAAJ,Judging student multimedia,C Brunner,"Electronic Learning,",
17616,HBIsI6-C2v8J,A Distributed Scheme for Autonomous Service Composition,"S Herborn, Y Lopez, A Seneviratne",,
17620,0FCTEOSfK4EJ,A brief note on performance of an Ethernet system under high load,JF Shoch,"Computer Networks,",
17626,ImVfFo5MtqcJ,Digital libraries (hot topics),EA FOX,"IEEE Computer,",
17638,1-otHgghcC8J,Stakeholder Influence Strategies,J Frooman,"The Academy of Management Review,",1999
17645,2ldp3J-x0ioJ,"Time to Split, Virtually:'Discourse Architecture'and'Community Building'Create Vibrant Virtual  ",Q JONES,"Electronic Markets,",2000
17650,4vIxy6EFEbgJ,Complete axiomatization and decidability of the alternating-time temporal logic,"V Goranko, G van Drimmelen",,
17653,6prm-X2fyRwJ,Constructing Group Learning,JE Heimlich,"NEW DIRECTIONS FOR ADULT AND CONTINUING EDUCATION,",1996
17658,ffjTxyQ1BZoJ,"Books, Libraries, Scholarship, and the Future.",RA Plane,"New Directions for Higher Education,",1982
17673,aZw5JQeyfboJ,Distributions of query plan costs for large join queries,A Swami,"Technical Report RJ7908, IBM Almaden Research Center, San Jose, ",
17675,70oWv9bdAHwJ,Xavier: Experience with a layered robot architecture,"R Simmons, R Goodwin, KZ Haigh, S Koenig, JOâ?? ",,
17677,CJG7EpzJ_6gJ,Towards practical taxonomic classification for description logics on the Semantic Web,S Sanner,,
17679,hSl2renRFhEJ,M Stonebraker M 1991 Segment indexes: Dynamic indexing techniques for multi-dimensional interval  ,CP Kolovson,Proceedings of the ACM SIGMOD Conference on the Management ,
17694,N5uSDAzFwocJ,Some dynamical illustrations of the pressure of radiation and of adiabatic invariance,TH Havelock,"Phil. Mag,",
17695,s99uOhK5il0J,Parity-Based Loss Recovery for Reliable Multicast Transmission,D Towsleyâ?¦,,
17700,url:http://portal.acm.org/citation.cfm%3Fid%3D509252.509282,The practitioner's viewpoint,"JL Berg, J Weythman, J Golden, J Lyon, J Winkler","Proceedings of the 1978 ACM SIGMOD international conference  &hellip;,",1978
17704,GHNQq9zN3KMJ,System-Level Power Optimization: Techniques and Tools,"L Benini, G de Micheli","ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,",2000
17705,xeParm8YZFQJ,Robust variable structure control of model reference systems,"SK SPURGEON, RJ PATTON",,
17722,kIc2YVptKx8J,A Pocketful of History.,"SL Field, LA Labbo","Social Studies and the Young Learner,",1994
17727,HUIG38FY6zEJ,"GM and Merialdo, P. 1997. To weave the web",P Atzeni,23rd International Conference on Very Large Databases (VLDB,
17734,HJwAjtC_sZsJ,andRaviKrishnamurthy. Towards an Open Architecture for LDL,RG DanetteChimenti,Proc. 15th International Conference on Very Large Data,
17736,WEWWCP15TlEJ,Modelling language acquisition: Grammar from the lexicon,"SR Howell, S Becker",,
17740,2f4tDooD3T0J,Optimal decentralized termination protocols for partition failures,"D CHEUNG, T KAMEDA",Submitted for,
17750,qmQPFMuE5mEJ,Campylobacter jejuni contains two Fur homologs: characterisation of iron-responsive regulation of  ,"AHM van Vliet, MLA Baillon, CW Penn, JM Ketley",Submitted for,
17751,22MLYtR-mkcJ,Brain blood flow and neurofeedback,H Toomis,"Unpublished manuscript,",
17759,da-sOkpUis8J,Bioterrorism responses by health care professionals,R Moser Jr,"Presentations at,",
17762,mhItE7pDfsYJ,My cat is object-oriented,R King,"Acm Press Frontier Series,",1989
17765,SggrbO99AJgJ,Distance-based outliers: algorithms and applications,"EM Knorr, RT Ng, V Tucakov","The VLDB Journal The International Journal on Very Large  &hellip;,",2000
17771,wFzYYhJK3I4J,Fundamentals of Dressing the Raw Materials (Part I),"J VidlÃ¡Ã©, O Hodek","Technical University, Ostrava,",
17782,vBlDkLyxeQkJ,"H. Garcia-M olina, and J. Widom. Change detection in hierarchically structured information","S Chawathe, A Rajaraman","Technical report, Dept. of Computer Science, Stanford University",
17786,jrm7Oujqk7YJ,Educational Guidance [CD-ROM],JA Fruehling,"MicrosoftÂ® Encarta,",
17788,tGcqc93lAmcJ,From Nationalism to Pragmatism: IT Policy in China,"KL Kraemer, J Dedrick",,
17796,2GabmDEWAhAJ,0.15  mL Buried Channel pFET Device Design,"R Rengarajan, M Weybright, J Faltermeier, S Butt,  ","Proc. 29th Eur. Solid-State Device Res. Conf,",
17797,h0U_L4ktUR8J,Inside OLE 2,K Broeksehmit,,1994
17807,url:http://portal.acm.org/citation.cfm%3Fid%3D171926.171946,Memory hits a glass ceiling,S Canter,"PC Magazine,",1993
17813,l45p_Iu7kx8J,Software for Semidefinite Programmingâ??Userâ??s Guide,"L VANDERBERGHE, S BOYD","Technical report, Stanford University, Princeton, NJ, 1994. ViÃ¯",
17826,-EJjW1zwjswJ,The influence of recall feedback in information retrieval on user satisfaction and user behavior,"ECM Hoenkamp, HC van Vugt",,
17831,url:http://doi.wiley.com/10.1002/ev.1294,Assessing innovative methods,NL Smith,"New Directions for Program Evaluation,",1982
17836,x3ZRctyeEigJ,International retirement migration in Europe: From tourism to residence in the Mediterranean regions,AM Williams,"Association of American Geographers Conference, Hawaii,  &hellip;,",
17837,jteJcGoGxnMJ,Loading a Cache with Query Results,LM Haas,"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",1999
17848,5irgbROyqwIJ,E-ciently Updating Materialized Views,"J Blakely, P Larson, F Tompa",Proceedings ACM SIGMOD Conference on Management of,
17853,wWIUT0PVHF4J,Immune Responses to PRRS Virus [A],T Molitor,"Proceedings of the 1993 Allen D. Leman Swine Conference,",
17859,fkvwdo0IFPsJ,Population limitation in birds: Academic Press,I Newton,"San Diego, California,",
17867,C0a8zS4Sl2IJ,Estimating flow distribution from sampled flow statistic,"N Duffeld, C Lund, M Thorup","Proc. ACM SIGCOMM Aug,",
17870,C2YGDutIP1cJ,Decreasing Secular Trends in the Incidence of Hip Fracture in Women in California: 1983-1992,"T Baholyodin, F Philley, J Bormel, DL Schneider,  ","ASBMR, Seattle, Washington, September,",
17877,T-A4oX_ay8EJ,Emotional responses to affective displays in others: The distinction between empathy and sympathy,"RJ Gruen, G Mendelsohn","Journal of Personality &amp; Social Psychology,",
17887,Iut1uaKg-XcJ,Making the Most of Professional Reading.,HW Stubblefield,"New Directions for Adult and Continuing Education,",1991
17888,fWuukTN4Sr0J,CORAL: A Deductive Database Programming Language,"R Ramakrishnan, D Srivastava, S Sudarshan","International Conference on Very Large Data Bases. Morgan  &hellip;,",
17889,2X3tlHHtdCYJ,"Institutions: Integrating Objects, XML and Databases",S Alagic,"Information &amp; Software Technology,",2002
17904,5I0ArBmDRcEJ,NoDoSE: A Tool for Semi-Automatically Extracting Structured and Semi-Structured Data from Text  ,B Adelberg,"SIGMOD RECORD,",1998
17911,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D87943%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Scaling up output capacity and performance results from information systems prototypes.,JC Westland,"ACM Transactions on Database Systems,",1990
17913,XT3Zb79YjQYJ,Xenotransplantation: the transplantation of organs and tissues between species,DKC Cooperâ?¦,,1997
17920,5SgfjZdt_gQJ,Metallization of bacterial surface layer by cross-beam pulsed laser deposition,"W Pompe, M Mertig, R Kirsch, AA Gorbunov, A Sewing ","Proceedings of SPIE,",1996
17928,n9l_RdY0V9EJ,Knowledge Partitioning in Outsourced Software Development: A Field Study,A Tiwana,"&hellip; Conference on Information Systems (ICIS, Seattle, Washington &hellip;,",2003
17931,VsHDmKLPFfEJ,Screening for breast cancer with mammography,"O Olsen, PC Gotzsche","Cochrane Database Syst Rev,",2001
17954,DDxRgcJirBMJ,"FlowBack: Providing Backward Recovery for Workflow Management Systems, Distributed Systems  ","B Kiepuszewski, R Muhlberger, M Orlowska","Technical Report, DSTC-TR-9840, 1998, http://www. dstc. edu. au/",
17956,VYahUjIvkUkJ,IEEE-P1451. 2 Smart Transducer Interface Module,S Woodsâ?¦,"Proceedings Sensors Expo Philadelphia,",
17960,MYsim5MYajAJ,P^* TIME: Highly Scalable OLTP DBMS for Managing Update-Intensive Stream Workload,"SK Cha, C Song","PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON VERY LARGE  &hellip;,",2004
17966,qAO7k3o3krYJ,New linear parameterisation of all stabilising compensators for single-input/single-output plants,"G Celentano, G De Maria",,
17967,81oh7EDAYeoJ,The effectiveness of GlOSS for the text database recovery problem,"L Gravano, H Garcia-Molina, A Tomasic","Proc. of the ACM SIGMOD Conference, Minneapolis, Minnesota,",
17970,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1093385%26type%3Dpdf,Database Repairing Using Updates,JEF WIJSEN,"ACM Transactions on Database Systems,",2005
17972,oUoYLDdc6KMJ,Narses: A scalable flow-based network simulator,"M Baker, T Giuli","Technical report, Department of Computer Science, Stanford ",
17977,fXlYONn13cMJ,Exceptions in SGML Document Grammars,"P Kilpelainen, D Wood","Submitted for publication,",
17983,url:http://portal.acm.org/citation.cfm%3Fid%3D645922,"ACM Portal Google, Inc.","TM Vijayaraman, AP Buchmann, C Mohan, NL Sarda","Proceedings of the 22th International Conference on Very  &hellip;,",1996
17991,MP5gIKwS-vYJ,The Information Theoretical Significance of Spatial and Temporal Masking in Video Signals,B Girod,"Proc. SPIE,",1989
17995,xRHLARKDGoEJ,Minority gains essential to US technology future,R Bruner,"Electronic News,",
17998,HrdaVzbhFW8J,O@ rnization of Nested SQL Queries Revisited,"RA Ganski, HKT Wung","Proc. 1987 SIGMOD, May,",
18005,url:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi%3Fcmd%3DRetrieve%26db%3DPubMed%26list_uids%3D641302%26dopt%3DCitation,The surface texture of human skin.,TA Quilliam,"J Audiov Media Med,",1978
18018,pWiLpEtS8xQJ,Stream query processing for healthcare bio-sensor applications,"CM Chen, H Agrawal, M Cochinwala, D Rosenbluth","Data Engineering, 2004. Proceedings. 20th International ",
18020,7k_L2CUM5DIJ,The US Federal PKI and the Federal Bridge Certification Authority,P Alterman,"Computer Networks,",2001
18022,fS7vZrd0gPcJ,Individual and Collective Processes in the Construction of the Self: Self-Enhancement in the United  ,"S Kitayama, HR Markus, H Matsumoto, V  ","JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,",1997
18025,-wsCMW9pcHwJ,Grassrooting the Space of Flows,M Castells,"URBAN GEOGRAPHY,",1999
18029,YpT_bDZqIM4J,Geometric Poisson density estimation of the number of software failures,M Sahinoglu,"IEEE Proc. 28th Annual Reliability, Spring Seminar of the ",
18032,UqG6mlCINxoJ,Parallel similarity search and alignment with the dynamic programming method,"AR Galper, DL Brutlag",,
18033,zfz9EQPVjxMJ,Problem corner: An experiment with Grauâ??s ternary Boolean algebra,J Christian,,
18035,KFhYys3gnucJ,Causal models of adolescent substance use: An examination of gender differences using distribution- ,"M Windle, GM Barnes, J Welte","Journal of Personality and Social Psychology,",1989
18043,F9JbCuzDuGsJ,Intelligence and mobility for BTâ??s next generation networks,MI Wardlaw,"BT Technology Journal,",2005
18053,lnEmI-FxBFQJ,Conformations of Linear Chains. Systematics and Suggestions for Nomenclature,"J Michl, R West","Acc. Chem. Res,",2000
18058,nQe206YP5QgJ,Parametric trajectory models for speech recognition,"H Gish, K Ng",,
18063,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D101082%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,"This work was partially sponsored by the European Communities, as an ESPRIT project (P-530 EPSILON)",BONP EVALUATION,"SIGMOD RECORD,",1990
18077,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1066262%26type%3Dpdf,IBM SOA â??on the Edgeâ??,GJ Cuomo,"Proceedings of the 2005 ACM SIGMOD international conference  &hellip;,",2005
18078,1SQeZSFZKFgJ,Graphicacy,WGV Balchin,"Geography,",
18079,oKZ3SEgx4OUJ,Overt visual attention for a humanoid robot,"S Vijayakumar, J Conradt, T Shibata, S Schaal",,
18087,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0458865CI,Little planning goes a long way: Needs analysis.,S Abraham,"COMPUTERWORLD.,",1982
18093,eRnHxdNPYPYJ,â??A 13.5-Bit Cost Optimized Multi-Bit Delta-Sigma ADC for ADSLâ??,"A Wiesbauer, H Weinberger, M Clara, J Hauptmann","Proceedings of the 25 thESSCIRC, September,",
18098,pQa0L-x04oUJ,"Reconstruction: America's Unfinished Revolution, 1863-1877",E Foner,,
18101,wEsnFt-JKGUJ,Brief Psychosesâ??The Acute and Transient Psychotic Disorders,"A Marneros, F Pillmann",,2002
18111,U-0AXyIVPAYJ,Schumpeter's theory of economic evolution: a Darwinian interpretation,M Kelm,"Journal of Evolutionary Economics,",1997
18116,s9M5R_O-PQkJ,Surgical management of pelvic organ prolapse in women,"C Maher, K Baessler, CMA Glazener, E Adams, S  ","Cochrane Database Syst Rev,",2004
18122,QRfJv_lrAPMJ,"The damped double inverted pendulum: poles, zeros and symbolic controllability","PJ Larcombe, FJ Brufton, DG Sbarbaro","SYSTEMS SCIENCE-WROCLAW-,",1996
18123,kB6K6cB1euMJ,Semi-materialized View Approach for Route Guidance in Intelligence Vehicle Highway Systems,"Y Huang, N Jing, E Rundensteiner","Proc ACM GIS Workshop,",
